date_time,date,time,temp_C,,,
5/21/17 7:02,5/21/17,7:02,10.5,,,
5/21/17 8:02,5/21/17,8:02,10.5,,,
5/21/17 9:02,5/21/17,9:02,10.5,,,
5/21/17 10:02,5/21/17,10:02,10.5,,,
5/21/17 11:02,5/21/17,11:02,10.5,,,
5/21/17 12:02,5/21/17,12:02,10.5,,,
5/21/17 13:02,5/21/17,13:02,10.5,,,
5/21/17 14:02,5/21/17,14:02,10.5,,,
5/21/17 15:02,5/21/17,15:02,10.5,,,
5/21/17 16:02,5/21/17,16:02,10.5,,,
5/21/17 17:02,5/21/17,17:02,10.5,,,
5/21/17 18:02,5/21/17,18:02,10.5,,,
5/21/17 19:02,5/21/17,19:02,10.5,,,
5/21/17 20:02,5/21/17,20:02,10.5,,,
5/21/17 21:02,5/21/17,21:02,10.5,,,
5/21/17 22:02,5/21/17,22:02,10.5,,,
5/21/17 23:02,5/21/17,23:02,10.5,,,
5/22/17 0:02,5/22/17,0:02,10.5,,,
5/22/17 1:02,5/22/17,1:02,10.5,,,
5/22/17 2:02,5/22/17,2:02,10.5,,,
5/22/17 3:02,5/22/17,3:02,10.5,,,
5/22/17 4:02,5/22/17,4:02,10.5,,,
5/22/17 5:02,5/22/17,5:02,10.5,,,
5/22/17 6:02,5/22/17,6:02,10.5,,,
5/22/17 7:02,5/22/17,7:02,10.5,,,
5/22/17 8:02,5/22/17,8:02,10.5,,,
5/22/17 9:02,5/22/17,9:02,10.5,,,
5/22/17 10:02,5/22/17,10:02,10.5,,,
5/22/17 11:02,5/22/17,11:02,10.5,,,
5/22/17 12:02,5/22/17,12:02,10.5,,,
5/22/17 13:02,5/22/17,13:02,10.5,,,
5/22/17 14:02,5/22/17,14:02,10.5,,,
5/22/17 15:02,5/22/17,15:02,10.5,,,
5/22/17 16:02,5/22/17,16:02,10.5,,,
5/22/17 17:02,5/22/17,17:02,10.5,,,
5/22/17 18:02,5/22/17,18:02,10.5,,,
5/22/17 19:02,5/22/17,19:02,10.5,,,
5/22/17 20:02,5/22/17,20:02,10.5,,,
5/22/17 21:02,5/22/17,21:02,10.5,,,
5/22/17 22:02,5/22/17,22:02,10.5,,,
5/22/17 23:02,5/22/17,23:02,10.5,,,
5/23/17 0:02,5/23/17,0:02,10.5,,,
5/23/17 1:02,5/23/17,1:02,10.5,,,
5/23/17 2:02,5/23/17,2:02,10.5,,,
5/23/17 3:02,5/23/17,3:02,10.5,,,
5/23/17 4:02,5/23/17,4:02,10.5,,,
5/23/17 5:02,5/23/17,5:02,10.5,,,
5/23/17 6:02,5/23/17,6:02,10.5,,,
5/23/17 7:02,5/23/17,7:02,10.5,,,
5/23/17 8:02,5/23/17,8:02,10.5,,,
5/23/17 9:02,5/23/17,9:02,10.5,,,
5/23/17 10:02,5/23/17,10:02,10.5,,,
5/23/17 11:02,5/23/17,11:02,10.5,,,
5/23/17 12:02,5/23/17,12:02,10.5,,,
5/23/17 13:02,5/23/17,13:02,10.5,,,
5/23/17 14:02,5/23/17,14:02,10.5,,,
5/23/17 15:02,5/23/17,15:02,10.5,,,
5/23/17 16:02,5/23/17,16:02,10.5,,,
5/23/17 17:02,5/23/17,17:02,10.5,,,
5/23/17 18:02,5/23/17,18:02,10.5,,,
5/23/17 19:02,5/23/17,19:02,10.5,,,
5/23/17 20:02,5/23/17,20:02,10.5,,,
5/23/17 21:02,5/23/17,21:02,10.5,,,
5/23/17 22:02,5/23/17,22:02,10.5,,,
5/23/17 23:02,5/23/17,23:02,10.5,,,
5/24/17 0:02,5/24/17,0:02,10.5,,,
5/24/17 1:02,5/24/17,1:02,10,,,
5/24/17 2:02,5/24/17,2:02,10.5,,,
5/24/17 3:02,5/24/17,3:02,10,,,
5/24/17 4:02,5/24/17,4:02,10,,,
5/24/17 5:02,5/24/17,5:02,10,,,
5/24/17 6:02,5/24/17,6:02,10,,,
5/24/17 7:02,5/24/17,7:02,10,,,
5/24/17 8:02,5/24/17,8:02,10,,,
5/24/17 9:02,5/24/17,9:02,10,,,
5/24/17 10:02,5/24/17,10:02,10,,,
5/24/17 11:02,5/24/17,11:02,10,,,
5/24/17 12:02,5/24/17,12:02,10,,,
5/24/17 13:02,5/24/17,13:02,10,,,
5/24/17 14:02,5/24/17,14:02,10,,,
5/24/17 15:02,5/24/17,15:02,10,,,
5/24/17 16:02,5/24/17,16:02,10,,,
5/24/17 17:02,5/24/17,17:02,10,,,
5/24/17 18:02,5/24/17,18:02,10,,,
5/24/17 19:02,5/24/17,19:02,10,,,
5/24/17 20:02,5/24/17,20:02,10,,,
5/24/17 21:02,5/24/17,21:02,10,,,
5/24/17 22:02,5/24/17,22:02,10,,,
5/24/17 23:02,5/24/17,23:02,10,,,
5/25/17 0:02,5/25/17,0:02,10,,,
5/25/17 1:02,5/25/17,1:02,10,,,
5/25/17 2:02,5/25/17,2:02,10,,,
5/25/17 3:02,5/25/17,3:02,10,,,
5/25/17 4:02,5/25/17,4:02,10,,,
5/25/17 5:02,5/25/17,5:02,10,,,
5/25/17 6:02,5/25/17,6:02,10,,,
5/25/17 7:02,5/25/17,7:02,10,,,
5/25/17 8:02,5/25/17,8:02,10,,,
5/25/17 9:02,5/25/17,9:02,10,,,
5/25/17 10:02,5/25/17,10:02,10,,,
5/25/17 11:02,5/25/17,11:02,10,,,
5/25/17 12:02,5/25/17,12:02,10,,,
5/25/17 13:02,5/25/17,13:02,10,,,
5/25/17 14:02,5/25/17,14:02,10,,,
5/25/17 15:02,5/25/17,15:02,10,,,
5/25/17 16:02,5/25/17,16:02,10,,,
5/25/17 17:02,5/25/17,17:02,10,,,
5/25/17 18:02,5/25/17,18:02,10,,,
5/25/17 19:02,5/25/17,19:02,10,,,
5/25/17 20:02,5/25/17,20:02,10,,,
5/25/17 21:02,5/25/17,21:02,10,,,
5/25/17 22:02,5/25/17,22:02,10,,,
5/25/17 23:02,5/25/17,23:02,10,,,
5/26/17 0:02,5/26/17,0:02,10,,,
5/26/17 1:02,5/26/17,1:02,10,,,
5/26/17 2:02,5/26/17,2:02,10,,,
5/26/17 3:02,5/26/17,3:02,10,,,
5/26/17 4:02,5/26/17,4:02,10,,,
5/26/17 5:02,5/26/17,5:02,10,,,
5/26/17 6:02,5/26/17,6:02,10,,,
5/26/17 7:02,5/26/17,7:02,10,,,
5/26/17 8:02,5/26/17,8:02,10,,,
5/26/17 9:02,5/26/17,9:02,10,,,
5/26/17 10:02,5/26/17,10:02,10,,,
5/26/17 11:02,5/26/17,11:02,10,,,
5/26/17 12:02,5/26/17,12:02,10,,,
5/26/17 13:02,5/26/17,13:02,10,,,
5/26/17 14:02,5/26/17,14:02,10,,,
5/26/17 15:02,5/26/17,15:02,10,,,
5/26/17 16:02,5/26/17,16:02,10,,,
5/26/17 17:02,5/26/17,17:02,10,,,
5/26/17 18:02,5/26/17,18:02,10,,,
5/26/17 19:02,5/26/17,19:02,10,,,
5/26/17 20:02,5/26/17,20:02,10,,,
5/26/17 21:02,5/26/17,21:02,10,,,
5/26/17 22:02,5/26/17,22:02,10,,,
5/26/17 23:02,5/26/17,23:02,10,,,
5/27/17 0:02,5/27/17,0:02,10,,,
5/27/17 1:02,5/27/17,1:02,10,,,
5/27/17 2:02,5/27/17,2:02,10,,,
5/27/17 3:02,5/27/17,3:02,10,,,
5/27/17 4:02,5/27/17,4:02,10,,,
5/27/17 5:02,5/27/17,5:02,10,,,
5/27/17 6:02,5/27/17,6:02,10,,,
5/27/17 7:02,5/27/17,7:02,10,,,
5/27/17 8:02,5/27/17,8:02,10,,,
5/27/17 9:02,5/27/17,9:02,10,,,
5/27/17 10:02,5/27/17,10:02,10,,,
5/27/17 11:02,5/27/17,11:02,10,,,
5/27/17 12:02,5/27/17,12:02,10,,,
5/27/17 13:02,5/27/17,13:02,10,,,
5/27/17 14:02,5/27/17,14:02,10,,,
5/27/17 15:02,5/27/17,15:02,10,,,
5/27/17 16:02,5/27/17,16:02,10,,,
5/27/17 17:02,5/27/17,17:02,10,,,
5/27/17 18:02,5/27/17,18:02,10,,,
5/27/17 19:02,5/27/17,19:02,10,,,
5/27/17 20:02,5/27/17,20:02,10,,,
5/27/17 21:02,5/27/17,21:02,10,,,
5/27/17 22:02,5/27/17,22:02,10,,,
5/27/17 23:02,5/27/17,23:02,10,,,
5/28/17 0:02,5/28/17,0:02,10,,,
5/28/17 1:02,5/28/17,1:02,10,,,
5/28/17 2:02,5/28/17,2:02,10,,,
5/28/17 3:02,5/28/17,3:02,10,,,
5/28/17 4:02,5/28/17,4:02,10,,,
5/28/17 5:02,5/28/17,5:02,10,,,
5/28/17 6:02,5/28/17,6:02,10,,,
5/28/17 7:02,5/28/17,7:02,10,,,
5/28/17 8:02,5/28/17,8:02,10,,,
5/28/17 9:02,5/28/17,9:02,10,,,
5/28/17 10:02,5/28/17,10:02,10,,,
5/28/17 11:02,5/28/17,11:02,10,,,
5/28/17 12:02,5/28/17,12:02,10,,,
5/28/17 13:02,5/28/17,13:02,10,,,
5/28/17 14:02,5/28/17,14:02,10,,,
5/28/17 15:02,5/28/17,15:02,10,,,
5/28/17 16:02,5/28/17,16:02,10,,,
5/28/17 17:02,5/28/17,17:02,10,,,
5/28/17 18:02,5/28/17,18:02,10.5,,,
5/28/17 19:02,5/28/17,19:02,10.5,,,
5/28/17 20:02,5/28/17,20:02,10.5,,,
5/28/17 21:02,5/28/17,21:02,10.5,,,
5/28/17 22:02,5/28/17,22:02,10.5,,,
5/28/17 23:02,5/28/17,23:02,10.5,,,
5/29/17 0:02,5/29/17,0:02,10.5,,,
5/29/17 1:02,5/29/17,1:02,10.5,,,
5/29/17 2:02,5/29/17,2:02,10.5,,,
5/29/17 3:02,5/29/17,3:02,10.5,,,
5/29/17 4:02,5/29/17,4:02,10.5,,,
5/29/17 5:02,5/29/17,5:02,10.5,,,
5/29/17 6:02,5/29/17,6:02,10.5,,,
5/29/17 7:02,5/29/17,7:02,10.5,,,
5/29/17 8:02,5/29/17,8:02,10.5,,,
5/29/17 9:02,5/29/17,9:02,10.5,,,
5/29/17 10:02,5/29/17,10:02,10.5,,,
5/29/17 11:02,5/29/17,11:02,10.5,,,
5/29/17 12:02,5/29/17,12:02,10.5,,,
5/29/17 13:02,5/29/17,13:02,10.5,,,
5/29/17 14:02,5/29/17,14:02,10.5,,,
5/29/17 15:02,5/29/17,15:02,10.5,,,
5/29/17 16:02,5/29/17,16:02,10.5,,,
5/29/17 17:02,5/29/17,17:02,10.5,,,
5/29/17 18:02,5/29/17,18:02,10.5,,,
5/29/17 19:02,5/29/17,19:02,10.5,,,
5/29/17 20:02,5/29/17,20:02,10.5,,,
5/29/17 21:02,5/29/17,21:02,10.5,,,
5/29/17 22:02,5/29/17,22:02,10.5,,,
5/29/17 23:02,5/29/17,23:02,10.5,,,
5/30/17 0:02,5/30/17,0:02,10.5,,,
5/30/17 1:02,5/30/17,1:02,10.5,,,
5/30/17 2:02,5/30/17,2:02,10.5,,,
5/30/17 3:02,5/30/17,3:02,10.5,,,
5/30/17 4:02,5/30/17,4:02,10.5,,,
5/30/17 5:02,5/30/17,5:02,10.5,,,
5/30/17 6:02,5/30/17,6:02,10.5,,,
5/30/17 7:02,5/30/17,7:02,10.5,,,
5/30/17 8:02,5/30/17,8:02,10.5,,,
5/30/17 9:02,5/30/17,9:02,10.5,,,
5/30/17 10:02,5/30/17,10:02,10.5,,,
5/30/17 11:02,5/30/17,11:02,10.5,,,
5/30/17 12:02,5/30/17,12:02,10.5,,,
5/30/17 13:02,5/30/17,13:02,10.5,,,
5/30/17 14:02,5/30/17,14:02,10.5,,,
5/30/17 15:02,5/30/17,15:02,10.5,,,
5/30/17 16:02,5/30/17,16:02,10.5,,,
5/30/17 17:02,5/30/17,17:02,10.5,,,
5/30/17 18:02,5/30/17,18:02,10.5,,,
5/30/17 19:02,5/30/17,19:02,10.5,,,
5/30/17 20:02,5/30/17,20:02,10.5,,,
5/30/17 21:02,5/30/17,21:02,10.5,,,
5/30/17 22:02,5/30/17,22:02,10.5,,,
5/30/17 23:02,5/30/17,23:02,10.5,,,
5/31/17 0:02,5/31/17,0:02,10.5,,,
5/31/17 1:02,5/31/17,1:02,10.5,,,
5/31/17 2:02,5/31/17,2:02,11,,,
5/31/17 3:02,5/31/17,3:02,11,,,
5/31/17 4:02,5/31/17,4:02,11,,,
5/31/17 5:02,5/31/17,5:02,11,,,
5/31/17 6:02,5/31/17,6:02,11,,,
5/31/17 7:02,5/31/17,7:02,11,,,
5/31/17 8:02,5/31/17,8:02,11,,,
5/31/17 9:02,5/31/17,9:02,11,,,
5/31/17 10:02,5/31/17,10:02,11,,,
5/31/17 11:02,5/31/17,11:02,11,,,
5/31/17 12:02,5/31/17,12:02,11,,,
5/31/17 13:02,5/31/17,13:02,11,,,
5/31/17 14:02,5/31/17,14:02,11,,,
5/31/17 15:02,5/31/17,15:02,11,,,
5/31/17 16:02,5/31/17,16:02,11,,,
5/31/17 17:02,5/31/17,17:02,11,,,
5/31/17 18:02,5/31/17,18:02,11,,,
5/31/17 19:02,5/31/17,19:02,11,,,
5/31/17 20:02,5/31/17,20:02,11,,,
5/31/17 21:02,5/31/17,21:02,11,,,
5/31/17 22:02,5/31/17,22:02,11,,,
5/31/17 23:02,5/31/17,23:02,11,,,
6/1/17 0:02,6/1/17,0:02,11,,,
6/1/17 1:02,6/1/17,1:02,11,,,
6/1/17 2:02,6/1/17,2:02,11,,,
6/1/17 3:02,6/1/17,3:02,11,,,
6/1/17 4:02,6/1/17,4:02,11,,,
6/1/17 5:02,6/1/17,5:02,11,,,
6/1/17 6:02,6/1/17,6:02,11,,,
6/1/17 7:02,6/1/17,7:02,11,,,
6/1/17 8:02,6/1/17,8:02,11,,,
6/1/17 9:02,6/1/17,9:02,11,,,
6/1/17 10:02,6/1/17,10:02,11,,,
6/1/17 11:02,6/1/17,11:02,11,,,
6/1/17 12:02,6/1/17,12:02,11,,,
6/1/17 13:02,6/1/17,13:02,11,,,
6/1/17 14:02,6/1/17,14:02,11,,,
6/1/17 15:02,6/1/17,15:02,11,,,
6/1/17 16:02,6/1/17,16:02,11,,,
6/1/17 17:02,6/1/17,17:02,11,,,
6/1/17 18:02,6/1/17,18:02,11,,,
6/1/17 19:02,6/1/17,19:02,11,,,
6/1/17 20:02,6/1/17,20:02,11,,,
6/1/17 21:02,6/1/17,21:02,11,,,
6/1/17 22:02,6/1/17,22:02,11,,,
6/1/17 23:02,6/1/17,23:02,11,,,
6/2/17 0:02,6/2/17,0:02,11,,,
6/2/17 1:02,6/2/17,1:02,11,,,
6/2/17 2:02,6/2/17,2:02,11,,,
6/2/17 3:02,6/2/17,3:02,11,,,
6/2/17 4:02,6/2/17,4:02,11,,,
6/2/17 5:02,6/2/17,5:02,11,,,
6/2/17 6:02,6/2/17,6:02,11,,,
6/2/17 7:02,6/2/17,7:02,11,,,
6/2/17 8:02,6/2/17,8:02,11,,,
6/2/17 9:02,6/2/17,9:02,11,,,
6/2/17 10:02,6/2/17,10:02,11,,,
6/2/17 11:02,6/2/17,11:02,11,,,
6/2/17 12:02,6/2/17,12:02,11,,,
6/2/17 13:02,6/2/17,13:02,11,,,
6/2/17 14:02,6/2/17,14:02,11,,,
6/2/17 15:02,6/2/17,15:02,11,,,
6/2/17 16:02,6/2/17,16:02,11,,,
6/2/17 17:02,6/2/17,17:02,11,,,
6/2/17 18:02,6/2/17,18:02,11,,,
6/2/17 19:02,6/2/17,19:02,11,,,
6/2/17 20:02,6/2/17,20:02,11,,,
6/2/17 21:02,6/2/17,21:02,11,,,
6/2/17 22:02,6/2/17,22:02,11,,,
6/2/17 23:02,6/2/17,23:02,11,,,
6/3/17 0:02,6/3/17,0:02,11,,,
6/3/17 1:02,6/3/17,1:02,11,,,
6/3/17 2:02,6/3/17,2:02,11,,,
6/3/17 3:02,6/3/17,3:02,11,,,
6/3/17 4:02,6/3/17,4:02,11,,,
6/3/17 5:02,6/3/17,5:02,11,,,
6/3/17 6:02,6/3/17,6:02,11,,,
6/3/17 7:02,6/3/17,7:02,11,,,
6/3/17 8:02,6/3/17,8:02,11,,,
6/3/17 9:02,6/3/17,9:02,11,,,
6/3/17 10:02,6/3/17,10:02,11,,,
6/3/17 11:02,6/3/17,11:02,11,,,
6/3/17 12:02,6/3/17,12:02,11,,,
6/3/17 13:02,6/3/17,13:02,11,,,
6/3/17 14:02,6/3/17,14:02,10.5,,,
6/3/17 15:02,6/3/17,15:02,10.5,,,
6/3/17 16:02,6/3/17,16:02,10.5,,,
6/3/17 17:02,6/3/17,17:02,10.5,,,
6/3/17 18:02,6/3/17,18:02,10.5,,,
6/3/17 19:02,6/3/17,19:02,10.5,,,
6/3/17 20:02,6/3/17,20:02,10.5,,,
6/3/17 21:02,6/3/17,21:02,10.5,,,
6/3/17 22:02,6/3/17,22:02,10.5,,,
6/3/17 23:02,6/3/17,23:02,10.5,,,
6/4/17 0:02,6/4/17,0:02,10.5,,,
6/4/17 1:02,6/4/17,1:02,10.5,,,
6/4/17 2:02,6/4/17,2:02,11,,,
6/4/17 3:02,6/4/17,3:02,11,,,
6/4/17 4:02,6/4/17,4:02,11,,,
6/4/17 5:02,6/4/17,5:02,11,,,
6/4/17 6:02,6/4/17,6:02,11,,,
6/4/17 7:02,6/4/17,7:02,11,,,
6/4/17 8:02,6/4/17,8:02,11,,,
6/4/17 9:02,6/4/17,9:02,11,,,
6/4/17 10:02,6/4/17,10:02,11,,,
6/4/17 11:02,6/4/17,11:02,11,,,
6/4/17 12:02,6/4/17,12:02,11,,,
6/4/17 13:02,6/4/17,13:02,11,,,
6/4/17 14:02,6/4/17,14:02,11,,,
6/4/17 15:02,6/4/17,15:02,11,,,
6/4/17 16:02,6/4/17,16:02,11,,,
6/4/17 17:02,6/4/17,17:02,11,,,
6/4/17 18:02,6/4/17,18:02,11,,,
6/4/17 19:02,6/4/17,19:02,11,,,
6/4/17 20:02,6/4/17,20:02,11,,,
6/4/17 21:02,6/4/17,21:02,11,,,
6/4/17 22:02,6/4/17,22:02,11,,,
6/4/17 23:02,6/4/17,23:02,11,,,
6/5/17 0:02,6/5/17,0:02,11,,,
6/5/17 1:02,6/5/17,1:02,11,,,
6/5/17 2:02,6/5/17,2:02,11,,,
6/5/17 3:02,6/5/17,3:02,11,,,
6/5/17 4:02,6/5/17,4:02,11,,,
6/5/17 5:02,6/5/17,5:02,11,,,
6/5/17 6:02,6/5/17,6:02,11,,,
6/5/17 7:02,6/5/17,7:02,11,,,
6/5/17 8:02,6/5/17,8:02,11,,,
6/5/17 9:02,6/5/17,9:02,11,,,
6/5/17 10:02,6/5/17,10:02,11,,,
6/5/17 11:02,6/5/17,11:02,11,,,
6/5/17 12:02,6/5/17,12:02,11,,,
6/5/17 13:02,6/5/17,13:02,11,,,
6/5/17 14:02,6/5/17,14:02,11,,,
6/5/17 15:02,6/5/17,15:02,11,,,
6/5/17 16:02,6/5/17,16:02,11,,,
6/5/17 17:02,6/5/17,17:02,11,,,
6/5/17 18:02,6/5/17,18:02,11,,,
6/5/17 19:02,6/5/17,19:02,11,,,
6/5/17 20:02,6/5/17,20:02,11,,,
6/5/17 21:02,6/5/17,21:02,11,,,
6/5/17 22:02,6/5/17,22:02,11,,,
6/5/17 23:02,6/5/17,23:02,11,,,
6/6/17 0:02,6/6/17,0:02,11,,,
6/6/17 1:02,6/6/17,1:02,11,,,
6/6/17 2:02,6/6/17,2:02,11,,,
6/6/17 3:02,6/6/17,3:02,11,,,
6/6/17 4:02,6/6/17,4:02,11,,,
6/6/17 5:02,6/6/17,5:02,11,,,
6/6/17 6:02,6/6/17,6:02,11,,,
6/6/17 7:02,6/6/17,7:02,11,,,
6/6/17 8:02,6/6/17,8:02,11,,,
6/6/17 9:02,6/6/17,9:02,11,,,
6/6/17 10:02,6/6/17,10:02,11,,,
6/6/17 11:02,6/6/17,11:02,11,,,
6/6/17 12:02,6/6/17,12:02,11,,,
6/6/17 13:02,6/6/17,13:02,11,,,
6/6/17 14:02,6/6/17,14:02,11,,,
6/6/17 15:02,6/6/17,15:02,11,,,
6/6/17 16:02,6/6/17,16:02,11,,,
6/6/17 17:02,6/6/17,17:02,11,,,
6/6/17 18:02,6/6/17,18:02,11,,,
6/6/17 19:02,6/6/17,19:02,11,,,
6/6/17 20:02,6/6/17,20:02,11,,,
6/6/17 21:02,6/6/17,21:02,11,,,
6/6/17 22:02,6/6/17,22:02,11,,,
6/6/17 23:02,6/6/17,23:02,11,,,
6/7/17 0:02,6/7/17,0:02,11,,,
6/7/17 1:02,6/7/17,1:02,11,,,
6/7/17 2:02,6/7/17,2:02,11,,,
6/7/17 3:02,6/7/17,3:02,11,,,
6/7/17 4:02,6/7/17,4:02,11,,,
6/7/17 5:02,6/7/17,5:02,11,,,
6/7/17 6:02,6/7/17,6:02,11,,,
6/7/17 7:02,6/7/17,7:02,11,,,
6/7/17 8:02,6/7/17,8:02,11,,,
6/7/17 9:02,6/7/17,9:02,11,,,
6/7/17 10:02,6/7/17,10:02,11,,,
6/7/17 11:02,6/7/17,11:02,11,,,
6/7/17 12:02,6/7/17,12:02,11,,,
6/7/17 13:02,6/7/17,13:02,11,,,
6/7/17 14:02,6/7/17,14:02,11,,,
6/7/17 15:02,6/7/17,15:02,11,,,
6/7/17 16:02,6/7/17,16:02,11,,,
6/7/17 17:02,6/7/17,17:02,11,,,
6/7/17 18:02,6/7/17,18:02,11,,,
6/7/17 19:02,6/7/17,19:02,11,,,
6/7/17 20:02,6/7/17,20:02,11,,,
6/7/17 21:02,6/7/17,21:02,11,,,
6/7/17 22:02,6/7/17,22:02,11,,,
6/7/17 23:02,6/7/17,23:02,11,,,
6/8/17 0:02,6/8/17,0:02,11,,,
6/8/17 1:02,6/8/17,1:02,11,,,
6/8/17 2:02,6/8/17,2:02,11,,,
