date_time,date,time,temp_C,,,
6/1/17 20:01,6/1/17,20:01,11.5,,,
6/1/17 21:01,6/1/17,21:01,11.5,,,
6/1/17 22:01,6/1/17,22:01,11.5,,,
6/1/17 23:01,6/1/17,23:01,11.5,,,
6/2/17 0:01,6/2/17,0:01,11.5,,,
6/2/17 1:01,6/2/17,1:01,11.5,,,
6/2/17 2:01,6/2/17,2:01,11.5,,,
6/2/17 3:01,6/2/17,3:01,11.5,,,
6/2/17 4:01,6/2/17,4:01,11.5,,,
6/2/17 5:01,6/2/17,5:01,11.5,,,
6/2/17 6:01,6/2/17,6:01,11.5,,,
6/2/17 7:01,6/2/17,7:01,11.5,,,
6/2/17 8:01,6/2/17,8:01,11.5,,,
6/2/17 9:01,6/2/17,9:01,11.5,,,
6/2/17 10:01,6/2/17,10:01,11.5,,,
6/2/17 11:01,6/2/17,11:01,11,,,
6/2/17 12:01,6/2/17,12:01,11,,,
6/2/17 13:01,6/2/17,13:01,11,,,
6/2/17 14:01,6/2/17,14:01,11,,,
6/2/17 15:01,6/2/17,15:01,11,,,
6/2/17 16:01,6/2/17,16:01,11,,,
6/2/17 17:01,6/2/17,17:01,11,,,
6/2/17 18:01,6/2/17,18:01,11,,,
6/2/17 19:01,6/2/17,19:01,11,,,
6/2/17 20:01,6/2/17,20:01,11,,,
6/2/17 21:01,6/2/17,21:01,11,,,
6/2/17 22:01,6/2/17,22:01,11.5,,,
6/2/17 23:01,6/2/17,23:01,11.5,,,
6/3/17 0:01,6/3/17,0:01,11.5,,,
6/3/17 1:01,6/3/17,1:01,11.5,,,
6/3/17 2:01,6/3/17,2:01,11.5,,,
6/3/17 3:01,6/3/17,3:01,11.5,,,
6/3/17 4:01,6/3/17,4:01,11.5,,,
6/3/17 5:01,6/3/17,5:01,11.5,,,
6/3/17 6:01,6/3/17,6:01,11.5,,,
6/3/17 7:01,6/3/17,7:01,11,,,
6/3/17 8:01,6/3/17,8:01,11,,,
6/3/17 9:01,6/3/17,9:01,11,,,
6/3/17 10:01,6/3/17,10:01,11,,,
6/3/17 11:01,6/3/17,11:01,11,,,
6/3/17 12:01,6/3/17,12:01,11,,,
6/3/17 13:01,6/3/17,13:01,11,,,
6/3/17 14:01,6/3/17,14:01,11,,,
6/3/17 15:01,6/3/17,15:01,11,,,
6/3/17 16:01,6/3/17,16:01,11,,,
6/3/17 17:01,6/3/17,17:01,11,,,
6/3/17 18:01,6/3/17,18:01,11,,,
6/3/17 19:01,6/3/17,19:01,11,,,
6/3/17 20:01,6/3/17,20:01,11,,,
6/3/17 21:01,6/3/17,21:01,11.5,,,
6/3/17 22:01,6/3/17,22:01,11.5,,,
6/3/17 23:01,6/3/17,23:01,11.5,,,
6/4/17 0:01,6/4/17,0:01,11.5,,,
6/4/17 1:01,6/4/17,1:01,11.5,,,
6/4/17 2:01,6/4/17,2:01,11.5,,,
6/4/17 3:01,6/4/17,3:01,11.5,,,
6/4/17 4:01,6/4/17,4:01,11.5,,,
6/4/17 5:01,6/4/17,5:01,11.5,,,
6/4/17 6:01,6/4/17,6:01,11.5,,,
6/4/17 7:01,6/4/17,7:01,11.5,,,
6/4/17 8:01,6/4/17,8:01,11.5,,,
6/4/17 9:01,6/4/17,9:01,11.5,,,
6/4/17 10:01,6/4/17,10:01,11.5,,,
6/4/17 11:01,6/4/17,11:01,11,,,
6/4/17 12:01,6/4/17,12:01,11,,,
6/4/17 13:01,6/4/17,13:01,11,,,
6/4/17 14:01,6/4/17,14:01,11,,,
6/4/17 15:01,6/4/17,15:01,11,,,
6/4/17 16:01,6/4/17,16:01,11,,,
6/4/17 17:01,6/4/17,17:01,11,,,
6/4/17 18:01,6/4/17,18:01,11.5,,,
6/4/17 19:01,6/4/17,19:01,11.5,,,
6/4/17 20:01,6/4/17,20:01,11.5,,,
6/4/17 21:01,6/4/17,21:01,11.5,,,
6/4/17 22:01,6/4/17,22:01,11.5,,,
6/4/17 23:01,6/4/17,23:01,11.5,,,
6/5/17 0:01,6/5/17,0:01,11.5,,,
6/5/17 1:01,6/5/17,1:01,11.5,,,
6/5/17 2:01,6/5/17,2:01,11.5,,,
6/5/17 3:01,6/5/17,3:01,11.5,,,
6/5/17 4:01,6/5/17,4:01,11.5,,,
6/5/17 5:01,6/5/17,5:01,11.5,,,
6/5/17 6:01,6/5/17,6:01,11.5,,,
6/5/17 7:01,6/5/17,7:01,11.5,,,
6/5/17 8:01,6/5/17,8:01,11.5,,,
6/5/17 9:01,6/5/17,9:01,11.5,,,
6/5/17 10:01,6/5/17,10:01,11.5,,,
6/5/17 11:01,6/5/17,11:01,11.5,,,
6/5/17 12:01,6/5/17,12:01,11.5,,,
6/5/17 13:01,6/5/17,13:01,11.5,,,
6/5/17 14:01,6/5/17,14:01,11.5,,,
6/5/17 15:01,6/5/17,15:01,11.5,,,
6/5/17 16:01,6/5/17,16:01,11.5,,,
6/5/17 17:01,6/5/17,17:01,11.5,,,
6/5/17 18:01,6/5/17,18:01,11.5,,,
6/5/17 19:01,6/5/17,19:01,11.5,,,
6/5/17 20:01,6/5/17,20:01,11.5,,,
6/5/17 21:01,6/5/17,21:01,12,,,
6/5/17 22:01,6/5/17,22:01,12,,,
6/5/17 23:01,6/5/17,23:01,12,,,
6/6/17 0:01,6/6/17,0:01,12,,,
6/6/17 1:01,6/6/17,1:01,12,,,
6/6/17 2:01,6/6/17,2:01,12,,,
6/6/17 3:01,6/6/17,3:01,12,,,
6/6/17 4:01,6/6/17,4:01,12,,,
6/6/17 5:01,6/6/17,5:01,12,,,
6/6/17 6:01,6/6/17,6:01,12,,,
6/6/17 7:01,6/6/17,7:01,12,,,
6/6/17 8:01,6/6/17,8:01,12,,,
6/6/17 9:01,6/6/17,9:01,12,,,
6/6/17 10:01,6/6/17,10:01,11.5,,,
6/6/17 11:01,6/6/17,11:01,11.5,,,
6/6/17 12:01,6/6/17,12:01,11.5,,,
6/6/17 13:01,6/6/17,13:01,11.5,,,
6/6/17 14:01,6/6/17,14:01,11.5,,,
6/6/17 15:01,6/6/17,15:01,11.5,,,
6/6/17 16:01,6/6/17,16:01,11.5,,,
6/6/17 17:01,6/6/17,17:01,11.5,,,
6/6/17 18:01,6/6/17,18:01,11.5,,,
6/6/17 19:01,6/6/17,19:01,11.5,,,
6/6/17 20:01,6/6/17,20:01,11.5,,,
6/6/17 21:01,6/6/17,21:01,11.5,,,
6/6/17 22:01,6/6/17,22:01,11.5,,,
6/6/17 23:01,6/6/17,23:01,11.5,,,
6/7/17 0:01,6/7/17,0:01,11.5,,,
6/7/17 1:01,6/7/17,1:01,11.5,,,
6/7/17 2:01,6/7/17,2:01,11.5,,,
6/7/17 3:01,6/7/17,3:01,11.5,,,
6/7/17 4:01,6/7/17,4:01,11.5,,,
6/7/17 5:01,6/7/17,5:01,11.5,,,
6/7/17 6:01,6/7/17,6:01,11.5,,,
6/7/17 7:01,6/7/17,7:01,11.5,,,
6/7/17 8:01,6/7/17,8:01,11.5,,,
6/7/17 9:01,6/7/17,9:01,11.5,,,
6/7/17 10:01,6/7/17,10:01,11.5,,,
6/7/17 11:01,6/7/17,11:01,11.5,,,
6/7/17 12:01,6/7/17,12:01,11.5,,,
6/7/17 13:01,6/7/17,13:01,11.5,,,
