,Date,Time,Temp C,,Site6-20
70,5/19/17,10:02:00,14,,
71,5/19/17,11:02:00,14.5,,
72,5/19/17,12:02:00,14.5,,
73,5/19/17,13:02:00,15,,
74,5/19/17,14:02:00,15,,
75,5/19/17,15:02:00,15.5,,
76,5/19/17,16:02:00,15.5,,
77,5/19/17,17:02:00,16,,
78,5/19/17,18:02:00,16,,
79,5/19/17,19:02:00,16,,
80,5/19/17,20:02:00,15.5,,
81,5/19/17,21:02:00,15.5,,
82,5/19/17,22:02:00,15.5,,
83,5/19/17,23:02:00,15,,
84,5/20/17,0:02:00,15,,
85,5/20/17,1:02:00,15,,
86,5/20/17,2:02:00,15,,
87,5/20/17,3:02:00,14.5,,
88,5/20/17,4:02:00,14.5,,
89,5/20/17,5:02:00,14.5,,
90,5/20/17,6:02:00,14.5,,
91,5/20/17,7:02:00,14.5,,
92,5/20/17,8:02:00,14,,
93,5/20/17,9:02:00,14,,
94,5/20/17,10:02:00,14,,
95,5/20/17,11:02:00,14,,
96,5/20/17,12:02:00,14,,
97,5/20/17,13:02:00,14,,
98,5/20/17,14:02:00,14,,
99,5/20/17,15:02:00,14.5,,
100,5/20/17,16:02:00,14.5,,
101,5/20/17,17:02:00,14.5,,
102,5/20/17,18:02:00,14.5,,
103,5/20/17,19:02:00,14.5,,
104,5/20/17,20:02:00,14.5,,
105,5/20/17,21:02:00,14,,
106,5/20/17,22:02:00,14,,
107,5/20/17,23:02:00,14,,
108,5/21/17,0:02:00,14,,
109,5/21/17,1:02:00,13.5,,
110,5/21/17,2:02:00,13.5,,
111,5/21/17,3:02:00,13.5,,
112,5/21/17,4:02:00,13.5,,
113,5/21/17,5:02:00,13,,
114,5/21/17,6:02:00,13,,
115,5/21/17,7:02:00,13,,
116,5/21/17,8:02:00,13,,
117,5/21/17,9:02:00,13,,
118,5/21/17,10:02:00,13,,
119,5/21/17,11:02:00,13,,
120,5/21/17,12:02:00,13,,
121,5/21/17,13:02:00,13,,
122,5/21/17,14:02:00,13,,
123,5/21/17,15:02:00,13,,
124,5/21/17,16:02:00,13,,
125,5/21/17,17:02:00,13,,
126,5/21/17,18:02:00,13,,
127,5/21/17,19:02:00,13,,
128,5/21/17,20:02:00,13,,
129,5/21/17,21:02:00,13,,
130,5/21/17,22:02:00,13,,
131,5/21/17,23:02:00,12.5,,
132,5/22/17,0:02:00,12.5,,
133,5/22/17,1:02:00,12.5,,
134,5/22/17,2:02:00,12.5,,
135,5/22/17,3:02:00,12.5,,
136,5/22/17,4:02:00,12.5,,
137,5/22/17,5:02:00,12.5,,
138,5/22/17,6:02:00,12.5,,
139,5/22/17,7:02:00,12.5,,
140,5/22/17,8:02:00,12.5,,
141,5/22/17,9:02:00,12.5,,
142,5/22/17,10:02:00,12.5,,
143,5/22/17,11:02:00,12.5,,
144,5/22/17,12:02:00,13,,
145,5/22/17,13:02:00,13,,
146,5/22/17,14:02:00,13,,
147,5/22/17,15:02:00,13.5,,
148,5/22/17,16:02:00,13.5,,
149,5/22/17,17:02:00,13.5,,
150,5/22/17,18:02:00,13.5,,
151,5/22/17,19:02:00,13.5,,
152,5/22/17,20:02:00,13.5,,
153,5/22/17,21:02:00,13.5,,
154,5/22/17,22:02:00,13.5,,
155,5/22/17,23:02:00,13,,
156,5/23/17,0:02:00,13,,
157,5/23/17,1:02:00,13,,
158,5/23/17,2:02:00,12.5,,
159,5/23/17,3:02:00,12.5,,
160,5/23/17,4:02:00,12,,
161,5/23/17,5:02:00,12,,
162,5/23/17,6:02:00,12,,
163,5/23/17,7:02:00,12,,
164,5/23/17,8:02:00,11.5,,
165,5/23/17,9:02:00,11.5,,
166,5/23/17,10:02:00,11.5,,
167,5/23/17,11:02:00,11.5,,
168,5/23/17,12:02:00,11.5,,
169,5/23/17,13:02:00,12,,
170,5/23/17,14:02:00,12,,
171,5/23/17,15:02:00,12,,
172,5/23/17,16:02:00,12,,
173,5/23/17,17:02:00,12,,
174,5/23/17,18:02:00,12,,
175,5/23/17,19:02:00,12,,
176,5/23/17,20:02:00,12,,
177,5/23/17,21:02:00,12,,
178,5/23/17,22:02:00,12,,
179,5/23/17,23:02:00,12,,
180,5/24/17,0:02:00,12,,
181,5/24/17,1:02:00,12,,
182,5/24/17,2:02:00,12,,
183,5/24/17,3:02:00,12,,
184,5/24/17,4:02:00,12,,
185,5/24/17,5:02:00,12,,
186,5/24/17,6:02:00,12,,
187,5/24/17,7:02:00,12,,
188,5/24/17,8:02:00,11.5,,
189,5/24/17,9:02:00,11.5,,
190,5/24/17,10:02:00,11.5,,
191,5/24/17,11:02:00,11.5,,
192,5/24/17,12:02:00,11.5,,
193,5/24/17,13:02:00,11.5,,
194,5/24/17,14:02:00,11.5,,
195,5/24/17,15:02:00,11.5,,
196,5/24/17,16:02:00,12,,
197,5/24/17,17:02:00,12,,
198,5/24/17,18:02:00,12,,
199,5/24/17,19:02:00,12,,
200,5/24/17,20:02:00,11.5,,
201,5/24/17,21:02:00,11.5,,
202,5/24/17,22:02:00,11.5,,
203,5/24/17,23:02:00,11.5,,
204,5/25/17,0:02:00,11.5,,
205,5/25/17,1:02:00,11.5,,
206,5/25/17,2:02:00,11.5,,
207,5/25/17,3:02:00,11.5,,
208,5/25/17,4:02:00,11.5,,
209,5/25/17,5:02:00,11.5,,
210,5/25/17,6:02:00,11.5,,
211,5/25/17,7:02:00,11.5,,
212,5/25/17,8:02:00,11,,
213,5/25/17,9:02:00,11,,
214,5/25/17,10:02:00,11.5,,
215,5/25/17,11:02:00,11.5,,
216,5/25/17,12:02:00,11.5,,
217,5/25/17,13:02:00,11.5,,
218,5/25/17,14:02:00,11.5,,
219,5/25/17,15:02:00,11.5,,
220,5/25/17,16:02:00,12,,
221,5/25/17,17:02:00,12,,
222,5/25/17,18:02:00,12,,
223,5/25/17,19:02:00,12,,
224,5/25/17,20:02:00,12,,
225,5/25/17,21:02:00,12,,
226,5/25/17,22:02:00,12,,
227,5/25/17,23:02:00,12,,
228,5/26/17,0:02:00,12,,
229,5/26/17,1:02:00,12,,
230,5/26/17,2:02:00,12,,
231,5/26/17,3:02:00,12,,
232,5/26/17,4:02:00,12,,
233,5/26/17,5:02:00,12,,
234,5/26/17,6:02:00,11.5,,
235,5/26/17,7:02:00,11.5,,
236,5/26/17,8:02:00,11.5,,
237,5/26/17,9:02:00,11.5,,
238,5/26/17,10:02:00,11.5,,
239,5/26/17,11:02:00,12,,
240,5/26/17,12:02:00,12,,
241,5/26/17,13:02:00,12,,
242,5/26/17,14:02:00,12,,
243,5/26/17,15:02:00,12,,
244,5/26/17,16:02:00,12,,
245,5/26/17,17:02:00,12,,
246,5/26/17,18:02:00,12,,
247,5/26/17,19:02:00,12,,
248,5/26/17,20:02:00,12,,
249,5/26/17,21:02:00,12,,
250,5/26/17,22:02:00,12,,
251,5/26/17,23:02:00,12,,
252,5/27/17,0:02:00,12,,
253,5/27/17,1:02:00,12,,
254,5/27/17,2:02:00,12,,
255,5/27/17,3:02:00,12,,
256,5/27/17,4:02:00,12,,
257,5/27/17,5:02:00,11.5,,
258,5/27/17,6:02:00,11.5,,
259,5/27/17,7:02:00,11.5,,
260,5/27/17,8:02:00,11.5,,
261,5/27/17,9:02:00,11.5,,
262,5/27/17,10:02:00,11.5,,
263,5/27/17,11:02:00,11.5,,
264,5/27/17,12:02:00,12,,
265,5/27/17,13:02:00,12,,
266,5/27/17,14:02:00,12,,
267,5/27/17,15:02:00,12,,
268,5/27/17,16:02:00,12,,
269,5/27/17,17:02:00,12,,
270,5/27/17,18:02:00,12.5,,
271,5/27/17,19:02:00,12.5,,
272,5/27/17,20:02:00,12.5,,
273,5/27/17,21:02:00,12.5,,
274,5/27/17,22:02:00,12.5,,
275,5/27/17,23:02:00,12.5,,
276,5/28/17,0:02:00,12.5,,
277,5/28/17,1:02:00,12.5,,
278,5/28/17,2:02:00,12.5,,
279,5/28/17,3:02:00,12.5,,
280,5/28/17,4:02:00,12.5,,
281,5/28/17,5:02:00,12.5,,
282,5/28/17,6:02:00,12,,
283,5/28/17,7:02:00,12,,
284,5/28/17,8:02:00,12,,
285,5/28/17,9:02:00,12,,
286,5/28/17,10:02:00,12.5,,
287,5/28/17,11:02:00,12.5,,
288,5/28/17,12:02:00,12.5,,
289,5/28/17,13:02:00,12.5,,
290,5/28/17,14:02:00,13,,
291,5/28/17,15:02:00,13,,
292,5/28/17,16:02:00,13,,
293,5/28/17,17:02:00,13,,
294,5/28/17,18:02:00,13,,
295,5/28/17,19:02:00,13,,
296,5/28/17,20:02:00,13,,
297,5/28/17,21:02:00,13,,
298,5/28/17,22:02:00,13,,
299,5/28/17,23:02:00,13,,
300,5/29/17,0:02:00,13,,
301,5/29/17,1:02:00,13,,
302,5/29/17,2:02:00,13,,
303,5/29/17,3:02:00,13,,
304,5/29/17,4:02:00,13,,
305,5/29/17,5:02:00,13,,
306,5/29/17,6:02:00,13,,
307,5/29/17,7:02:00,13,,
308,5/29/17,8:02:00,13,,
309,5/29/17,9:02:00,13,,
310,5/29/17,10:02:00,13,,
311,5/29/17,11:02:00,13,,
312,5/29/17,12:02:00,13,,
313,5/29/17,13:02:00,13,,
314,5/29/17,14:02:00,13.5,,
315,5/29/17,15:02:00,13.5,,
316,5/29/17,16:02:00,13.5,,
317,5/29/17,17:02:00,14,,
318,5/29/17,18:02:00,14,,
319,5/29/17,19:02:00,14,,
320,5/29/17,20:02:00,14,,
321,5/29/17,21:02:00,14,,
322,5/29/17,22:02:00,14,,
323,5/29/17,23:02:00,13.5,,
324,5/30/17,0:02:00,13.5,,
325,5/30/17,1:02:00,13.5,,
326,5/30/17,2:02:00,13.5,,
327,5/30/17,3:02:00,13.5,,
328,5/30/17,4:02:00,13,,
329,5/30/17,5:02:00,13,,
330,5/30/17,6:02:00,13,,
331,5/30/17,7:02:00,13,,
332,5/30/17,8:02:00,13,,
333,5/30/17,9:02:00,12.5,,
334,5/30/17,10:02:00,13,,
335,5/30/17,11:02:00,13,,
336,5/30/17,12:02:00,13,,
337,5/30/17,13:02:00,13,,
338,5/30/17,14:02:00,13.5,,
339,5/30/17,15:02:00,13.5,,
340,5/30/17,16:02:00,14,,
341,5/30/17,17:02:00,14,,
342,5/30/17,18:02:00,14,,
343,5/30/17,19:02:00,14,,
344,5/30/17,20:02:00,14,,
345,5/30/17,21:02:00,14,,
346,5/30/17,22:02:00,14,,
347,5/30/17,23:02:00,14,,
348,5/31/17,0:02:00,13.5,,
349,5/31/17,1:02:00,13.5,,
350,5/31/17,2:02:00,13.5,,
351,5/31/17,3:02:00,13,,
352,5/31/17,4:02:00,13,,
353,5/31/17,5:02:00,13,,
354,5/31/17,6:02:00,13,,
355,5/31/17,7:02:00,13,,
356,5/31/17,8:02:00,13,,
357,5/31/17,9:02:00,12.5,,
358,5/31/17,10:02:00,13,,
359,5/31/17,11:02:00,13,,
360,5/31/17,12:02:00,13,,
361,5/31/17,13:02:00,13,,
362,5/31/17,14:02:00,13,,
363,5/31/17,15:02:00,13.5,,
364,5/31/17,16:02:00,13.5,,
365,5/31/17,17:02:00,13.5,,
366,5/31/17,18:02:00,13.5,,
367,5/31/17,19:02:00,13.5,,
368,5/31/17,20:02:00,13.5,,
369,5/31/17,21:02:00,13.5,,
370,5/31/17,22:02:00,13.5,,
371,5/31/17,23:02:00,13,,
372,6/1/17,0:02:00,13,,
373,6/1/17,1:02:00,13,,
374,6/1/17,2:02:00,13,,
375,6/1/17,3:02:00,13,,
376,6/1/17,4:02:00,12.5,,
377,6/1/17,5:02:00,12.5,,
378,6/1/17,6:02:00,12.5,,
379,6/1/17,7:02:00,12.5,,
380,6/1/17,8:02:00,12,,
381,6/1/17,9:02:00,12,,
382,6/1/17,10:02:00,12,,
383,6/1/17,11:02:00,12.5,,
384,6/1/17,12:02:00,12.5,,
385,6/1/17,13:02:00,12.5,,
386,6/1/17,14:02:00,12.5,,
387,6/1/17,15:02:00,13,,
388,6/1/17,16:02:00,13,,
389,6/1/17,17:02:00,13,,
390,6/1/17,18:02:00,13,,
391,6/1/17,19:02:00,13,,
392,6/1/17,20:02:00,13,,
393,6/1/17,21:02:00,13,,
394,6/1/17,22:02:00,13,,
395,6/1/17,23:02:00,13,,
396,6/2/17,0:02:00,13,,
397,6/2/17,1:02:00,12.5,,
398,6/2/17,2:02:00,12.5,,
399,6/2/17,3:02:00,12.5,,
400,6/2/17,4:02:00,12,,
401,6/2/17,5:02:00,12,,
402,6/2/17,6:02:00,12,,
403,6/2/17,7:02:00,11.5,,
404,6/2/17,8:02:00,11.5,,
405,6/2/17,9:02:00,11.5,,
406,6/2/17,10:02:00,11.5,,
407,6/2/17,11:02:00,12,,
408,6/2/17,12:02:00,12,,
409,6/2/17,13:02:00,12,,
410,6/2/17,14:02:00,12,,
411,6/2/17,15:02:00,12.5,,
412,6/2/17,16:02:00,12.5,,
413,6/2/17,17:02:00,12.5,,
414,6/2/17,18:02:00,12.5,,
415,6/2/17,19:02:00,12.5,,
416,6/2/17,20:02:00,12.5,,
417,6/2/17,21:02:00,12.5,,
418,6/2/17,22:02:00,12.5,,
419,6/2/17,23:02:00,12.5,,
420,6/3/17,0:02:00,12.5,,
421,6/3/17,1:02:00,12.5,,
422,6/3/17,2:02:00,12,,
423,6/3/17,3:02:00,12,,
424,6/3/17,4:02:00,12,,
425,6/3/17,5:02:00,12,,
426,6/3/17,6:02:00,12,,
427,6/3/17,7:02:00,12,,
428,6/3/17,8:02:00,12,,
429,6/3/17,9:02:00,12,,
430,6/3/17,10:02:00,12,,
431,6/3/17,11:02:00,12,,
432,6/3/17,12:02:00,12,,
433,6/3/17,13:02:00,12.5,,
434,6/3/17,14:02:00,12.5,,
435,6/3/17,15:02:00,12.5,,
436,6/3/17,16:02:00,13,,
437,6/3/17,17:02:00,13,,
438,6/3/17,18:02:00,13,,
439,6/3/17,19:02:00,13,,
440,6/3/17,20:02:00,13,,
441,6/3/17,21:02:00,13,,
442,6/3/17,22:02:00,13,,
443,6/3/17,23:02:00,13,,
444,6/4/17,0:02:00,13,,
445,6/4/17,1:02:00,13,,
446,6/4/17,2:02:00,12.5,,
447,6/4/17,3:02:00,12.5,,
448,6/4/17,4:02:00,12.5,,
449,6/4/17,5:02:00,12,,
450,6/4/17,6:02:00,12,,
451,6/4/17,7:02:00,12,,
452,6/4/17,8:02:00,12,,
453,6/4/17,9:02:00,12,,
454,6/4/17,10:02:00,12,,
455,6/4/17,11:02:00,12,,
456,6/4/17,12:02:00,12.5,,
457,6/4/17,13:02:00,12.5,,
458,6/4/17,14:02:00,13,,
459,6/4/17,15:02:00,13,,
460,6/4/17,16:02:00,13,,
461,6/4/17,17:02:00,13.5,,
462,6/4/17,18:02:00,13.5,,
463,6/4/17,19:02:00,13.5,,
464,6/4/17,20:02:00,13.5,,
465,6/4/17,21:02:00,13.5,,
466,6/4/17,22:02:00,13.5,,
467,6/4/17,23:02:00,13.5,,
468,6/5/17,0:02:00,13.5,,
469,6/5/17,1:02:00,13.5,,
470,6/5/17,2:02:00,13.5,,
471,6/5/17,3:02:00,13.5,,
472,6/5/17,4:02:00,13.5,,
473,6/5/17,5:02:00,13.5,,
474,6/5/17,6:02:00,13.5,,
475,6/5/17,7:02:00,13.5,,
476,6/5/17,8:02:00,13.5,,
477,6/5/17,9:02:00,13.5,,
478,6/5/17,10:02:00,13.5,,
479,6/5/17,11:02:00,13.5,,
480,6/5/17,12:02:00,13.5,,
481,6/5/17,13:02:00,13.5,,
482,6/5/17,14:02:00,13.5,,
483,6/5/17,15:02:00,13.5,,
484,6/5/17,16:02:00,13.5,,
485,6/5/17,17:02:00,13.5,,
486,6/5/17,18:02:00,14,,
487,6/5/17,19:02:00,14,,
488,6/5/17,20:02:00,14,,
489,6/5/17,21:02:00,14,,
490,6/5/17,22:02:00,13.5,,
491,6/5/17,23:02:00,13.5,,
492,6/6/17,0:02:00,13.5,,
493,6/6/17,1:02:00,13.5,,
494,6/6/17,2:02:00,13.5,,
495,6/6/17,3:02:00,13.5,,
496,6/6/17,4:02:00,13.5,,
497,6/6/17,5:02:00,13,,
498,6/6/17,6:02:00,13,,
499,6/6/17,7:02:00,13,,
500,6/6/17,8:02:00,13,,
501,6/6/17,9:02:00,13,,
502,6/6/17,10:02:00,13,,
503,6/6/17,11:02:00,13,,
504,6/6/17,12:02:00,13,,
505,6/6/17,13:02:00,13,,
506,6/6/17,14:02:00,13,,
507,6/6/17,15:02:00,13,,
508,6/6/17,16:02:00,13,,
509,6/6/17,17:02:00,13,,
510,6/6/17,18:02:00,13,,
511,6/6/17,19:02:00,13,,
512,6/6/17,20:02:00,13,,
513,6/6/17,21:02:00,13,,
514,6/6/17,22:02:00,12.5,,
515,6/6/17,23:02:00,12.5,,
516,6/7/17,0:02:00,12.5,,
517,6/7/17,1:02:00,12.5,,
518,6/7/17,2:02:00,12.5,,
519,6/7/17,3:02:00,12.5,,
520,6/7/17,4:02:00,12.5,,
521,6/7/17,5:02:00,12.5,,
522,6/7/17,6:02:00,12,,
523,6/7/17,7:02:00,12,,
524,6/7/17,8:02:00,12,,
525,6/7/17,9:02:00,12,,
526,6/7/17,10:02:00,12,,
527,6/7/17,11:02:00,12,,
528,6/7/17,12:02:00,12,,
529,6/7/17,13:02:00,12,,
530,6/7/17,14:02:00,12,,
531,6/7/17,15:02:00,12,,
532,6/7/17,16:02:00,12.5,,
533,6/7/17,17:02:00,12.5,,
534,6/7/17,18:02:00,12.5,,
535,6/7/17,19:02:00,12.5,,
536,6/7/17,20:02:00,12.5,,
537,6/7/17,21:02:00,12.5,,
538,6/7/17,22:02:00,12,,
539,6/7/17,23:02:00,12,,
540,6/8/17,0:02:00,12,,
541,6/8/17,1:02:00,12,,
542,6/8/17,2:02:00,12,,
543,6/8/17,3:02:00,12,,
544,6/8/17,4:02:00,12,,
545,6/8/17,5:02:00,11.5,,
546,6/8/17,6:02:00,11.5,,
547,6/8/17,7:02:00,11.5,,
548,6/8/17,8:02:00,11.5,,
549,6/8/17,9:02:00,11,,
550,6/8/17,10:02:00,11.5,,
551,6/8/17,11:02:00,11.5,,
552,6/8/17,12:02:00,11.5,,
553,6/8/17,13:02:00,11.5,,
554,6/8/17,14:02:00,11.5,,
555,6/8/17,15:02:00,12,,
556,6/8/17,16:02:00,12,,
557,6/8/17,17:02:00,12,,
558,6/8/17,18:02:00,12,,
559,6/8/17,19:02:00,12,,
560,6/8/17,20:02:00,12,,
561,6/8/17,21:02:00,12,,
562,6/8/17,22:02:00,12,,
563,6/8/17,23:02:00,12,,
564,6/9/17,0:02:00,12,,
565,6/9/17,1:02:00,12,,
566,6/9/17,2:02:00,12,,
567,6/9/17,3:02:00,12,,
568,6/9/17,4:02:00,12,,
569,6/9/17,5:02:00,11.5,,
570,6/9/17,6:02:00,11.5,,
571,6/9/17,7:02:00,11.5,,
572,6/9/17,8:02:00,11.5,,
573,6/9/17,9:02:00,11.5,,
574,6/9/17,10:02:00,11.5,,
575,6/9/17,11:02:00,11.5,,
576,6/9/17,12:02:00,12,,
577,6/9/17,13:02:00,12,,
578,6/9/17,14:02:00,12,,
579,6/9/17,15:02:00,12.5,,
580,6/9/17,16:02:00,12.5,,
581,6/9/17,17:02:00,12.5,,
582,6/9/17,18:02:00,12.5,,
583,6/9/17,19:02:00,13,,
584,6/9/17,20:02:00,13,,
585,6/9/17,21:02:00,13,,
586,6/9/17,22:02:00,13,,
587,6/9/17,23:02:00,13,,
588,6/10/17,0:02:00,12.5,,
589,6/10/17,1:02:00,12.5,,
590,6/10/17,2:02:00,12.5,,
591,6/10/17,3:02:00,12.5,,
592,6/10/17,4:02:00,12.5,,
593,6/10/17,5:02:00,12.5,,
594,6/10/17,6:02:00,12.5,,
595,6/10/17,7:02:00,12.5,,
596,6/10/17,8:02:00,12.5,,
597,6/10/17,9:02:00,12.5,,
598,6/10/17,10:02:00,12.5,,
599,6/10/17,11:02:00,12.5,,
600,6/10/17,12:02:00,12.5,,
601,6/10/17,13:02:00,13,,
602,6/10/17,14:02:00,13,,
603,6/10/17,15:02:00,13.5,,
604,6/10/17,16:02:00,13.5,,
605,6/10/17,17:02:00,13.5,,
606,6/10/17,18:02:00,14,,
607,6/10/17,19:02:00,14,,
608,6/10/17,20:02:00,14,,
609,6/10/17,21:02:00,14,,
610,6/10/17,22:02:00,14,,
611,6/10/17,23:02:00,14,,
612,6/11/17,0:02:00,14,,
613,6/11/17,1:02:00,14,,
614,6/11/17,2:02:00,13.5,,
615,6/11/17,3:02:00,13.5,,
616,6/11/17,4:02:00,13.5,,
617,6/11/17,5:02:00,13.5,,
618,6/11/17,6:02:00,13.5,,
619,6/11/17,7:02:00,13,,
620,6/11/17,8:02:00,13,,
621,6/11/17,9:02:00,13,,
622,6/11/17,10:02:00,13.5,,
623,6/11/17,11:02:00,13.5,,
624,6/11/17,12:02:00,13.5,,
625,6/11/17,13:02:00,14,,
626,6/11/17,14:02:00,14,,
627,6/11/17,15:02:00,14,,
628,6/11/17,16:02:00,14.5,,
629,6/11/17,17:02:00,14.5,,
630,6/11/17,18:02:00,14.5,,
631,6/11/17,19:02:00,15,,
632,6/11/17,20:02:00,15,,
633,6/11/17,21:02:00,15,,
634,6/11/17,22:02:00,15,,
635,6/11/17,23:02:00,14.5,,
636,6/12/17,0:02:00,14.5,,
637,6/12/17,1:02:00,14.5,,
638,6/12/17,2:02:00,14.5,,
639,6/12/17,3:02:00,14.5,,
640,6/12/17,4:02:00,14,,
641,6/12/17,5:02:00,14,,
642,6/12/17,6:02:00,14,,
643,6/12/17,7:02:00,14,,
644,6/12/17,8:02:00,14,,
645,6/12/17,9:02:00,14,,
646,6/12/17,10:02:00,14,,
647,6/12/17,11:02:00,14,,
648,6/12/17,12:02:00,14,,
649,6/12/17,13:02:00,14.5,,
650,6/12/17,14:02:00,14.5,,
651,6/12/17,15:02:00,14.5,,
652,6/12/17,16:02:00,15,,
653,6/12/17,17:02:00,15,,
654,6/12/17,18:02:00,15,,
655,6/12/17,19:02:00,15.5,,
656,6/12/17,20:02:00,15.5,,
657,6/12/17,21:02:00,15.5,,
658,6/12/17,22:02:00,15.5,,
659,6/12/17,23:02:00,15.5,,
660,6/13/17,0:02:00,15,,
661,6/13/17,1:02:00,15,,
662,6/13/17,2:02:00,15,,
663,6/13/17,3:02:00,15,,
664,6/13/17,4:02:00,15,,
665,6/13/17,5:02:00,15,,
666,6/13/17,6:02:00,15,,
667,6/13/17,7:02:00,14.5,,
668,6/13/17,8:02:00,14.5,,
669,6/13/17,9:02:00,14.5,,
670,6/13/17,10:02:00,15,,
671,6/13/17,11:02:00,15,,
672,6/13/17,12:02:00,15,,
673,6/13/17,13:02:00,15.5,,
674,6/13/17,14:02:00,15.5,,
675,6/13/17,15:02:00,15.5,,
676,6/13/17,16:02:00,16,,
677,6/13/17,17:02:00,16,,
678,6/13/17,18:02:00,16,,
679,6/13/17,19:02:00,16,,
680,6/13/17,20:02:00,16,,
681,6/13/17,21:02:00,16,,
682,6/13/17,22:02:00,16,,
683,6/13/17,23:02:00,16,,
684,6/14/17,0:02:00,16,,
685,6/14/17,1:02:00,16,,
686,6/14/17,2:02:00,15.5,,
687,6/14/17,3:02:00,15.5,,
688,6/14/17,4:02:00,15.5,,
689,6/14/17,5:02:00,15.5,,
690,6/14/17,6:02:00,15.5,,
691,6/14/17,7:02:00,15.5,,
692,6/14/17,8:02:00,15.5,,
693,6/14/17,9:02:00,15.5,,
694,6/14/17,10:02:00,15.5,,
695,6/14/17,11:02:00,15.5,,
696,6/14/17,12:02:00,15.5,,
697,6/14/17,13:02:00,15.5,,
698,6/14/17,14:02:00,16,,
699,6/14/17,15:02:00,16,,
700,6/14/17,16:02:00,16,,
701,6/14/17,17:02:00,16,,
702,6/14/17,18:02:00,16.5,,
703,6/14/17,19:02:00,16.5,,
704,6/14/17,20:02:00,16.5,,
705,6/14/17,21:02:00,16.5,,
706,6/14/17,22:02:00,16.5,,
707,6/14/17,23:02:00,16.5,,
708,6/15/17,0:02:00,16.5,,
709,6/15/17,1:02:00,16,,
710,6/15/17,2:02:00,16,,
711,6/15/17,3:02:00,16,,
712,6/15/17,4:02:00,16,,
713,6/15/17,5:02:00,15.5,,
714,6/15/17,6:02:00,15.5,,
715,6/15/17,7:02:00,15.5,,
716,6/15/17,8:02:00,15.5,,
717,6/15/17,9:02:00,15.5,,
718,6/15/17,10:02:00,15.5,,
719,6/15/17,11:02:00,15.5,,
720,6/15/17,12:02:00,15.5,,
721,6/15/17,13:02:00,16,,
722,6/15/17,14:02:00,16,,
723,6/15/17,15:02:00,16,,
724,6/15/17,16:02:00,16.5,,
725,6/15/17,17:02:00,16.5,,
726,6/15/17,18:02:00,16.5,,
727,6/15/17,19:02:00,16.5,,
728,6/15/17,20:02:00,16.5,,
729,6/15/17,21:02:00,16.5,,
730,6/15/17,22:02:00,16.5,,
731,6/15/17,23:02:00,16.5,,
732,6/16/17,0:02:00,16.5,,
733,6/16/17,1:02:00,16.5,,
734,6/16/17,2:02:00,16.5,,
735,6/16/17,3:02:00,16.5,,
736,6/16/17,4:02:00,16.5,,
