1-Wire/iButton Part Number: DS1921G-F5
1-Wire/iButton Registration Number: EF0000002E694A21
Is Mission Active?  false
Mission Start:  Sat Dec 16 12:01:00 EST 2017
Sample Rate:  Every 120 minute(s)
Number of Mission Samples:  2006
Total Samples:  88102
Roll Over Enabled?  false
Roll Over Occurred?  Roll over has NOT occurred
Active Alarms:  None fired
Next Clock Alarm At:  Disabled
High Temperature Alarm:  85 �C
Low Temperature Alarm:  -40 �C

Date/Time,Unit,Value
2/7/18 6:01:00 AM,C,1
2/7/18 8:01:00 AM,C,1
2/7/18 10:01:00 AM,C,1
2/7/18 12:01:00 PM,C,1
2/7/18 2:01:00 PM,C,1
2/7/18 4:01:00 PM,C,1
2/7/18 6:01:00 PM,C,1
2/7/18 8:01:00 PM,C,1
2/7/18 10:01:00 PM,C,1
2/8/18 12:01:00 AM,C,1
2/8/18 2:01:00 AM,C,1
2/8/18 4:01:00 AM,C,1
2/8/18 6:01:00 AM,C,1
2/8/18 8:01:00 AM,C,1
2/8/18 10:01:00 AM,C,1
2/8/18 12:01:00 PM,C,1
2/8/18 2:01:00 PM,C,1
2/8/18 4:01:00 PM,C,1
2/8/18 6:01:00 PM,C,1
2/8/18 8:01:00 PM,C,1
2/8/18 10:01:00 PM,C,1
2/9/18 12:01:00 AM,C,1
2/9/18 2:01:00 AM,C,1
2/9/18 4:01:00 AM,C,1
2/9/18 6:01:00 AM,C,1
2/9/18 8:01:00 AM,C,1
2/9/18 10:01:00 AM,C,1
2/9/18 12:01:00 PM,C,1
2/9/18 2:01:00 PM,C,1
2/9/18 4:01:00 PM,C,1
2/9/18 6:01:00 PM,C,1
2/9/18 8:01:00 PM,C,1
2/9/18 10:01:00 PM,C,1
2/10/18 12:01:00 AM,C,1
2/10/18 2:01:00 AM,C,1
2/10/18 4:01:00 AM,C,1
2/10/18 6:01:00 AM,C,1
2/10/18 8:01:00 AM,C,1
2/10/18 10:01:00 AM,C,1
2/10/18 12:01:00 PM,C,1
2/10/18 2:01:00 PM,C,1
2/10/18 4:01:00 PM,C,1
2/10/18 6:01:00 PM,C,1
2/10/18 8:01:00 PM,C,1
2/10/18 10:01:00 PM,C,1
2/11/18 12:01:00 AM,C,1
2/11/18 2:01:00 AM,C,1
2/11/18 4:01:00 AM,C,1
2/11/18 6:01:00 AM,C,1
2/11/18 8:01:00 AM,C,1
2/11/18 10:01:00 AM,C,1
2/11/18 12:01:00 PM,C,1
2/11/18 2:01:00 PM,C,1
2/11/18 4:01:00 PM,C,1
2/11/18 6:01:00 PM,C,1
2/11/18 8:01:00 PM,C,1
2/11/18 10:01:00 PM,C,1
2/12/18 12:01:00 AM,C,1
2/12/18 2:01:00 AM,C,1
2/12/18 4:01:00 AM,C,1
2/12/18 6:01:00 AM,C,1
2/12/18 8:01:00 AM,C,1
2/12/18 10:01:00 AM,C,1
2/12/18 12:01:00 PM,C,1
2/12/18 2:01:00 PM,C,1
2/12/18 4:01:00 PM,C,1
2/12/18 6:01:00 PM,C,1
2/12/18 8:01:00 PM,C,1
2/12/18 10:01:00 PM,C,1
2/13/18 12:01:00 AM,C,1
2/13/18 2:01:00 AM,C,1
2/13/18 4:01:00 AM,C,1
2/13/18 6:01:00 AM,C,1
2/13/18 8:01:00 AM,C,1
2/13/18 10:01:00 AM,C,1
2/13/18 12:01:00 PM,C,1
2/13/18 2:01:00 PM,C,1
2/13/18 4:01:00 PM,C,1
2/13/18 6:01:00 PM,C,1
2/13/18 8:01:00 PM,C,1
2/13/18 10:01:00 PM,C,1
2/14/18 12:01:00 AM,C,1
2/14/18 2:01:00 AM,C,1
2/14/18 4:01:00 AM,C,1
2/14/18 6:01:00 AM,C,1
2/14/18 8:01:00 AM,C,1
2/14/18 10:01:00 AM,C,1
2/14/18 12:01:00 PM,C,1
2/14/18 2:01:00 PM,C,1
2/14/18 4:01:00 PM,C,1
2/14/18 6:01:00 PM,C,1
2/14/18 8:01:00 PM,C,1
2/14/18 10:01:00 PM,C,1
2/15/18 12:01:00 AM,C,1
2/15/18 2:01:00 AM,C,1
2/15/18 4:01:00 AM,C,1
2/15/18 6:01:00 AM,C,1
2/15/18 8:01:00 AM,C,1.5
2/15/18 10:01:00 AM,C,1.5
2/15/18 12:01:00 PM,C,2
2/15/18 2:01:00 PM,C,2
2/15/18 4:01:00 PM,C,2.5
2/15/18 6:01:00 PM,C,3.5
2/15/18 8:01:00 PM,C,4
2/15/18 10:01:00 PM,C,4.5
2/16/18 12:01:00 AM,C,4.5
2/16/18 2:01:00 AM,C,5
2/16/18 4:01:00 AM,C,5.5
2/16/18 6:01:00 AM,C,5.5
2/16/18 8:01:00 AM,C,5.5
2/16/18 10:01:00 AM,C,5.5
2/16/18 12:01:00 PM,C,6
2/16/18 2:01:00 PM,C,5.5
2/16/18 4:01:00 PM,C,5.5
2/16/18 6:01:00 PM,C,5
2/16/18 8:01:00 PM,C,4.5
2/16/18 10:01:00 PM,C,4.5
2/17/18 12:01:00 AM,C,4
2/17/18 2:01:00 AM,C,4
2/17/18 4:01:00 AM,C,3.5
2/17/18 6:01:00 AM,C,3.5
2/17/18 8:01:00 AM,C,3
2/17/18 10:01:00 AM,C,3
2/17/18 12:01:00 PM,C,3
2/17/18 2:01:00 PM,C,3
2/17/18 4:01:00 PM,C,2.5
2/17/18 6:01:00 PM,C,2.5
2/17/18 8:01:00 PM,C,2.5
2/17/18 10:01:00 PM,C,2.5
2/18/18 12:01:00 AM,C,2.5
2/18/18 2:01:00 AM,C,2.5
2/18/18 4:01:00 AM,C,2.5
2/18/18 6:01:00 AM,C,2.5
2/18/18 8:01:00 AM,C,2.5
2/18/18 10:01:00 AM,C,2.5
2/18/18 12:01:00 PM,C,2.5
2/18/18 2:01:00 PM,C,2.5
2/18/18 4:01:00 PM,C,2
2/18/18 6:01:00 PM,C,2
2/18/18 8:01:00 PM,C,2
2/18/18 10:01:00 PM,C,2
2/19/18 12:01:00 AM,C,2
2/19/18 2:01:00 AM,C,2
2/19/18 4:01:00 AM,C,2
2/19/18 6:01:00 AM,C,2
2/19/18 8:01:00 AM,C,2
2/19/18 10:01:00 AM,C,2
2/19/18 12:01:00 PM,C,2
2/19/18 2:01:00 PM,C,2
2/19/18 4:01:00 PM,C,2
2/19/18 6:01:00 PM,C,2
2/19/18 8:01:00 PM,C,2
2/19/18 10:01:00 PM,C,2
2/20/18 12:01:00 AM,C,2
2/20/18 2:01:00 AM,C,2
2/20/18 4:01:00 AM,C,2
2/20/18 6:01:00 AM,C,2
2/20/18 8:01:00 AM,C,2
2/20/18 10:01:00 AM,C,2
2/20/18 12:01:00 PM,C,2.5
2/20/18 2:01:00 PM,C,3
2/20/18 4:01:00 PM,C,4
2/20/18 6:01:00 PM,C,5
2/20/18 8:01:00 PM,C,5
2/20/18 10:01:00 PM,C,5
2/21/18 12:01:00 AM,C,5
2/21/18 2:01:00 AM,C,5
2/21/18 4:01:00 AM,C,5
2/21/18 6:01:00 AM,C,4.5
2/21/18 8:01:00 AM,C,4.5
2/21/18 10:01:00 AM,C,4.5
2/21/18 12:01:00 PM,C,5
2/21/18 2:01:00 PM,C,5.5
2/21/18 4:01:00 PM,C,6.5
2/21/18 6:01:00 PM,C,6.5
2/21/18 8:01:00 PM,C,6.5
2/21/18 10:01:00 PM,C,6.5
2/22/18 12:01:00 AM,C,6.5
2/22/18 2:01:00 AM,C,6.5
2/22/18 4:01:00 AM,C,6
2/22/18 6:01:00 AM,C,6
2/22/18 8:01:00 AM,C,6
2/22/18 10:01:00 AM,C,5.5
2/22/18 12:01:00 PM,C,5.5
2/22/18 2:01:00 PM,C,5.5
2/22/18 4:01:00 PM,C,5
2/22/18 6:01:00 PM,C,5
2/22/18 8:01:00 PM,C,5
2/22/18 10:01:00 PM,C,5
2/23/18 12:01:00 AM,C,4.5
2/23/18 2:01:00 AM,C,4.5
2/23/18 4:01:00 AM,C,4.5
2/23/18 6:01:00 AM,C,4
2/23/18 8:01:00 AM,C,4
2/23/18 10:01:00 AM,C,4
2/23/18 12:01:00 PM,C,4
2/23/18 2:01:00 PM,C,4
2/23/18 4:01:00 PM,C,4.5
2/23/18 6:01:00 PM,C,4.5
2/23/18 8:01:00 PM,C,5
2/23/18 10:01:00 PM,C,5
2/24/18 12:01:00 AM,C,5
2/24/18 2:01:00 AM,C,5
2/24/18 4:01:00 AM,C,5
2/24/18 6:01:00 AM,C,5
2/24/18 8:01:00 AM,C,5.5
2/24/18 10:01:00 AM,C,6
2/24/18 12:01:00 PM,C,6
2/24/18 2:01:00 PM,C,6
2/24/18 4:01:00 PM,C,6
2/24/18 6:01:00 PM,C,6
2/24/18 8:01:00 PM,C,6
2/24/18 10:01:00 PM,C,6
2/25/18 12:01:00 AM,C,5.5
2/25/18 2:01:00 AM,C,5.5
2/25/18 4:01:00 AM,C,5.5
2/25/18 6:01:00 AM,C,5
2/25/18 8:01:00 AM,C,5
2/25/18 10:01:00 AM,C,5
2/25/18 12:01:00 PM,C,5.5
2/25/18 2:01:00 PM,C,5.5
2/25/18 4:01:00 PM,C,6
2/25/18 6:01:00 PM,C,6
2/25/18 8:01:00 PM,C,6
2/25/18 10:01:00 PM,C,6
2/26/18 12:01:00 AM,C,5.5
2/26/18 2:01:00 AM,C,5.5
2/26/18 4:01:00 AM,C,5.5
2/26/18 6:01:00 AM,C,5
2/26/18 8:01:00 AM,C,5
2/26/18 10:01:00 AM,C,5
2/26/18 12:01:00 PM,C,5
2/26/18 2:01:00 PM,C,5
2/26/18 4:01:00 PM,C,5
2/26/18 6:01:00 PM,C,5
2/26/18 8:01:00 PM,C,5
2/26/18 10:01:00 PM,C,5
2/27/18 12:01:00 AM,C,4.5
2/27/18 2:01:00 AM,C,4.5
2/27/18 4:01:00 AM,C,4
2/27/18 6:01:00 AM,C,4
2/27/18 8:01:00 AM,C,3.5
2/27/18 10:01:00 AM,C,3.5
2/27/18 12:01:00 PM,C,3.5
2/27/18 2:01:00 PM,C,3.5
2/27/18 4:01:00 PM,C,4
2/27/18 6:01:00 PM,C,4
2/27/18 8:01:00 PM,C,4.5
2/27/18 10:01:00 PM,C,4
2/28/18 12:01:00 AM,C,4
2/28/18 2:01:00 AM,C,4
2/28/18 4:01:00 AM,C,3.5
2/28/18 6:01:00 AM,C,3.5
2/28/18 8:01:00 AM,C,3.5
2/28/18 10:01:00 AM,C,3.5
2/28/18 12:01:00 PM,C,3.5
2/28/18 2:01:00 PM,C,4
2/28/18 4:01:00 PM,C,4.5
2/28/18 6:01:00 PM,C,5
2/28/18 8:01:00 PM,C,5
2/28/18 10:01:00 PM,C,5
3/1/18 12:01:00 AM,C,5
3/1/18 2:01:00 AM,C,4.5
3/1/18 4:01:00 AM,C,4.5
3/1/18 6:01:00 AM,C,4.5
3/1/18 8:01:00 AM,C,4.5
3/1/18 10:01:00 AM,C,4.5
3/1/18 12:01:00 PM,C,4.5
3/1/18 2:01:00 PM,C,5
3/1/18 4:01:00 PM,C,5
3/1/18 6:01:00 PM,C,5
3/1/18 8:01:00 PM,C,5.5
3/1/18 10:01:00 PM,C,5.5
3/2/18 12:01:00 AM,C,5
3/2/18 2:01:00 AM,C,5
3/2/18 4:01:00 AM,C,4.5
3/2/18 6:01:00 AM,C,4.5
3/2/18 8:01:00 AM,C,4
3/2/18 10:01:00 AM,C,4
3/2/18 12:01:00 PM,C,4
3/2/18 2:01:00 PM,C,3.5
3/2/18 4:01:00 PM,C,3.5
3/2/18 6:01:00 PM,C,3.5
3/2/18 8:01:00 PM,C,3.5
3/2/18 10:01:00 PM,C,3.5
3/3/18 12:01:00 AM,C,3.5
3/3/18 2:01:00 AM,C,3
3/3/18 4:01:00 AM,C,3
3/3/18 6:01:00 AM,C,3
3/3/18 8:01:00 AM,C,3
3/3/18 10:01:00 AM,C,3
3/3/18 12:01:00 PM,C,3
3/3/18 2:01:00 PM,C,3
3/3/18 4:01:00 PM,C,3
3/3/18 6:01:00 PM,C,3
3/3/18 8:01:00 PM,C,3
3/3/18 10:01:00 PM,C,2.5
3/4/18 12:01:00 AM,C,2.5
3/4/18 2:01:00 AM,C,2.5
3/4/18 4:01:00 AM,C,2.5
3/4/18 6:01:00 AM,C,2.5
3/4/18 8:01:00 AM,C,2.5
3/4/18 10:01:00 AM,C,2.5
3/4/18 12:01:00 PM,C,2.5
3/4/18 2:01:00 PM,C,2.5
3/4/18 4:01:00 PM,C,2.5
3/4/18 6:01:00 PM,C,2.5
3/4/18 8:01:00 PM,C,2.5
3/4/18 10:01:00 PM,C,2.5
3/5/18 12:01:00 AM,C,2
3/5/18 2:01:00 AM,C,2
3/5/18 4:01:00 AM,C,2
3/5/18 6:01:00 AM,C,2
3/5/18 8:01:00 AM,C,2
3/5/18 10:01:00 AM,C,2
3/5/18 12:01:00 PM,C,2
3/5/18 2:01:00 PM,C,2
3/5/18 4:01:00 PM,C,2
3/5/18 6:01:00 PM,C,2
3/5/18 8:01:00 PM,C,2
3/5/18 10:01:00 PM,C,2
3/6/18 12:01:00 AM,C,2
3/6/18 2:01:00 AM,C,2
3/6/18 4:01:00 AM,C,2
3/6/18 6:01:00 AM,C,2
3/6/18 8:01:00 AM,C,2
3/6/18 10:01:00 AM,C,2
3/6/18 12:01:00 PM,C,2
3/6/18 2:01:00 PM,C,2
3/6/18 4:01:00 PM,C,2
3/6/18 6:01:00 PM,C,2
3/6/18 8:01:00 PM,C,2
3/6/18 10:01:00 PM,C,2
3/7/18 12:01:00 AM,C,2
3/7/18 2:01:00 AM,C,2
3/7/18 4:01:00 AM,C,2
3/7/18 6:01:00 AM,C,2
3/7/18 8:01:00 AM,C,2
3/7/18 10:01:00 AM,C,2
3/7/18 12:01:00 PM,C,2
3/7/18 2:01:00 PM,C,2
3/7/18 4:01:00 PM,C,2
3/7/18 6:01:00 PM,C,1.5
3/7/18 8:01:00 PM,C,2
3/7/18 10:01:00 PM,C,2
3/8/18 12:01:00 AM,C,2
3/8/18 2:01:00 AM,C,2
3/8/18 4:01:00 AM,C,2
3/8/18 6:01:00 AM,C,2
3/8/18 8:01:00 AM,C,2
3/8/18 10:01:00 AM,C,2
3/8/18 12:01:00 PM,C,2
3/8/18 2:01:00 PM,C,2
3/8/18 4:01:00 PM,C,2
3/8/18 6:01:00 PM,C,2
3/8/18 8:01:00 PM,C,2
3/8/18 10:01:00 PM,C,2
3/9/18 12:01:00 AM,C,2
3/9/18 2:01:00 AM,C,2
3/9/18 4:01:00 AM,C,2
3/9/18 6:01:00 AM,C,2
3/9/18 8:01:00 AM,C,2
3/9/18 10:01:00 AM,C,2
3/9/18 12:01:00 PM,C,2
3/9/18 2:01:00 PM,C,2
3/9/18 4:01:00 PM,C,2
3/9/18 6:01:00 PM,C,2
3/9/18 8:01:00 PM,C,2
3/9/18 10:01:00 PM,C,2
3/10/18 12:01:00 AM,C,2
3/10/18 2:01:00 AM,C,2
3/10/18 4:01:00 AM,C,2
3/10/18 6:01:00 AM,C,2
3/10/18 8:01:00 AM,C,2
3/10/18 10:01:00 AM,C,2
3/10/18 12:01:00 PM,C,2
3/10/18 2:01:00 PM,C,2
3/10/18 4:01:00 PM,C,2
3/10/18 6:01:00 PM,C,2
3/10/18 8:01:00 PM,C,2
3/10/18 10:01:00 PM,C,2
3/11/18 12:01:00 AM,C,2
3/11/18 3:01:00 AM,C,2
3/11/18 5:01:00 AM,C,2
3/11/18 7:01:00 AM,C,2
3/11/18 9:01:00 AM,C,2
3/11/18 11:01:00 AM,C,1.5
3/11/18 1:01:00 PM,C,1.5
3/11/18 3:01:00 PM,C,1.5
3/11/18 5:01:00 PM,C,1.5
3/11/18 7:01:00 PM,C,1.5
3/11/18 9:01:00 PM,C,1.5
3/11/18 11:01:00 PM,C,1.5
3/12/18 1:01:00 AM,C,1.5
3/12/18 3:01:00 AM,C,1.5
3/12/18 5:01:00 AM,C,1.5
3/12/18 7:01:00 AM,C,1.5
3/12/18 9:01:00 AM,C,1.5
3/12/18 11:01:00 AM,C,1.5
3/12/18 1:01:00 PM,C,1.5
3/12/18 3:01:00 PM,C,1.5
3/12/18 5:01:00 PM,C,1.5
3/12/18 7:01:00 PM,C,1.5
3/12/18 9:01:00 PM,C,1.5
3/12/18 11:01:00 PM,C,1.5
3/13/18 1:01:00 AM,C,1.5
3/13/18 3:01:00 AM,C,1.5
3/13/18 5:01:00 AM,C,1.5
3/13/18 7:01:00 AM,C,1.5
3/13/18 9:01:00 AM,C,1.5
3/13/18 11:01:00 AM,C,1.5
3/13/18 1:01:00 PM,C,1.5
3/13/18 3:01:00 PM,C,1.5
3/13/18 5:01:00 PM,C,1.5
3/13/18 7:01:00 PM,C,1.5
3/13/18 9:01:00 PM,C,1.5
3/13/18 11:01:00 PM,C,1.5
3/14/18 1:01:00 AM,C,1.5
3/14/18 3:01:00 AM,C,1.5
3/14/18 5:01:00 AM,C,1.5
3/14/18 7:01:00 AM,C,1.5
3/14/18 9:01:00 AM,C,1.5
3/14/18 11:01:00 AM,C,1.5
3/14/18 1:01:00 PM,C,1.5
3/14/18 3:01:00 PM,C,1.5
3/14/18 5:01:00 PM,C,1.5
3/14/18 7:01:00 PM,C,1.5
3/14/18 9:01:00 PM,C,1.5
3/14/18 11:01:00 PM,C,1.5
3/15/18 1:01:00 AM,C,1.5
3/15/18 3:01:00 AM,C,1.5
3/15/18 5:01:00 AM,C,1.5
3/15/18 7:01:00 AM,C,1.5
3/15/18 9:01:00 AM,C,1.5
3/15/18 11:01:00 AM,C,1.5
3/15/18 1:01:00 PM,C,1.5
3/15/18 3:01:00 PM,C,1.5
3/15/18 5:01:00 PM,C,1.5
3/15/18 7:01:00 PM,C,1.5
3/15/18 9:01:00 PM,C,1.5
3/15/18 11:01:00 PM,C,1.5
3/16/18 1:01:00 AM,C,1.5
3/16/18 3:01:00 AM,C,1.5
3/16/18 5:01:00 AM,C,1.5
3/16/18 7:01:00 AM,C,1.5
3/16/18 9:01:00 AM,C,1.5
3/16/18 11:01:00 AM,C,1.5
3/16/18 1:01:00 PM,C,1.5
3/16/18 3:01:00 PM,C,1.5
3/16/18 5:01:00 PM,C,1.5
3/16/18 7:01:00 PM,C,1.5
3/16/18 9:01:00 PM,C,1.5
3/16/18 11:01:00 PM,C,1.5
3/17/18 1:01:00 AM,C,1.5
3/17/18 3:01:00 AM,C,1.5
3/17/18 5:01:00 AM,C,1.5
3/17/18 7:01:00 AM,C,1.5
3/17/18 9:01:00 AM,C,1.5
3/17/18 11:01:00 AM,C,1.5
3/17/18 1:01:00 PM,C,1.5
3/17/18 3:01:00 PM,C,1.5
3/17/18 5:01:00 PM,C,1.5
3/17/18 7:01:00 PM,C,1.5
3/17/18 9:01:00 PM,C,1.5
3/17/18 11:01:00 PM,C,1.5
3/18/18 1:01:00 AM,C,1.5
3/18/18 3:01:00 AM,C,1.5
3/18/18 5:01:00 AM,C,1.5
3/18/18 7:01:00 AM,C,1.5
3/18/18 9:01:00 AM,C,1.5
3/18/18 11:01:00 AM,C,1.5
3/18/18 1:01:00 PM,C,1.5
3/18/18 3:01:00 PM,C,1.5
3/18/18 5:01:00 PM,C,1.5
3/18/18 7:01:00 PM,C,1.5
3/18/18 9:01:00 PM,C,1.5
3/18/18 11:01:00 PM,C,1.5
3/19/18 1:01:00 AM,C,1.5
3/19/18 3:01:00 AM,C,1.5
3/19/18 5:01:00 AM,C,1.5
3/19/18 7:01:00 AM,C,1.5
3/19/18 9:01:00 AM,C,1.5
3/19/18 11:01:00 AM,C,1.5
3/19/18 1:01:00 PM,C,1.5
3/19/18 3:01:00 PM,C,1.5
3/19/18 5:01:00 PM,C,1.5
3/19/18 7:01:00 PM,C,1
3/19/18 9:01:00 PM,C,1.5
3/19/18 11:01:00 PM,C,1.5
3/20/18 1:01:00 AM,C,1.5
3/20/18 3:01:00 AM,C,1.5
3/20/18 5:01:00 AM,C,1.5
3/20/18 7:01:00 AM,C,1.5
3/20/18 9:01:00 AM,C,1.5
3/20/18 11:01:00 AM,C,1.5
3/20/18 1:01:00 PM,C,1.5
3/20/18 3:01:00 PM,C,1.5
3/20/18 5:01:00 PM,C,1.5
3/20/18 7:01:00 PM,C,1.5
3/20/18 9:01:00 PM,C,1.5
3/20/18 11:01:00 PM,C,1.5
3/21/18 1:01:00 AM,C,1.5
3/21/18 3:01:00 AM,C,1.5
3/21/18 5:01:00 AM,C,1.5
3/21/18 7:01:00 AM,C,1.5
3/21/18 9:01:00 AM,C,1.5
3/21/18 11:01:00 AM,C,1.5
3/21/18 1:01:00 PM,C,1.5
3/21/18 3:01:00 PM,C,1.5
3/21/18 5:01:00 PM,C,1.5
3/21/18 7:01:00 PM,C,1.5
3/21/18 9:01:00 PM,C,1.5
3/21/18 11:01:00 PM,C,1.5
3/22/18 1:01:00 AM,C,1.5
3/22/18 3:01:00 AM,C,1.5
3/22/18 5:01:00 AM,C,1.5
3/22/18 7:01:00 AM,C,1.5
3/22/18 9:01:00 AM,C,1.5
3/22/18 11:01:00 AM,C,1.5
3/22/18 1:01:00 PM,C,1.5
3/22/18 3:01:00 PM,C,1.5
3/22/18 5:01:00 PM,C,1.5
3/22/18 7:01:00 PM,C,1.5
3/22/18 9:01:00 PM,C,1.5
3/22/18 11:01:00 PM,C,1.5
3/23/18 1:01:00 AM,C,1.5
3/23/18 3:01:00 AM,C,1.5
3/23/18 5:01:00 AM,C,1.5
3/23/18 7:01:00 AM,C,1.5
3/23/18 9:01:00 AM,C,1.5
3/23/18 11:01:00 AM,C,1.5
3/23/18 1:01:00 PM,C,1.5
3/23/18 3:01:00 PM,C,1.5
3/23/18 5:01:00 PM,C,1.5
3/23/18 7:01:00 PM,C,1.5
3/23/18 9:01:00 PM,C,1.5
3/23/18 11:01:00 PM,C,1.5
3/24/18 1:01:00 AM,C,1.5
3/24/18 3:01:00 AM,C,1.5
3/24/18 5:01:00 AM,C,1.5
3/24/18 7:01:00 AM,C,1.5
3/24/18 9:01:00 AM,C,1.5
3/24/18 11:01:00 AM,C,1.5
3/24/18 1:01:00 PM,C,1.5
3/24/18 3:01:00 PM,C,1.5
3/24/18 5:01:00 PM,C,1.5
3/24/18 7:01:00 PM,C,1.5
3/24/18 9:01:00 PM,C,1.5
3/24/18 11:01:00 PM,C,1.5
3/25/18 1:01:00 AM,C,1.5
3/25/18 3:01:00 AM,C,1.5
3/25/18 5:01:00 AM,C,1.5
3/25/18 7:01:00 AM,C,1.5
3/25/18 9:01:00 AM,C,1.5
3/25/18 11:01:00 AM,C,1.5
3/25/18 1:01:00 PM,C,1.5
3/25/18 3:01:00 PM,C,1.5
3/25/18 5:01:00 PM,C,1.5
3/25/18 7:01:00 PM,C,1.5
3/25/18 9:01:00 PM,C,1.5
3/25/18 11:01:00 PM,C,1.5
3/26/18 1:01:00 AM,C,1.5
3/26/18 3:01:00 AM,C,1.5
3/26/18 5:01:00 AM,C,1.5
3/26/18 7:01:00 AM,C,1.5
3/26/18 9:01:00 AM,C,1.5
3/26/18 11:01:00 AM,C,1.5
3/26/18 1:01:00 PM,C,1.5
3/26/18 3:01:00 PM,C,1.5
3/26/18 5:01:00 PM,C,1.5
3/26/18 7:01:00 PM,C,1.5
3/26/18 9:01:00 PM,C,1.5
3/26/18 11:01:00 PM,C,1.5
3/27/18 1:01:00 AM,C,1.5
3/27/18 3:01:00 AM,C,1.5
3/27/18 5:01:00 AM,C,1.5
3/27/18 7:01:00 AM,C,1.5
3/27/18 9:01:00 AM,C,1.5
3/27/18 11:01:00 AM,C,1.5
3/27/18 1:01:00 PM,C,1.5
3/27/18 3:01:00 PM,C,1.5
3/27/18 5:01:00 PM,C,1.5
3/27/18 7:01:00 PM,C,1.5
3/27/18 9:01:00 PM,C,1.5
3/27/18 11:01:00 PM,C,1.5
3/28/18 1:01:00 AM,C,1.5
3/28/18 3:01:00 AM,C,1.5
3/28/18 5:01:00 AM,C,1.5
3/28/18 7:01:00 AM,C,1.5
3/28/18 9:01:00 AM,C,1
3/28/18 11:01:00 AM,C,1
3/28/18 1:01:00 PM,C,1
3/28/18 3:01:00 PM,C,1
3/28/18 5:01:00 PM,C,1
3/28/18 7:01:00 PM,C,1
3/28/18 9:01:00 PM,C,1
3/28/18 11:01:00 PM,C,1
3/29/18 1:01:00 AM,C,1
3/29/18 3:01:00 AM,C,1
3/29/18 5:01:00 AM,C,1
3/29/18 7:01:00 AM,C,1.5
3/29/18 9:01:00 AM,C,1.5
3/29/18 11:01:00 AM,C,1.5
3/29/18 1:01:00 PM,C,1.5
3/29/18 3:01:00 PM,C,1.5
3/29/18 5:01:00 PM,C,2.5
3/29/18 7:01:00 PM,C,3
3/29/18 9:01:00 PM,C,3.5
3/29/18 11:01:00 PM,C,4
3/30/18 1:01:00 AM,C,4
3/30/18 3:01:00 AM,C,4.5
3/30/18 5:01:00 AM,C,4.5
3/30/18 7:01:00 AM,C,5
3/30/18 9:01:00 AM,C,5
3/30/18 11:01:00 AM,C,4.5
3/30/18 1:01:00 PM,C,4.5
3/30/18 3:01:00 PM,C,4.5
3/30/18 5:01:00 PM,C,4.5
3/30/18 7:01:00 PM,C,4.5
3/30/18 9:01:00 PM,C,4
3/30/18 11:01:00 PM,C,4
3/31/18 1:01:00 AM,C,3.5
3/31/18 3:01:00 AM,C,3.5
3/31/18 5:01:00 AM,C,3.5
3/31/18 7:01:00 AM,C,3
3/31/18 9:01:00 AM,C,3
3/31/18 11:01:00 AM,C,3
3/31/18 1:01:00 PM,C,3
3/31/18 3:01:00 PM,C,3.5
3/31/18 5:01:00 PM,C,4
3/31/18 7:01:00 PM,C,4.5
3/31/18 9:01:00 PM,C,5
3/31/18 11:01:00 PM,C,5
4/1/18 1:01:00 AM,C,5
4/1/18 3:01:00 AM,C,4.5
4/1/18 5:01:00 AM,C,4.5
4/1/18 7:01:00 AM,C,4.5
4/1/18 9:01:00 AM,C,4.5
4/1/18 11:01:00 AM,C,4.5
4/1/18 1:01:00 PM,C,4.5
4/1/18 3:01:00 PM,C,4.5
4/1/18 5:01:00 PM,C,4.5
4/1/18 7:01:00 PM,C,4.5
4/1/18 9:01:00 PM,C,4.5
4/1/18 11:01:00 PM,C,4.5
4/2/18 1:01:00 AM,C,4
4/2/18 3:01:00 AM,C,4
4/2/18 5:01:00 AM,C,4
4/2/18 7:01:00 AM,C,3.5
4/2/18 9:01:00 AM,C,3.5
4/2/18 11:01:00 AM,C,3.5
4/2/18 1:01:00 PM,C,3.5
4/2/18 3:01:00 PM,C,3
4/2/18 5:01:00 PM,C,3
4/2/18 7:01:00 PM,C,2.5
4/2/18 9:01:00 PM,C,2.5
4/2/18 11:01:00 PM,C,2.5
4/3/18 1:01:00 AM,C,2.5
4/3/18 3:01:00 AM,C,2.5
4/3/18 5:01:00 AM,C,2.5
4/3/18 7:01:00 AM,C,2
4/3/18 9:01:00 AM,C,1
4/3/18 11:01:00 AM,C,1.5
4/3/18 1:01:00 PM,C,1
4/3/18 3:01:00 PM,C,1
4/3/18 5:01:00 PM,C,1
4/3/18 7:01:00 PM,C,1.5
4/3/18 9:01:00 PM,C,2
4/3/18 11:01:00 PM,C,2
4/4/18 1:01:00 AM,C,2
4/4/18 3:01:00 AM,C,2.5
4/4/18 5:01:00 AM,C,3
4/4/18 7:01:00 AM,C,3.5
4/4/18 9:01:00 AM,C,4
4/4/18 11:01:00 AM,C,4
4/4/18 1:01:00 PM,C,4
4/4/18 3:01:00 PM,C,4
4/4/18 5:01:00 PM,C,3.5
4/4/18 7:01:00 PM,C,3.5
4/4/18 9:01:00 PM,C,3.5
4/4/18 11:01:00 PM,C,3
4/5/18 1:01:00 AM,C,3
4/5/18 3:01:00 AM,C,3
4/5/18 5:01:00 AM,C,2.5
4/5/18 7:01:00 AM,C,2.5
4/5/18 9:01:00 AM,C,2.5
4/5/18 11:01:00 AM,C,2.5
