12/22/17 12:01	C	5				
12/22/17 14:01	C	8				
12/22/17 16:01	C	6.5				
12/22/17 18:01	C	6				
12/22/17 20:01	C	5.5				
12/22/17 22:01	C	5.5				
12/23/17 0:01	C	5.5				
12/23/17 2:01	C	5.5				
12/23/17 4:01	C	5.5				
12/23/17 6:01	C	6				
12/23/17 8:01	C	7				
12/23/17 10:01	C	5.5				
12/23/17 12:01	C	7.5				
12/23/17 14:01	C	8				
12/23/17 16:01	C	4				
12/23/17 18:01	C	1				
12/23/17 20:01	C	0.5				
12/23/17 22:01	C	-1				
12/24/17 0:01	C	-1.5				
12/24/17 2:01	C	-1.5				
12/24/17 4:01	C	-2				
12/24/17 6:01	C	-2				
12/24/17 8:01	C	-2.5				
12/24/17 10:01	C	-2				
12/24/17 12:01	C	-1				
12/24/17 14:01	C	-0.5				
12/24/17 16:01	C	-1				
12/24/17 18:01	C	-1.5				
12/24/17 20:01	C	-1.5				
12/24/17 22:01	C	-1.5				
12/25/17 0:01	C	-1				
12/25/17 2:01	C	-2.5				
12/25/17 4:01	C	-5				
12/25/17 6:01	C	-7.5				
12/25/17 8:01	C	-9				
12/25/17 10:01	C	-9				
12/25/17 12:01	C	-9				
12/25/17 14:01	C	-8.5				
12/25/17 16:01	C	-8.5				
12/25/17 18:01	C	-8.5				
12/25/17 20:01	C	-9				
12/25/17 22:01	C	-10				
12/26/17 0:01	C	-10.5				
12/26/17 2:01	C	-11				
12/26/17 4:01	C	-10.5				
12/26/17 6:01	C	-11				
12/26/17 8:01	C	-11				
12/26/17 10:01	C	-9.5				
12/26/17 12:01	C	-8				
12/26/17 14:01	C	-7.5				
12/26/17 16:01	C	-7.5				
12/26/17 18:01	C	-8				
12/26/17 20:01	C	-8.5				
12/26/17 22:01	C	-8.5				
12/27/17 0:01	C	-8.5				
12/27/17 2:01	C	-9				
12/27/17 4:01	C	-10				
12/27/17 6:01	C	-11				
12/27/17 8:01	C	-12				
12/27/17 10:01	C	-11.5				
12/27/17 12:01	C	-11				
12/27/17 14:01	C	-11				
12/27/17 16:01	C	-12				
12/27/17 18:01	C	-14				
12/27/17 20:01	C	-15				
12/27/17 22:01	C	-15.5				
12/28/17 0:01	C	-17				
12/28/17 2:01	C	-19.5				
12/28/17 4:01	C	-20.5				
12/28/17 6:01	C	-21				
12/28/17 8:01	C	-20.5				
12/28/17 10:01	C	-15				
12/28/17 12:01	C	-13				
12/28/17 14:01	C	-12				
12/28/17 16:01	C	-12				
12/28/17 18:01	C	-14				
12/28/17 20:01	C	-17.5				
12/28/17 22:01	C	-19				
12/29/17 0:01	C	-18				
12/29/17 2:01	C	-16				
12/29/17 4:01	C	-14.5				
12/29/17 6:01	C	-17.5				
12/29/17 8:01	C	-15				
12/29/17 10:01	C	-11.5				
12/29/17 12:01	C	-9.5				
12/29/17 14:01	C	-9				
12/29/17 16:01	C	-9.5				
12/29/17 18:01	C	-10.5				
12/29/17 20:01	C	-12.5				
12/29/17 22:01	C	-12				
12/30/17 0:01	C	-10.5				
12/30/17 2:01	C	-9.5				
12/30/17 4:01	C	-9				
12/30/17 6:01	C	-8.5				
12/30/17 8:01	C	-8				
12/30/17 10:01	C	-8				
12/30/17 12:01	C	-7.5				
12/30/17 14:01	C	-9				
12/30/17 16:01	C	-10				
12/30/17 18:01	C	-12				
12/30/17 20:01	C	-12.5				
12/30/17 22:01	C	-13.5				
12/31/17 0:01	C	-15.5				
12/31/17 2:01	C	-15.5				
12/31/17 4:01	C	-15.5				
12/31/17 6:01	C	-16.5				
12/31/17 8:01	C	-18				
12/31/17 10:01	C	-15				
12/31/17 12:01	C	-13.5				
12/31/17 14:01	C	-13.5				
12/31/17 16:01	C	-13				
12/31/17 18:01	C	-14				
12/31/17 20:01	C	-15.5				
12/31/17 22:01	C	-14.5				
1/1/18 0:01	C	-15				
1/1/18 2:01	C	-17.5				
1/1/18 4:01	C	-18				
1/1/18 6:01	C	-18.5				
1/1/18 8:01	C	-19.5				
1/1/18 10:01	C	-15.5				
1/1/18 12:01	C	-14				
1/1/18 14:01	C	-13				
1/1/18 16:01	C	-14				
1/1/18 18:01	C	-16				
1/1/18 20:01	C	-16.5				
1/1/18 22:01	C	-16.5				
1/2/18 0:01	C	-17				
1/2/18 2:01	C	-17				
1/2/18 4:01	C	-17.5				
1/2/18 6:01	C	-17.5				
1/2/18 8:01	C	-18				
1/2/18 10:01	C	-16.5				
1/2/18 12:01	C	-13.5				
1/2/18 14:01	C	-12				
1/2/18 16:01	C	-12				
1/2/18 18:01	C	-14.5				
1/2/18 20:01	C	-15				
1/2/18 22:01	C	-15				
1/3/18 0:01	C	-16.5				
1/3/18 2:01	C	-19.5				
1/3/18 4:01	C	-21				
1/3/18 6:01	C	-22.5				
1/3/18 8:01	C	-24				
1/3/18 10:01	C	-17.5				
1/3/18 12:01	C	-7.5				
1/3/18 14:01	C	-5.5				
1/3/18 16:01	C	-6				
1/3/18 18:01	C	-7.5				
1/3/18 20:01	C	-10				
1/3/18 22:01	C	-12.5				
1/4/18 0:01	C	-12				
1/4/18 2:01	C	-10.5				
1/4/18 4:01	C	-11.5				
1/4/18 6:01	C	-12				
1/4/18 8:01	C	-12				
1/4/18 10:01	C	-11.5				
1/4/18 12:01	C	-11.5				
1/4/18 14:01	C	-12				
1/4/18 16:01	C	-13				
1/4/18 18:01	C	-14.5				
1/4/18 20:01	C	-16				
1/4/18 22:01	C	-16.5				
1/5/18 0:01	C	-17				
1/5/18 2:01	C	-18				
1/5/18 4:01	C	-18				
1/5/18 6:01	C	-18.5				
1/5/18 8:01	C	-19.5				
1/5/18 10:01	C	-18.5				
1/5/18 12:01	C	-17				
1/5/18 14:01	C	-16				
1/5/18 16:01	C	-16				
1/5/18 18:01	C	-17				
1/5/18 20:01	C	-16.5				
1/5/18 22:01	C	-17				
1/6/18 0:01	C	-18				
1/6/18 2:01	C	-18.5				
1/6/18 4:01	C	-19				
1/6/18 6:01	C	-19				
1/6/18 8:01	C	-19				
1/6/18 10:01	C	-18				
1/6/18 12:01	C	-16				
1/6/18 14:01	C	-15				
1/6/18 16:01	C	-15				
1/6/18 18:01	C	-16.5				
1/6/18 20:01	C	-16.5				
1/6/18 22:01	C	-17.5				
1/7/18 0:01	C	-19				
1/7/18 2:01	C	-21				
1/7/18 4:01	C	-23				
1/7/18 6:01	C	-24.5				
1/7/18 8:01	C	-24.5				
1/7/18 10:01	C	-18.5				
1/7/18 12:01	C	-9				
1/7/18 14:01	C	-6.5				
1/7/18 16:01	C	-6.5				
1/7/18 18:01	C	-9				
1/7/18 20:01	C	-10				
1/7/18 22:01	C	-11				
1/8/18 0:01	C	-10				
1/8/18 2:01	C	-8				
1/8/18 4:01	C	-7				
1/8/18 6:01	C	-6.5				
1/8/18 8:01	C	-1				
1/8/18 10:01	C	0				
1/8/18 12:01	C	0.5				
1/8/18 14:01	C	0.5				
1/8/18 16:01	C	0.5				
1/8/18 18:01	C	0				
1/8/18 20:01	C	-0.5				
1/8/18 22:01	C	-0.5				
1/9/18 0:01	C	-0.5				
1/9/18 2:01	C	-1				
1/9/18 4:01	C	-1.5				
1/9/18 6:01	C	-1.5				
1/9/18 8:01	C	-2				
1/9/18 10:01	C	-1.5				
1/9/18 12:01	C	0				
1/9/18 14:01	C	0.5				
1/9/18 16:01	C	-0.5				
1/9/18 18:01	C	-2.5				
1/9/18 20:01	C	-3.5				
1/9/18 22:01	C	-3.5				
1/10/18 0:01	C	-5.5				
1/10/18 2:01	C	-6.5				
1/10/18 4:01	C	-7.5				
1/10/18 6:01	C	-8				
1/10/18 8:01	C	-5.5				
1/10/18 10:01	C	-0.5				
1/10/18 12:01	C	2				
1/10/18 14:01	C	2.5				
1/10/18 16:01	C	1.5				
1/10/18 18:01	C	-0.5				
1/10/18 20:01	C	-1				
1/10/18 22:01	C	-1.5				
1/11/18 0:01	C	-1.5				
1/11/18 2:01	C	-2				
1/11/18 4:01	C	-2.5				
1/11/18 6:01	C	-2				
1/11/18 8:01	C	-2				
1/11/18 10:01	C	2.5				
1/11/18 12:01	C	5.5				
1/11/18 14:01	C	6.5				
1/11/18 16:01	C	4				
1/11/18 18:01	C	5				
1/11/18 20:01	C	7				
1/11/18 22:01	C	6				
1/12/18 0:01	C	8.5				
1/12/18 2:01	C	8				
1/12/18 4:01	C	8.5				
1/12/18 6:01	C	9.5				
1/12/18 8:01	C	11				
1/12/18 10:01	C	10				
1/12/18 12:01	C	11.5				
1/12/18 14:01	C	11				
1/12/18 16:01	C	10				
1/12/18 18:01	C	11.5				
1/12/18 20:01	C	5				
1/12/18 22:01	C	1				
1/13/18 0:01	C	-0.5				
1/13/18 2:01	C	-0.5				
1/13/18 4:01	C	-6				
1/13/18 6:01	C	-8				
1/13/18 8:01	C	-9				
1/13/18 10:01	C	-10				
1/13/18 12:01	C	-9.5				
1/13/18 14:01	C	-9.5				
1/13/18 16:01	C	-10.5				
1/13/18 18:01	C	-11.5				
1/13/18 20:01	C	-12.5				
1/13/18 22:01	C	-13				
1/14/18 0:01	C	-13.5				
1/14/18 2:01	C	-14				
1/14/18 4:01	C	-14				
1/14/18 6:01	C	-14.5				
1/14/18 8:01	C	-15.5				
1/14/18 10:01	C	-13.5				
1/14/18 12:01	C	-11				
1/14/18 14:01	C	-10.5				
1/14/18 16:01	C	-10				
1/14/18 18:01	C	-12.5				
1/14/18 20:01	C	-13				
1/14/18 22:01	C	-15				
1/15/18 0:01	C	-14				
1/15/18 2:01	C	-14.5				
1/15/18 4:01	C	-15				
1/15/18 6:01	C	-14.5				
1/15/18 8:01	C	-14.5				
1/15/18 10:01	C	-11				
1/15/18 12:01	C	-10				
1/15/18 14:01	C	-7.5				
1/15/18 16:01	C	-7.5				
1/15/18 18:01	C	-8.5				
1/15/18 20:01	C	-8.5				
1/15/18 22:01	C	-8				
1/16/18 0:01	C	-7.5				
1/16/18 2:01	C	-7				
1/16/18 4:01	C	-7.5				
1/16/18 6:01	C	-7				
1/16/18 8:01	C	-6.5				
1/16/18 10:01	C	-4.5				
1/16/18 12:01	C	-2.5				
1/16/18 14:01	C	-2				
1/16/18 16:01	C	-3				
1/16/18 18:01	C	-3.5				
1/16/18 20:01	C	-6.5				
1/16/18 22:01	C	-7.5				
1/17/18 0:01	C	-10				
1/17/18 2:01	C	-11.5				
1/17/18 4:01	C	-13				
1/17/18 6:01	C	-14.5				
1/17/18 8:01	C	-16				
1/17/18 10:01	C	-15				
1/17/18 12:01	C	-12.5				
1/17/18 14:01	C	-11.5				
1/17/18 16:01	C	-12.5				
1/17/18 18:01	C	-14.5				
1/17/18 20:01	C	-14				
1/17/18 22:01	C	-14.5				
1/18/18 0:01	C	-14				
1/18/18 2:01	C	-14.5				
1/18/18 4:01	C	-14				
1/18/18 6:01	C	-14				
1/18/18 8:01	C	-13				
1/18/18 10:01	C	-10.5				
1/18/18 12:01	C	-7				
1/18/18 14:01	C	-5				
1/18/18 16:01	C	-5.5				
1/18/18 18:01	C	-7				
1/18/18 20:01	C	-6.5				
1/18/18 22:01	C	-6				
1/19/18 0:01	C	-6.5				
1/19/18 2:01	C	-6				
1/19/18 4:01	C	-6				
1/19/18 6:01	C	-6.5				
1/19/18 8:01	C	-6				
1/19/18 10:01	C	-4				
1/19/18 12:01	C	-0.5				
1/19/18 14:01	C	1.5				
1/19/18 16:01	C	0				
1/19/18 18:01	C	-1.5				
1/19/18 20:01	C	-2				
1/19/18 22:01	C	-1.5				
1/20/18 0:01	C	-1				
1/20/18 2:01	C	0.5				
1/20/18 4:01	C	-0.5				
1/20/18 6:01	C	0.5				
1/20/18 8:01	C	0.5				
1/20/18 10:01	C	1.5				
1/20/18 12:01	C	3				
1/20/18 14:01	C	4				
1/20/18 16:01	C	2.5				
1/20/18 18:01	C	1				
1/20/18 20:01	C	0.5				
1/20/18 22:01	C	1				
1/21/18 0:01	C	2				
1/21/18 2:01	C	2				
1/21/18 4:01	C	2.5				
1/21/18 6:01	C	3				
1/21/18 8:01	C	3				
1/21/18 10:01	C	4				
1/21/18 12:01	C	5				
1/21/18 14:01	C	5				
1/21/18 16:01	C	4.5				
1/21/18 18:01	C	3.5				
1/21/18 20:01	C	2				
1/21/18 22:01	C	2				
1/22/18 0:01	C	2				
1/22/18 2:01	C	2.5				
1/22/18 4:01	C	2.5				
1/22/18 6:01	C	2.5				
1/22/18 8:01	C	2.5				
1/22/18 10:01	C	4.5				
1/22/18 12:01	C	8.5				
1/22/18 14:01	C	11				
1/22/18 16:01	C	10.5				
1/22/18 18:01	C	7.5				
1/22/18 20:01	C	7				
1/22/18 22:01	C	7.5				
1/23/18 0:01	C	7.5				
1/23/18 2:01	C	8				
1/23/18 4:01	C	8				
1/23/18 6:01	C	5.5				
1/23/18 8:01	C	5				
1/23/18 10:01	C	4.5				
1/23/18 12:01	C	3.5				
1/23/18 14:01	C	3.5				
1/23/18 16:01	C	2.5				
1/23/18 18:01	C	1				
1/23/18 20:01	C	1				
1/23/18 22:01	C	0.5				
1/24/18 0:01	C	0				
1/24/18 2:01	C	-0.5				
1/24/18 4:01	C	-1				
1/24/18 6:01	C	-1.5				
1/24/18 8:01	C	-2.5				
1/24/18 10:01	C	-3				
1/24/18 12:01	C	-3				
1/24/18 14:01	C	-4				
1/24/18 16:01	C	-4				
1/24/18 18:01	C	-4.5				
1/24/18 20:01	C	-4.5				
1/24/18 22:01	C	-5				
1/25/18 0:01	C	-5				
1/25/18 2:01	C	-5				
1/25/18 4:01	C	-6				
1/25/18 6:01	C	-6.5				
1/25/18 8:01	C	-6.5				
1/25/18 10:01	C	-6				
1/25/18 12:01	C	-5				
1/25/18 14:01	C	-4.5				
1/25/18 16:01	C	-4				
1/25/18 18:01	C	-4.5				
1/25/18 20:01	C	-7				
1/25/18 22:01	C	-8.5				
1/26/18 0:01	C	-9.5				
1/26/18 2:01	C	-10.5				
1/26/18 4:01	C	-10.5				
1/26/18 6:01	C	-11				
1/26/18 8:01	C	-11				
1/26/18 10:01	C	-4.5				
1/26/18 12:01	C	2.5				
1/26/18 14:01	C	5				
1/26/18 16:01	C	4				
1/26/18 18:01	C	-0.5				
1/26/18 20:01	C	-2.5				
1/26/18 22:01	C	-2.5				
1/27/18 0:01	C	-3.5				
1/27/18 2:01	C	-4.5				
1/27/18 4:01	C	-5.5				
1/27/18 6:01	C	-5.5				
1/27/18 8:01	C	-4.5				
1/27/18 10:01	C	2				
1/27/18 12:01	C	8				
1/27/18 14:01	C	8.5				
1/27/18 16:01	C	6.5				
1/27/18 18:01	C	3.5				
1/27/18 20:01	C	4				
1/27/18 22:01	C	2.5				
1/28/18 0:01	C	2				
1/28/18 2:01	C	2				
1/28/18 4:01	C	2				
1/28/18 6:01	C	2				
1/28/18 8:01	C	2				
1/28/18 10:01	C	3				
1/28/18 12:01	C	3.5				
1/28/18 14:01	C	4				
1/28/18 16:01	C	3				
1/28/18 18:01	C	1				
1/28/18 20:01	C	-1				
1/28/18 22:01	C	-1				
1/29/18 0:01	C	-2.5				
1/29/18 2:01	C	-4				
1/29/18 4:01	C	-5				
1/29/18 6:01	C	-6				
1/29/18 8:01	C	-6.5				
1/29/18 10:01	C	-2.5				
1/29/18 12:01	C	1				
1/29/18 14:01	C	1.5				
1/29/18 16:01	C	1				
1/29/18 18:01	C	-1				
1/29/18 20:01	C	-1				
1/29/18 22:01	C	-1.5				
1/30/18 0:01	C	-1.5				
1/30/18 2:01	C	-4				
1/30/18 4:01	C	-6				
1/30/18 6:01	C	-8				
1/30/18 8:01	C	-9.5				
1/30/18 10:01	C	-9.5				
1/30/18 12:01	C	-9				
1/30/18 14:01	C	-9				
1/30/18 16:01	C	-10				
1/30/18 18:01	C	-10.5				
1/30/18 20:01	C	-11				
1/30/18 22:01	C	-11.5				
1/31/18 0:01	C	-12.5				
1/31/18 2:01	C	-13.5				
1/31/18 4:01	C	-15.5				
1/31/18 6:01	C	-14.5				
1/31/18 8:01	C	-11.5				
1/31/18 10:01	C	-7				
1/31/18 12:01	C	-4				
1/31/18 14:01	C	0.5				
1/31/18 16:01	C	-0.5				
1/31/18 18:01	C	-2				
1/31/18 20:01	C	-2.5				
1/31/18 22:01	C	1				
2/1/18 0:01	C	1.5				
2/1/18 2:01	C	2				
2/1/18 4:01	C	2				
2/1/18 6:01	C	2				
2/1/18 8:01	C	1				
2/1/18 10:01	C	4				
2/1/18 12:01	C	6				
2/1/18 14:01	C	5				
2/1/18 16:01	C	3				
2/1/18 18:01	C	1				
2/1/18 20:01	C	-0.5				
2/1/18 22:01	C	-1				
2/2/18 0:01	C	-2				
2/2/18 2:01	C	-5				
2/2/18 4:01	C	-7.5				
2/2/18 6:01	C	-9.5				
2/2/18 8:01	C	-11.5				
2/2/18 10:01	C	-12.5				
2/2/18 12:01	C	-12				
2/2/18 14:01	C	-12.5				
2/2/18 16:01	C	-12.5				
2/2/18 18:01	C	-13.5				
2/2/18 20:01	C	-13.5				
2/2/18 22:01	C	-13				
2/3/18 0:01	C	-13.5				
2/3/18 2:01	C	-13				
2/3/18 4:01	C	-13.5				
2/3/18 6:01	C	-13.5				
2/3/18 8:01	C	-13				
2/3/18 10:01	C	-10				
2/3/18 12:01	C	-6.5				
2/3/18 14:01	C	-3.5				
2/3/18 16:01	C	-3				
2/3/18 18:01	C	-4				
2/3/18 20:01	C	-4.5				
2/3/18 22:01	C	-4				
2/4/18 0:01	C	-4				
2/4/18 2:01	C	-3.5				
2/4/18 4:01	C	-3				
2/4/18 6:01	C	-3				
2/4/18 8:01	C	-2.5				
2/4/18 10:01	C	-2.5				
2/4/18 12:01	C	-1.5				
2/4/18 14:01	C	-0.5				
2/4/18 16:01	C	-0.5				
2/4/18 18:01	C	-0.5				
2/4/18 20:01	C	-0.5				
2/4/18 22:01	C	-0.5				
2/5/18 0:01	C	-1				
2/5/18 2:01	C	-1				
2/5/18 4:01	C	-7.5				
2/5/18 6:01	C	-9.5				
2/5/18 8:01	C	-10				
2/5/18 10:01	C	-9				
2/5/18 12:01	C	-8.5				
2/5/18 14:01	C	-6.5				
2/5/18 16:01	C	-6.5				
2/5/18 18:01	C	-8				
2/5/18 20:01	C	-8				
2/5/18 22:01	C	-8				
2/6/18 0:01	C	-9				
2/6/18 2:01	C	-9.5				
2/6/18 4:01	C	-9.5				
2/6/18 6:01	C	-9.5				
2/6/18 8:01	C	-7.5				
2/6/18 10:01	C	-6				
2/6/18 12:01	C	-5				
2/6/18 14:01	C	-4.5				
2/6/18 16:01	C	-4.5				
2/6/18 18:01	C	-4.5				
2/6/18 20:01	C	-4.5				
2/6/18 22:01	C	-4.5				
2/7/18 0:01	C	-5.5				
2/7/18 2:01	C	-5				
2/7/18 4:01	C	-4.5				
2/7/18 6:01	C	-4				
2/7/18 8:01	C	-3				
2/7/18 10:01	C	-1				
2/7/18 12:01	C	-0.5				
2/7/18 14:01	C	-0.5				
2/7/18 16:01	C	-0.5				
2/7/18 18:01	C	-3				
2/7/18 20:01	C	-4.5				
2/7/18 22:01	C	-6				
2/8/18 0:01	C	-8				
2/8/18 2:01	C	-10				
2/8/18 4:01	C	-10				
2/8/18 6:01	C	-10				
2/8/18 8:01	C	-9.5				
2/8/18 10:01	C	-8.5				
2/8/18 12:01	C	-7				
2/8/18 14:01	C	-6.5				
2/8/18 16:01	C	-5				
2/8/18 18:01	C	-6.5				
2/8/18 20:01	C	-6.5				
2/8/18 22:01	C	-7.5				
2/9/18 0:01	C	-8.5				
2/9/18 2:01	C	-7.5				
2/9/18 4:01	C	-9				
2/9/18 6:01	C	-10				
2/9/18 8:01	C	-9				
2/9/18 10:01	C	-5				
2/9/18 12:01	C	-2				
2/9/18 14:01	C	0.5				
2/9/18 16:01	C	0.5				
2/9/18 18:01	C	-0.5				
2/9/18 20:01	C	-2				
2/9/18 22:01	C	-3				
2/10/18 0:01	C	-3.5				
2/10/18 2:01	C	-4				
2/10/18 4:01	C	-3.5				
2/10/18 6:01	C	-3				
2/10/18 8:01	C	-2.5				
2/10/18 10:01	C	-1				
2/10/18 12:01	C	0.5				
2/10/18 14:01	C	1.5				
2/10/18 16:01	C	0.5				
2/10/18 18:01	C	0				
2/10/18 20:01	C	0				
2/10/18 22:01	C	0				
2/11/18 0:01	C	0				
2/11/18 2:01	C	0				
2/11/18 4:01	C	0				
2/11/18 6:01	C	0				
2/11/18 8:01	C	0				
2/11/18 10:01	C	0.5				
2/11/18 12:01	C	2				
2/11/18 14:01	C	4				
2/11/18 16:01	C	3.5				
2/11/18 18:01	C	1.5				
2/11/18 20:01	C	3.5				
2/11/18 22:01	C	3.5				
2/12/18 0:01	C	2				
2/12/18 2:01	C	0.5				
2/12/18 4:01	C	-1				
2/12/18 6:01	C	-2				
2/12/18 8:01	C	-2.5				
2/12/18 10:01	C	-3.5				
2/12/18 12:01	C	-1				
2/12/18 14:01	C	0.5				
2/12/18 16:01	C	0				
2/12/18 18:01	C	-2				
2/12/18 20:01	C	-3.5				
2/12/18 22:01	C	-4				
2/13/18 0:01	C	-5.5				
2/13/18 2:01	C	-7				
2/13/18 4:01	C	-8				
2/13/18 6:01	C	-9				
2/13/18 8:01	C	-8.5				
2/13/18 10:01	C	-3.5				
2/13/18 12:01	C	-1				
2/13/18 14:01	C	0				
2/13/18 16:01	C	0				
2/13/18 18:01	C	-0.5				
2/13/18 20:01	C	-1				
2/13/18 22:01	C	-1				
2/14/18 0:01	C	-1				
2/14/18 2:01	C	-1				
2/14/18 4:01	C	-0.5				
2/14/18 6:01	C	2				
2/14/18 8:01	C	2.5				
2/14/18 10:01	C	3.5				
2/14/18 12:01	C	4				
2/14/18 14:01	C	4				
2/14/18 16:01	C	3.5				
2/14/18 18:01	C	3.5				
2/14/18 20:01	C	3				
2/14/18 22:01	C	7.5				
2/15/18 0:01	C	9				
2/15/18 2:01	C	8.5				
2/15/18 4:01	C	9				
2/15/18 6:01	C	8.5				
2/15/18 8:01	C	9				
2/15/18 10:01	C	11				
2/15/18 12:01	C	11.5				
2/15/18 14:01	C	13				
2/15/18 16:01	C	14				
2/15/18 18:01	C	13				
2/15/18 20:01	C	12.5				
2/15/18 22:01	C	12.5				
2/16/18 0:01	C	11.5				
2/16/18 2:01	C	10				
2/16/18 4:01	C	9				
2/16/18 6:01	C	8				
2/16/18 8:01	C	7.5				
2/16/18 10:01	C	8.5				
2/16/18 12:01	C	4.5				
2/16/18 14:01	C	3				
2/16/18 16:01	C	0.5				
2/16/18 18:01	C	-1				
2/16/18 20:01	C	-2				
2/16/18 22:01	C	-3.5				
2/17/18 0:01	C	-3.5				
2/17/18 2:01	C	-4				
2/17/18 4:01	C	-5				
2/17/18 6:01	C	-6.5				
2/17/18 8:01	C	-6				
2/17/18 10:01	C	-4				
2/17/18 12:01	C	-3.5				
2/17/18 14:01	C	-3				
2/17/18 16:01	C	-3.5				
2/17/18 18:01	C	-3				
2/17/18 20:01	C	-3				
2/17/18 22:01	C	-2.5				
2/18/18 0:01	C	-1				
2/18/18 2:01	C	-1				
2/18/18 4:01	C	-1				
2/18/18 6:01	C	-2				
2/18/18 8:01	C	-2				
2/18/18 10:01	C	-2				
2/18/18 12:01	C	-1.5				
2/18/18 14:01	C	0.5				
2/18/18 16:01	C	0				
2/18/18 18:01	C	-1				
2/18/18 20:01	C	-2.5				
2/18/18 22:01	C	-3				
2/19/18 0:01	C	-2				
2/19/18 2:01	C	-1.5				
2/19/18 4:01	C	-1				
2/19/18 6:01	C	-0.5				
2/19/18 8:01	C	0				
2/19/18 10:01	C	1				
2/19/18 12:01	C	2				
2/19/18 14:01	C	2				
2/19/18 16:01	C	3				
2/19/18 18:01	C	1				
2/19/18 20:01	C	0				
2/19/18 22:01	C	0				
2/20/18 0:01	C	-0.5				
2/20/18 2:01	C	0				
2/20/18 4:01	C	0				
2/20/18 6:01	C	0.5				
2/20/18 8:01	C	0.5				
2/20/18 10:01	C	5				
2/20/18 12:01	C	13				
2/20/18 14:01	C	18.5				
2/20/18 16:01	C	16.5				
2/20/18 18:01	C	12.5				
2/20/18 20:01	C	8.5				
2/20/18 22:01	C	6.5				
2/21/18 0:01	C	5				
2/21/18 2:01	C	4				
2/21/18 4:01	C	4				
2/21/18 6:01	C	3.5				
2/21/18 8:01	C	5				
2/21/18 10:01	C	16				
2/21/18 12:01	C	20				
2/21/18 14:01	C	20				
2/21/18 16:01	C	16.5				
2/21/18 18:01	C	11				
2/21/18 20:01	C	9.5				
2/21/18 22:01	C	9				
2/22/18 0:01	C	7.5				
2/22/18 2:01	C	7.5				
2/22/18 4:01	C	5.5				
2/22/18 6:01	C	4				
2/22/18 8:01	C	2.5				
2/22/18 10:01	C	2.5				
2/22/18 12:01	C	2				
2/22/18 14:01	C	2				
2/22/18 16:01	C	2				
2/22/18 18:01	C	1				
2/22/18 20:01	C	1				
2/22/18 22:01	C	1				
2/23/18 0:01	C	1				
2/23/18 2:01	C	1				
2/23/18 4:01	C	0.5				
2/23/18 6:01	C	1				
2/23/18 8:01	C	1				
2/23/18 10:01	C	2				
2/23/18 12:01	C	3.5				
2/23/18 14:01	C	5.5				
2/23/18 16:01	C	7.5				
2/23/18 18:01	C	7				
2/23/18 20:01	C	5				
2/23/18 22:01	C	5				
2/24/18 0:01	C	5.5				
2/24/18 2:01	C	6				
2/24/18 4:01	C	7				
2/24/18 6:01	C	7				
2/24/18 8:01	C	7.5				
2/24/18 10:01	C	9				
