Plot Title: 2,,,,,,,,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20153876, SEN S/N: 20153876, LBL: Temp)","Intensity, Lux (LGR S/N: 20153876, SEN S/N: 20153876, LBL: Light)",Bad Battery (LGR S/N: 20153876),Good Battery (LGR S/N: 20153876),Coupler Attached (LGR S/N: 20153876),Host Connected (LGR S/N: 20153876),Stopped (LGR S/N: 20153876),End Of File (LGR S/N: 20153876)
53,12/25/17 12:00,-6.626,10677.8,,,,,,
54,12/25/17 16:00,-7.01,11022.3,,,,,,
55,12/25/17 20:00,-8.982,0,,,,,,
56,12/26/17 0:00,-10.493,0,,,,,,
57,12/26/17 4:00,-10.916,0,,,,,,
58,12/26/17 8:00,-11.2,2152.8,,,,,,
59,12/26/17 12:00,-5.372,24800.2,,,,,,
60,12/26/17 16:00,-7.01,2325,,,,,,
61,12/26/17 20:00,-8.58,0,,,,,,
62,12/27/17 0:00,-8.447,0,,,,,,
63,12/27/17 4:00,-9.662,0,,,,,,
64,12/27/17 8:00,-11.631,441.3,,,,,,
65,12/27/17 12:00,-7.267,16533.4,,,,,,
66,12/27/17 16:00,-10.916,4133.4,,,,,,
67,12/27/17 20:00,-15.446,0,,,,,,
68,12/28/17 0:00,-17.446,0,Logged,,,,,
69,12/28/17 4:00,-20.907,0,,,,,,
70,12/28/17 8:00,-20.907,1313.2,,,,,,
71,12/28/17 12:00,-10.075,19977.9,,,,,,
72,12/28/17 16:00,-11.058,3788.9,,,,,,
73,12/28/17 20:00,-16.597,0,,,,,,
74,12/29/17 0:00,-18.142,0,,,,,,
75,12/29/17 4:00,-14.648,0,,,,,,
76,12/29/17 8:00,-14.334,387.5,,,,,,
77,12/29/17 12:00,-6.499,19977.9,,,,,,
78,12/29/17 16:00,-8.847,2066.7,,,,,,
79,12/29/17 20:00,-12.361,0,,,,,,
80,12/30/17 0:00,-10.353,0,,,,,,
81,12/30/17 4:00,-8.847,0,,,,,,
82,12/30/17 8:00,-7.657,161.5,,,,,,
83,12/30/17 12:00,-5.496,10677.8,,,,,,
84,12/30/17 16:00,-8.982,1550,,,,,,
85,12/30/17 20:00,-12.509,0,,,,,,
86,12/31/17 0:00,-15.446,0,,,,,,
87,12/31/17 4:00,-15.77,0,,,,,,
88,12/31/17 8:00,-18.142,1377.8,,,,,,
89,12/31/17 12:00,-12.068,8266.7,,,,,,
90,12/31/17 16:00,-11.776,7233.4,,,,,,
91,12/31/17 20:00,-15.934,0,,,,,,
92,1/1/18 0:00,-15.124,0,,,,,,
93,1/1/18 4:00,-18.318,0,,,,,,
94,1/1/18 8:00,-19.77,2325,,,,,,
95,1/1/18 12:00,-10.916,12400.1,,,,,,
96,1/1/18 16:00,-13.107,4305.6,,,,,,
97,1/1/18 20:00,-16.43,0,,,,,,
98,1/2/18 0:00,-16.934,0,,,,,,
99,1/2/18 4:00,-17.618,0,,,,,,
100,1/2/18 8:00,-18.142,1636.1,,,,,,
101,1/2/18 12:00,-9.799,22044.6,,,,,,
102,1/2/18 16:00,-10.774,4477.8,,,,,,
103,1/2/18 20:00,-15.608,0,,,,,,
104,1/3/18 0:00,-17.446,0,,,,,,
105,1/3/18 4:00,-21.297,0,,,,,,
106,1/3/18 8:00,-23.97,1184,,,,,,
107,1/3/18 12:00,-4.031,19977.9,,,,,,
108,1/3/18 16:00,-3.792,4650,,,,,,
109,1/3/18 20:00,-8.713,0,,,,,,
110,1/4/18 0:00,-11.631,0,,,,,,
111,1/4/18 4:00,-11.344,0,,,,,,
112,1/4/18 8:00,-11.776,161.5,,,,,,
113,1/4/18 12:00,-9.388,12400.1,,,,,,
114,1/4/18 16:00,-12.068,4477.8,,,,,,
115,1/4/18 20:00,-15.608,0,,,,,,
116,1/5/18 0:00,-17.274,0,,,,,,
117,1/5/18 4:00,-18.675,0,,,,,,
118,1/5/18 8:00,-19.584,1636.1,,,,,,
119,1/5/18 12:00,-13.868,24800.2,,,,,,
120,1/5/18 16:00,-15.124,5166.7,,,,,,
121,1/5/18 20:00,-16.934,0,,,,,,
122,1/6/18 0:00,-18.675,0,,,,,,
123,1/6/18 4:00,-19.217,0,,,,,,
124,1/6/18 8:00,-19.035,1550,,,,,,
125,1/6/18 12:00,-13.715,10677.8,,,,,,
126,1/6/18 16:00,-14.178,5511.1,,,,,,
127,1/6/18 20:00,-16.765,0,,,,,,
128,1/7/18 0:00,-19.584,0,,,,,,
129,1/7/18 4:00,-23.541,0,,,,,,
130,1/7/18 8:00,-25.073,904.2,,,,,,
131,1/7/18 12:00,-5.496,22044.6,,,,,,
132,1/7/18 16:00,-4.393,5511.1,,,,,,
133,1/7/18 20:00,-9.388,0,,,,,,
134,1/8/18 0:00,-9.525,0,,,,,,
135,1/8/18 4:00,-6.626,0,,,,,,
136,1/8/18 8:00,-0.213,1001,,,,,,
137,1/8/18 12:00,1.98,7577.8,,,,,,
138,1/8/18 16:00,1.33,2238.9,,,,,,
139,1/8/18 20:00,0.343,0,,,,,,
140,1/9/18 0:00,0.01,0,,,,,,
141,1/9/18 4:00,-1.001,0,,,,,,
142,1/9/18 8:00,-1.114,376.7,,,,,,
143,1/9/18 12:00,2.943,10333.4,,,,,,
144,1/9/18 16:00,1.003,4305.6,,,,,,
145,1/9/18 20:00,-2.377,0,,,,,,
146,1/10/18 0:00,-4.272,0,,,,,,
147,1/10/18 4:00,-5.745,0,,,,,,
148,1/10/18 8:00,-4.393,290.6,,,,,,
149,1/10/18 12:00,5.141,15844.5,,,,,,
150,1/10/18 16:00,4.415,1722.2,,,,,,
151,1/10/18 20:00,-0.774,0,,,,,,
152,1/11/18 0:00,-1.228,0,,,,,,
153,1/11/18 4:00,-1.684,0,,,,,,
154,1/11/18 8:00,-0.887,893.4,,,,,,
155,1/11/18 12:00,10.063,11711.2,,,,,,
156,1/11/18 16:00,9.571,3100,,,,,,
157,1/11/18 20:00,10.259,0,,,,,,
158,1/12/18 0:00,10.944,0,,,,,,
159,1/12/18 4:00,10.748,0,,,,,,
160,1/12/18 8:00,12.883,775,,,,,,
161,1/12/18 12:00,13.654,3616.7,,,,,,
162,1/12/18 16:00,13.076,495.1,,,,,,
163,1/12/18 20:00,6.573,0,,,,,,
164,1/13/18 0:00,0.674,0,,,,,,
165,1/13/18 4:00,-5.003,0,,,,,,
166,1/13/18 8:00,-7.657,398.3,,,,,,
167,1/13/18 12:00,-5.995,11711.2,,,,,,
168,1/13/18 16:00,-8.713,7577.8,,,,,,
169,1/13/18 20:00,-12.509,0,,,,,,
170,1/14/18 0:00,-13.562,0,,,,,,
171,1/14/18 4:00,-14.49,0,,,,,,
172,1/14/18 8:00,-16.098,882.6,,,,,,
173,1/14/18 12:00,-7.918,20666.8,,,,,,
174,1/14/18 16:00,-8.447,4133.4,,,,,,
175,1/14/18 20:00,-12.956,0,,,,,,
176,1/15/18 0:00,-14.648,0,,,,,,
177,1/15/18 4:00,-15.608,0,,,,,,
178,1/15/18 8:00,-14.49,2152.8,,,,,,
179,1/15/18 12:00,-8.982,9300.1,,,,,,
180,1/15/18 16:00,-5.87,4650,,,,,,
181,1/15/18 20:00,-8.314,0,,,,,,
182,1/16/18 0:00,-7.138,0,,,,,,
183,1/16/18 4:00,-7.397,0,,,,,,
184,1/16/18 8:00,-6.12,979.5,,,,,,
185,1/16/18 12:00,-0.887,11022.3,,,,,,
186,1/16/18 16:00,-1.799,1313.2,,,,,,
187,1/16/18 20:00,-5.372,0,,,,,,
188,1/17/18 0:00,-8.982,0,,,,,,
189,1/17/18 4:00,-12.361,0,,,,,,
190,1/17/18 8:00,-15.934,645.8,,,,,,
191,1/17/18 12:00,-7.657,26178,,,,,,
192,1/17/18 16:00,-10.774,6200,,,,,,
193,1/17/18 20:00,-13.868,0,,,,,,
194,1/18/18 0:00,-14.178,0,,,,,,
195,1/18/18 4:00,-14.023,0,,,,,,
196,1/18/18 8:00,-12.956,1044.1,,,,,,
197,1/18/18 12:00,-3.079,24800.2,,,,,,
198,1/18/18 16:00,-3.553,5166.7,,,,,,
199,1/18/18 20:00,-5.745,0,,,,,,
200,1/19/18 0:00,-6.246,0,,,,,,
201,1/19/18 4:00,-5.995,0,,,,,,
202,1/19/18 8:00,-5.496,1302.4,,,,,,
203,1/19/18 12:00,3.578,21355.7,,,,,,
204,1/19/18 16:00,1.656,6200,,,,,,
205,1/19/18 20:00,-1.456,0,,,,,,
206,1/20/18 0:00,0.343,0,,,,,,
207,1/20/18 4:00,0.563,0,,,,,,
208,1/20/18 8:00,1.439,667.4,,,,,,
209,1/20/18 12:00,6.471,15844.5,,,,,,
210,1/20/18 16:00,5.86,4822.3,,,,,,
211,1/20/18 20:00,2.517,0,,,,,,
212,1/21/18 0:00,3.788,0,,,,,,
213,1/21/18 4:00,3.788,0,,,,,,
214,1/21/18 8:00,4.519,419.8,,,,,,
215,1/21/18 12:00,7.782,3961.1,,,,,,
216,1/21/18 16:00,7.782,893.4,,,,,,
217,1/21/18 20:00,4.415,0,,,,,,
218,1/22/18 0:00,3.683,0,,,,,,
219,1/22/18 4:00,4.727,0,,,,,,
220,1/22/18 8:00,4.623,387.5,,,,,,
221,1/22/18 12:00,12.304,7577.8,,,,,,
222,1/22/18 16:00,13.654,3100,,,,,,
223,1/22/18 20:00,10.161,0,,,,,,
224,1/23/18 0:00,9.571,0,,,,,,
225,1/23/18 4:00,9.472,0,,,,,,
226,1/23/18 8:00,6.37,1194.8,,,,,,
227,1/23/18 12:00,5.037,6200,,,,,,
228,1/23/18 16:00,3.998,2411.1,,,,,,
229,1/23/18 20:00,1.764,0,,,,,,
230,1/24/18 0:00,0.893,0,,,,,,
231,1/24/18 4:00,-0.549,0,,,,,,
232,1/24/18 8:00,-1.914,236.8,,,,,,
233,1/24/18 12:00,-2.145,2325,,,,,,
234,1/24/18 16:00,-3.197,1205.6,,,,,,
235,1/24/18 20:00,-3.553,0,,,,,,
236,1/25/18 0:00,-4.272,0,,,,,,
237,1/25/18 4:00,-5.372,0,,,,,,
238,1/25/18 8:00,-6.246,1011.8,,,,,,
239,1/25/18 12:00,-3.434,6200,,,,,,
240,1/25/18 16:00,-3.079,2497.2,,,,,,
241,1/25/18 20:00,-7.01,0,,,,,,
242,1/26/18 0:00,-9.252,0,,,,,,
243,1/26/18 4:00,-10.774,0,,,,,,
244,1/26/18 8:00,-11.058,979.5,,,,,,
245,1/26/18 12:00,5.86,11022.3,,,,,,
246,1/26/18 16:00,7.28,4650,,,,,,
247,1/26/18 20:00,-1.914,0,,,,,,
248,1/27/18 0:00,-3.079,0,,,,,,
249,1/27/18 4:00,-4.031,0,,,,,,
250,1/27/18 8:00,-3.316,1808.3,,,,,,
251,1/27/18 12:00,10.553,8266.7,,,,,,
252,1/27/18 16:00,9.768,3272.2,,,,,,
253,1/27/18 20:00,6.674,0,,,,,,
254,1/28/18 0:00,4.102,0,,,,,,
255,1/28/18 4:00,3.683,0,,,,,,
256,1/28/18 8:00,3.683,398.3,,,,,,
257,1/28/18 12:00,4.831,1722.2,,,,,,
258,1/28/18 16:00,4.831,1894.5,,,,,,
259,1/28/18 20:00,0.343,0,,,,,,
260,1/29/18 0:00,-2.03,0,,,,,,
261,1/29/18 4:00,-3.911,0,,,,,,
262,1/29/18 8:00,-5.125,1808.3,,,,,,
263,1/29/18 12:00,3.472,10333.4,,,,,,
264,1/29/18 16:00,2.837,3272.2,,,,,,
265,1/29/18 20:00,-0.549,0,,,,,,
266,1/30/18 0:00,-0.887,0,,,,,,
267,1/30/18 4:00,-4.758,0,,,,,,
268,1/30/18 8:00,-7.527,1550,,,,,,
269,1/30/18 12:00,-4.393,39955.8,,,,,,
270,1/30/18 16:00,-8.314,5511.1,,,,,,
271,1/30/18 20:00,-10.774,0,,,,,,
272,1/31/18 0:00,-12.509,0,,,,,,
273,1/31/18 4:00,-15.608,0,,,,,,
274,1/31/18 8:00,-11.776,1550,,,,,,
275,1/31/18 12:00,-1.341,13089,,,,,,
276,1/31/18 16:00,1.439,5338.9,,,,,,
277,1/31/18 20:00,-1.456,0,,,,,,
278,2/1/18 0:00,3.261,0,,,,,,
279,2/1/18 4:00,3.155,0,,,,,,
280,2/1/18 8:00,2.517,495.1,,,,,,
281,2/1/18 12:00,8.282,11022.3,,,,,,
282,2/1/18 16:00,4.623,2238.9,,,,,,
283,2/1/18 20:00,0.343,0,,,,,,
284,2/2/18 0:00,-1.228,0,,,,,,
285,2/2/18 4:00,-6.499,0,,,,,,
286,2/2/18 8:00,-10.916,559.7,,,,,,
287,2/2/18 12:00,-8.713,8611.2,,,,,,
288,2/2/18 16:00,-10.493,7233.4,,,,,,
289,2/2/18 20:00,-13.868,0,,,,,,
290,2/3/18 0:00,-13.258,0,,,,,,
291,2/3/18 4:00,-14.178,0,,,,,,
292,2/3/18 8:00,-13.107,1184,,,,,,
293,2/3/18 12:00,-2.261,24800.2,,,,,,
294,2/3/18 16:00,-1.228,5166.7,,,,,,
295,2/3/18 20:00,-3.672,0,,,,,,
296,2/4/18 0:00,-3.079,0,,,,,,
297,2/4/18 4:00,-2.261,0,,,,,,
298,2/4/18 8:00,-1.799,656.6,,,,,,
299,2/4/18 12:00,0.01,5511.1,,,,,,
300,2/4/18 16:00,0.784,3100,,,,,,
301,2/4/18 20:00,0.232,0,,,,,,
302,2/5/18 0:00,-0.102,0,,,,,,
303,2/5/18 4:00,-6.12,0,,,,,,
304,2/5/18 8:00,-9.252,1550,,,,,,
305,2/5/18 12:00,-4.152,33066.9,,,,,,
306,2/5/18 16:00,-3.553,8266.7,,,,,,
307,2/5/18 20:00,-7.527,0,,,,,,
308,2/6/18 0:00,-8.713,0,,,,,,
309,2/6/18 4:00,-9.662,0,,,,,,
310,2/6/18 8:00,-7.787,624.3,,,,,,
311,2/6/18 12:00,-4.152,4994.5,,,,,,
312,2/6/18 16:00,-3.197,2755.6,,,,,,
313,2/6/18 20:00,-4.152,0,,,,,,
314,2/7/18 0:00,-5.249,0,,,,,,
315,2/7/18 4:00,-4.152,0,,,,,,
316,2/7/18 8:00,-2.494,452.1,,,,,,
317,2/7/18 12:00,0.893,6544.5,,,,,,
318,2/7/18 16:00,0.563,3788.9,,,,,,
319,2/7/18 20:00,-3.792,0,,,,,,
320,2/8/18 0:00,-7.657,0,,,,,,
321,2/8/18 4:00,-10.075,0,,,,,,
322,2/8/18 8:00,-9.525,2066.7,,,,,,
323,2/8/18 12:00,-1.228,44089.2,,,,,,
324,2/8/18 16:00,-3.079,13777.9,,,,,,
325,2/8/18 20:00,-6.882,0,,,,,,
326,2/9/18 0:00,-8.847,0,,,,,,
327,2/9/18 4:00,-9.252,0,,,,,,
328,2/9/18 8:00,-8.847,2583.4,,,,,,
329,2/9/18 12:00,1.221,18600.1,,,,,,
330,2/9/18 16:00,2.837,8266.7,,,,,,
331,2/9/18 20:00,-1.114,0,,,,,,
332,2/10/18 0:00,-2.844,0,,,,,,
333,2/10/18 4:00,-3.197,0,,,,,,
334,2/10/18 8:00,-1.799,1636.1,,,,,,
335,2/10/18 12:00,4.207,9300.1,,,,,,
336,2/10/18 16:00,3.472,3272.2,,,,,,
337,2/10/18 20:00,2.088,0,,,,,,
338,2/11/18 0:00,1.764,0,,,,,,
339,2/11/18 4:00,1.112,0,,,,,,
340,2/11/18 8:00,1.656,570.5,,,,,,
341,2/11/18 12:00,7.079,13089,,,,,,
342,2/11/18 16:00,10.651,6200,,,,,,
343,2/11/18 20:00,8.481,0,,,,,,
344,2/12/18 0:00,3.893,0,,,,,,
345,2/12/18 4:00,-0.102,0,,,,,,
346,2/12/18 8:00,-1.914,441.3,,,,,,
347,2/12/18 12:00,2.41,23422.4,,,,,,
348,2/12/18 16:00,2.303,5166.7,,,,,,
349,2/12/18 20:00,-3.079,0,,,,,,
350,2/13/18 0:00,-5.249,0,,,,,,
351,2/13/18 4:00,-7.138,0,,,,,,
352,2/13/18 8:00,-6.499,2497.2,,,,,,
353,2/13/18 12:00,1.872,20666.8,,,,,,
354,2/13/18 16:00,1.003,2497.2,,,,,,
355,2/13/18 20:00,-0.437,0,,,,,,
356,2/14/18 0:00,-0.102,0,,,,,,
357,2/14/18 4:00,0.121,0,,,,,,
358,2/14/18 8:00,4.727,387.5,,,,,,
359,2/14/18 12:00,8.282,2927.8,,,,,,
360,2/14/18 16:00,8.581,742.7,,,,,,
361,2/14/18 20:00,7.28,0,,,,,,
362,2/15/18 0:00,12.207,0,,,,,,
363,2/15/18 4:00,11.819,0,,,,,,
364,2/15/18 8:00,11.722,2066.7,,,,,,
365,2/15/18 12:00,14.325,3961.1,,,,,,
366,2/15/18 16:00,16.713,6200,,,,,,
367,2/15/18 20:00,13.846,0,,,,,,
368,2/16/18 0:00,13.269,0,,,,,,
369,2/16/18 4:00,10.357,0,,,,,,
370,2/16/18 8:00,8.879,183,,,,,,
371,2/16/18 12:00,6.064,2927.8,,,,,,
372,2/16/18 16:00,1.112,1237.9,,,,,,
373,2/16/18 20:00,-1.799,0,,,,,,
374,2/17/18 0:00,-2.844,0,,,,,,
375,2/17/18 4:00,-4.152,0,,,,,,
376,2/17/18 8:00,-5.003,1184,,,,,,
377,2/17/18 12:00,-2.03,3272.2,,,,,,
378,2/17/18 16:00,-2.494,904.2,,,,,,
379,2/17/18 20:00,-2.145,0,,,,,,
380,2/18/18 0:00,-0.662,0,,,,,,
381,2/18/18 4:00,-0.549,0,,,,,,
382,2/18/18 8:00,-1.228,1980.6,,,,,,
383,2/18/18 12:00,1.003,9300.1,,,,,,
384,2/18/18 16:00,2.517,10333.4,,,,,,
385,2/18/18 20:00,-2.03,0,,,,,,
386,2/19/18 0:00,-1.114,0,,,,,,
387,2/19/18 4:00,-0.102,0,,,,,,
388,2/19/18 8:00,1.221,1377.8,,,,,,
389,2/19/18 12:00,6.166,12400.1,,,,,,
390,2/19/18 16:00,8.879,4994.5,,,,,,
391,2/19/18 20:00,1.764,0,,,,,,
392,2/20/18 0:00,0.784,0,,,,,,
393,2/20/18 4:00,1.003,0,,,,,,
394,2/20/18 8:00,2.73,947.2,,,,,,
395,2/20/18 12:00,20.615,15844.5,,,,,,
396,2/20/18 16:00,22.525,7233.4,,,,,,
397,2/20/18 20:00,10.944,0,,,,,,
398,2/21/18 0:00,6.471,0,,,,,,
399,2/21/18 4:00,5.45,0,,,,,,
400,2/21/18 8:00,7.079,2497.2,,,,,,
401,2/21/18 12:00,23.388,23422.4,,,,,,
402,2/21/18 16:00,18.521,1377.8,,,,,,
403,2/21/18 20:00,10.944,0,,,,,,
404,2/22/18 0:00,8.879,0,,,,,,
405,2/22/18 4:00,6.775,0,,,,,,
406,2/22/18 8:00,3.367,904.2,,,,,,
407,2/22/18 12:00,3.049,1377.8,,,,,,
408,2/22/18 16:00,2.837,1894.5,,,,,,
409,2/22/18 20:00,1.548,0,,,,,,
410,2/23/18 0:00,1.439,0,,,,,,
411,2/23/18 4:00,1.439,0,,,,,,
412,2/23/18 8:00,1.764,516.7,,,,,,
413,2/23/18 12:00,4.727,6544.5,,,,,,
414,2/23/18 16:00,9.965,5511.1,,,,,,
415,2/23/18 20:00,6.268,0,,,,,,
416,2/24/18 0:00,6.877,0,,,,,,
417,2/24/18 4:00,8.779,0,,,,,,
418,2/24/18 8:00,9.275,430.6,,,,,,
419,2/24/18 12:00,9.472,1130.2,,,,,,
420,2/24/18 16:00,7.179,1377.8,,,,,,
421,2/24/18 20:00,5.347,0,,,,,,
422,2/25/18 0:00,4.623,0,,,,,,
423,2/25/18 4:00,4.519,0,,,,,,
424,2/25/18 8:00,5.244,505.9,,,,,,
425,2/25/18 12:00,11.431,2066.7,,,,,,
426,2/25/18 16:00,10.944,3616.7,,,,,,
427,2/25/18 20:00,6.268,0,,,,,,
428,2/26/18 0:00,5.347,0,,,,,,
429,2/26/18 4:00,2.517,0,,,,,,
430,2/26/18 8:00,2.624,2755.6,,,,,,
431,2/26/18 12:00,6.471,8611.2,,,,,,
432,2/26/18 16:00,10.357,8611.2,,,,,,
433,2/26/18 20:00,-0.213,0,,,,,,
434,2/27/18 0:00,-2.844,0,,,,,,
435,2/27/18 4:00,-4.636,0,,,,,,
436,2/27/18 8:00,-3.553,1894.5,,,,,,
437,2/27/18 12:00,10.259,17911.2,,,,,,
438,2/27/18 16:00,13.558,9300.1,,,,,,
439,2/27/18 20:00,1.656,0,,,,,,
440,2/28/18 0:00,-1.684,0,,,,,,
441,2/28/18 4:00,-1.228,0,,,,,,
442,2/28/18 8:00,0.343,1894.5,,,,,,
443,2/28/18 12:00,12.98,4994.5,,,,,,
444,2/28/18 16:00,14.613,4822.3,,,,,,
445,2/28/18 20:00,6.471,0,,,,,,
446,3/1/18 0:00,3.683,0,,,,,,
447,3/1/18 4:00,2.837,0,,,,,,
448,3/1/18 8:00,3.893,559.7,,,,,,
449,3/1/18 12:00,7.28,3100,,,,,,
450,3/1/18 16:00,6.978,1324,,,,,,
451,3/1/18 20:00,6.877,0,,,,,,
452,3/2/18 0:00,0.01,0,,,,,,
453,3/2/18 4:00,-1.799,0,,,,,,
454,3/2/18 8:00,-2.377,1377.8,,,,,,
455,3/2/18 12:00,0.01,18600.1,,,,,,
456,3/2/18 16:00,4.415,9300.1,,,,,,
457,3/2/18 20:00,-2.261,0,,,,,,
458,3/3/18 0:00,-4.152,0,,,,,,
459,3/3/18 4:00,-4.636,0,,,,,,
460,3/3/18 8:00,-4.636,2583.4,,,,,,
461,3/3/18 12:00,2.943,19977.9,,,,,,
462,3/3/18 16:00,6.37,12400.1,,,,,,
463,3/3/18 20:00,-1.114,0,,,,,,
464,3/4/18 0:00,-2.844,0,,,,,,
465,3/4/18 4:00,-4.152,0,,,,,,
466,3/4/18 8:00,-4.272,2669.5,,,,,,
467,3/4/18 12:00,3.998,18600.1,,,,,,
468,3/4/18 16:00,6.775,14466.8,,,,,,
469,3/4/18 20:00,-1.341,0,,,,,,
470,3/5/18 0:00,-3.792,0,,,,,,
471,3/5/18 4:00,-5.372,0,,,,,,
472,3/5/18 8:00,-5.995,2927.8,,,,,,
473,3/5/18 12:00,3.893,19289,,,,,,
474,3/5/18 16:00,6.978,14466.8,,,,,,
475,3/5/18 20:00,-3.197,0,,,,,,
476,3/6/18 0:00,-4.88,0,,,,,,
477,3/6/18 4:00,-3.197,0,,,,,,
478,3/6/18 8:00,-2.962,1463.9,,,,,,
479,3/6/18 12:00,-0.102,2669.5,,,,,,
480,3/6/18 16:00,-0.774,2583.4,,,,,,
481,3/6/18 20:00,-1.57,0,,,,,,
482,3/7/18 0:00,-1.456,0,,,,,,
483,3/7/18 4:00,-1.684,0,,,,,,
484,3/7/18 8:00,-0.662,4994.5,,,,,,
485,3/7/18 12:00,0.674,5511.1,,,,,,
486,3/7/18 16:00,1.872,7233.4,,,,,,
487,3/7/18 20:00,-2.145,0,,,,,,
488,3/8/18 0:00,-3.553,0,,,,,,
489,3/8/18 4:00,-7.397,0,,,,,,
490,3/8/18 8:00,-5.62,8266.7,,,,,,
491,3/8/18 12:00,0.232,23422.4,,,,,,
492,3/8/18 16:00,-2.844,6200,,,,,,
493,3/8/18 20:00,-5.496,0,,,,,,
494,3/9/18 0:00,-5.995,0,,,,,,
495,3/9/18 4:00,-6.499,0,,,,,,
496,3/9/18 8:00,-5.496,3961.1,,,,,,
497,3/9/18 12:00,-3.434,9300.1,,,,,,
498,3/9/18 16:00,-2.494,5511.1,,,,,,
499,3/9/18 20:00,-5.62,0,,,,,,
500,3/10/18 0:00,-7.657,0,,,,,,
501,3/10/18 4:00,-12.361,0,,,,,,
502,3/10/18 8:00,-12.658,4650,,,,,,
503,3/10/18 12:00,5.655,41333.6,,,,,,
504,3/10/18 16:00,8.68,23422.4,,,,,,
505,3/10/18 20:00,-2.844,0,,,,,,
506,3/11/18 0:00,-5.745,0,,,,,,
507,3/11/18 4:00,-8.314,0,,,,,,
508,3/11/18 8:00,-8.847,4305.6,,,,,,
509,3/11/18 12:00,5.037,34444.7,,,,,,
510,3/11/18 16:00,9.965,16533.4,,,,,,
511,3/11/18 20:00,-2.261,0,,,,,,
512,3/12/18 0:00,-4.514,0,,,,,,
513,3/12/18 4:00,-3.316,0,,,,,,
514,3/12/18 8:00,-2.03,4822.3,,,,,,
515,3/12/18 12:00,-1.114,6200,,,,,,
516,3/12/18 16:00,0.784,10677.8,,,,,,
517,3/12/18 20:00,-2.844,0,,,,,,
518,3/13/18 0:00,-4.152,0,,,,,,
519,3/13/18 4:00,-5.496,0,,,,,,
520,3/13/18 8:00,-4.88,5338.9,,,,,,
521,3/13/18 12:00,5.037,57867,,,,,,
522,3/13/18 16:00,-1.001,5511.1,,,,,,
523,3/13/18 20:00,-3.792,0,,,,,,
524,3/14/18 0:00,-4.88,0,,,,,,
