"Plot Title: 2B"
"#","Date Time, GMT-04:00","Temp, °C (LGR S/N: 20153868, SEN S/N: 20153868, LBL: Temp)","Intensity, Lux (LGR S/N: 20153868, SEN S/N: 20153868, LBL: Light)","Coupler Attached (LGR S/N: 20153868)","Host Connected (LGR S/N: 20153868)","Coupler Detached (LGR S/N: 20153868)","Stopped (LGR S/N: 20153868)","End Of File (LGR S/N: 20153868)"
430,09/21/19 08:00:00 AM,11.041,538.2,,,,,
431,09/21/19 12:00:00 PM,20.615,2066.7,,,,,
432,09/21/19 04:00:00 PM,22.717,1636.1,,,,,
433,09/21/19 08:00:00 PM,18.521,0.0,,,,,
434,09/22/19 12:00:00 AM,15.473,0.0,,,,,
435,09/22/19 04:00:00 AM,13.558,0.0,,,,,
436,09/22/19 08:00:00 AM,12.594,355.2,,,,,
437,09/22/19 12:00:00 PM,22.908,6200.0,,,,,
438,09/22/19 04:00:00 PM,25.610,5166.7,,,,,
439,09/22/19 08:00:00 PM,19.758,0.0,,,,,
440,09/23/19 12:00:00 AM,15.951,0.0,,,,,
441,09/23/19 04:00:00 AM,13.846,0.0,,,,,
442,09/23/19 08:00:00 AM,14.804,269.1,,,,,
443,09/23/19 12:00:00 PM,21.187,1130.2,,,,,
444,09/23/19 04:00:00 PM,19.948,1722.2,,,,,
445,09/23/19 08:00:00 PM,17.950,0.0,,,,,
446,09/24/19 12:00:00 AM,15.951,0.0,,,,,
447,09/24/19 04:00:00 AM,13.750,0.0,,,,,
448,09/24/19 08:00:00 AM,12.497,452.1,,,,,
449,09/24/19 12:00:00 PM,16.046,1808.3,,,,,
450,09/24/19 04:00:00 PM,17.950,3444.5,,,,,
451,09/24/19 08:00:00 PM,13.942,0.0,,,,,
452,09/25/19 12:00:00 AM,9.768,0.0,,,,,
453,09/25/19 04:00:00 AM,7.079,0.0,,,,,
454,09/25/19 08:00:00 AM,5.655,376.7,,,,,
455,09/25/19 12:00:00 PM,18.045,6544.5,,,,,
456,09/25/19 04:00:00 PM,22.238,5166.7,,,,,
457,09/25/19 08:00:00 PM,14.900,0.0,,,,,
458,09/26/19 12:00:00 AM,10.846,0.0,,,,,
459,09/26/19 04:00:00 AM,10.846,0.0,,,,,
460,09/26/19 08:00:00 AM,10.259,366.0,,,,,
461,09/26/19 12:00:00 PM,15.187,1463.9,,,,,
462,09/26/19 04:00:00 PM,18.045,5166.7,,,,,
463,09/26/19 08:00:00 PM,14.325,0.0,,,,,
464,09/27/19 12:00:00 AM,9.373,0.0,,,,,
465,09/27/19 04:00:00 AM,6.166,0.0,,,,,
466,09/27/19 08:00:00 AM,4.934,355.2,,,,,
467,09/27/19 12:00:00 PM,17.665,6544.5,,,,,
468,09/27/19 04:00:00 PM,21.951,3616.7,,,,,
469,09/27/19 08:00:00 PM,16.141,0.0,,,,,
470,09/28/19 12:00:00 AM,14.517,0.0,,,,,
471,09/28/19 04:00:00 AM,13.942,0.0,,,,,
472,09/28/19 08:00:00 AM,13.942,150.7,,,,,
473,09/28/19 12:00:00 PM,21.378,1377.8,,,,,
474,09/28/19 04:00:00 PM,26.195,5511.1,,,,,
475,09/28/19 08:00:00 PM,19.853,0.0,,,,,
476,09/29/19 12:00:00 AM,17.855,0.0,,,,,
477,09/29/19 04:00:00 AM,14.900,0.0,,,,,
478,09/29/19 08:00:00 AM,15.569,409.0,,,,,
479,09/29/19 12:00:00 PM,22.525,6544.5,,,,,
480,09/29/19 04:00:00 PM,22.812,2497.2,,,,,
481,09/29/19 08:00:00 PM,19.567,0.0,,,,,
482,09/30/19 12:00:00 AM,17.570,0.0,,,,,
483,09/30/19 04:00:00 AM,16.427,0.0,,,,,
484,09/30/19 08:00:00 AM,15.951,64.6,,,,,
485,09/30/19 12:00:00 PM,18.426,2497.2,,,,,
486,09/30/19 04:00:00 PM,20.615,1722.2,,,,,
487,09/30/19 08:00:00 PM,18.616,0.0,,,,,
488,10/01/19 12:00:00 AM,18.236,0.0,,,,,
489,10/01/19 04:00:00 AM,17.570,0.0,,,,,
490,10/01/19 08:00:00 AM,16.237,312.2,,,,,
491,10/01/19 12:00:00 PM,23.869,6544.5,,,,,
492,10/01/19 04:00:00 PM,26.292,5166.7,,,,,
493,10/01/19 08:00:00 PM,20.519,0.0,,,,,
494,10/02/19 12:00:00 AM,17.189,0.0,,,,,
495,10/02/19 04:00:00 AM,15.187,0.0,,,,,
496,10/02/19 08:00:00 AM,15.951,710.4,,,,,
497,10/02/19 12:00:00 PM,21.951,3616.7,,,,,
498,10/02/19 04:00:00 PM,25.125,2497.2,,,,,
499,10/02/19 08:00:00 PM,20.901,0.0,,,,,
500,10/03/19 12:00:00 AM,18.331,0.0,,,,,
501,10/03/19 04:00:00 AM,17.950,0.0,,,,,
502,10/03/19 08:00:00 AM,17.379,376.7,,,,,
503,10/03/19 12:00:00 PM,25.708,2927.8,,,,,
504,10/03/19 04:00:00 PM,28.555,6200.0,,,,,
505,10/03/19 08:00:00 PM,21.664,0.0,,,,,
506,10/04/19 12:00:00 AM,21.091,0.0,,,,,
507,10/04/19 04:00:00 AM,16.523,0.0,,,,,
508,10/04/19 08:00:00 AM,13.750,344.4,,,,,
509,10/04/19 12:00:00 PM,15.951,3616.7,,,,,
510,10/04/19 04:00:00 PM,16.237,1980.6,,,,,
511,10/04/19 08:00:00 PM,12.594,0.0,,,,,
512,10/05/19 12:00:00 AM,8.680,0.0,,,,,
513,10/05/19 04:00:00 AM,5.141,0.0,,,,,
514,10/05/19 08:00:00 AM,3.998,688.9,,,,,
515,10/05/19 12:00:00 PM,10.357,9644.5,,,,,
516,10/05/19 04:00:00 PM,13.750,9644.5,,,,,
517,10/05/19 08:00:00 PM,10.357,0.0,,,,,
518,10/06/19 12:00:00 AM,10.553,0.0,,,,,
519,10/06/19 04:00:00 AM,11.334,0.0,,,,,
520,10/06/19 08:00:00 AM,11.722,172.2,,,,,
521,10/06/19 12:00:00 PM,14.804,2927.8,,,,,
522,10/06/19 04:00:00 PM,17.094,656.6,,,,,
523,10/06/19 08:00:00 PM,16.332,0.0,,,,,
524,10/07/19 12:00:00 AM,15.664,0.0,,,,,
525,10/07/19 04:00:00 AM,15.473,0.0,,,,,
526,10/07/19 08:00:00 AM,14.709,409.0,,,,,
527,10/07/19 12:00:00 PM,13.846,1463.9,,,,,
528,10/07/19 04:00:00 PM,11.916,430.6,,,,,
529,10/07/19 08:00:00 PM,10.846,0.0,,,,,
530,10/08/19 12:00:00 AM,9.373,0.0,,,,,
531,10/08/19 04:00:00 AM,8.581,0.0,,,,,
532,10/08/19 08:00:00 AM,8.680,516.7,,,,,
533,10/08/19 12:00:00 PM,11.431,4822.3,,,,,
534,10/08/19 04:00:00 PM,12.980,2669.5,,,,,
535,10/08/19 08:00:00 PM,9.965,0.0,,,,,
536,10/09/19 12:00:00 AM,8.082,0.0,,,,,
537,10/09/19 04:00:00 AM,8.879,0.0,,,,,
538,10/09/19 08:00:00 AM,6.471,376.7,,,,,
539,10/09/19 12:00:00 PM,14.325,8611.2,,,,,
540,10/09/19 04:00:00 PM,17.475,5511.1,,,,,
541,10/09/19 08:00:00 PM,10.553,0.0,,,,,
542,10/10/19 12:00:00 AM,6.775,0.0,,,,,
543,10/10/19 04:00:00 AM,4.623,0.0,,,,,
544,10/10/19 08:00:00 AM,2.410,366.0,,,,,
545,10/10/19 12:00:00 PM,16.237,8611.2,,,,,
546,10/10/19 04:00:00 PM,18.996,5511.1,,,,,
547,10/10/19 08:00:00 PM,11.431,0.0,,,,,
548,10/11/19 12:00:00 AM,7.179,0.0,,,,,
549,10/11/19 04:00:00 AM,4.934,0.0,,,,,
550,10/11/19 08:00:00 AM,3.472,549.0,,,,,
551,10/11/19 12:00:00 PM,16.427,8611.2,,,,,
552,10/11/19 04:00:00 PM,19.282,5511.1,,,,,
553,10/11/19 08:00:00 PM,10.553,0.0,,,,,
554,10/12/19 12:00:00 AM,6.978,0.0,,,,,
555,10/12/19 04:00:00 AM,7.179,0.0,,,,,
556,10/12/19 08:00:00 AM,8.680,86.1,,,,,
557,10/12/19 12:00:00 PM,12.497,1550.0,,,,,
558,10/12/19 04:00:00 PM,13.365,6200.0,,,,,
559,10/12/19 08:00:00 PM,6.978,0.0,,,,,
560,10/13/19 12:00:00 AM,2.624,0.0,,,,,
561,10/13/19 04:00:00 AM,0.453,0.0,,,,,
562,10/13/19 08:00:00 AM,-1.001,527.4,,,,,
563,10/13/19 12:00:00 PM,12.497,9300.1,,,,,
564,10/13/19 04:00:00 PM,15.569,6200.0,,,,,
565,10/13/19 08:00:00 PM,8.082,0.0,,,,,
566,10/14/19 12:00:00 AM,2.837,0.0,,,,,
567,10/14/19 04:00:00 AM,0.784,0.0,,,,,
568,10/14/19 08:00:00 AM,1.003,344.4,,,,,
569,10/14/19 12:00:00 PM,14.613,9644.5,,,,,
570,10/14/19 04:00:00 PM,16.713,6200.0,,,,,
571,10/14/19 08:00:00 PM,9.275,0.0,,,,,
572,10/15/19 12:00:00 AM,4.415,0.0,,,,,
573,10/15/19 04:00:00 AM,1.548,0.0,,,,,
574,10/15/19 08:00:00 AM,0.893,656.6,,,,,
575,10/15/19 12:00:00 PM,14.804,10333.4,,,,,
576,10/15/19 04:00:00 PM,17.570,6200.0,,,,,
577,10/15/19 08:00:00 PM,11.625,0.0,,,,,
578,10/16/19 12:00:00 AM,8.481,0.0,,,,,
579,10/16/19 04:00:00 AM,6.573,0.0,,,,,
580,10/16/19 08:00:00 AM,10.455,204.5,,,,,
581,10/16/19 12:00:00 PM,9.176,1108.7,,,,,
582,10/16/19 04:00:00 PM,7.079,936.5,,,,,
583,10/16/19 08:00:00 PM,4.934,0.0,,,,,
584,10/17/19 12:00:00 AM,4.727,0.0,,,,,
585,10/17/19 04:00:00 AM,4.415,0.0,,,,,
586,10/17/19 08:00:00 AM,3.578,183.0,,,,,
587,10/17/19 12:00:00 PM,4.623,2927.8,,,,,
588,10/17/19 04:00:00 PM,6.166,1894.5,,,,,
589,10/17/19 08:00:00 PM,5.450,0.0,,,,,
590,10/18/19 12:00:00 AM,4.623,0.0,,,,,
591,10/18/19 04:00:00 AM,3.788,0.0,,,,,
592,10/18/19 08:00:00 AM,3.472,1205.6,,,,,
593,10/18/19 12:00:00 PM,7.582,5166.7,,,,,
594,10/18/19 04:00:00 PM,10.651,6544.5,,,,,
595,10/18/19 08:00:00 PM,3.683,0.0,,,,,
596,10/19/19 12:00:00 AM,0.010,0.0,,,,,
597,10/19/19 04:00:00 AM,-1.456,0.0,,,,,
598,10/19/19 08:00:00 AM,-2.377,322.9,,,,,
599,10/19/19 12:00:00 PM,11.431,10677.8,,,,,
600,10/19/19 04:00:00 PM,13.076,3961.1,,,,,
601,10/19/19 08:00:00 PM,8.382,0.0,,,,,
602,10/20/19 12:00:00 AM,7.582,0.0,,,,,
603,10/20/19 04:00:00 AM,7.582,0.0,,,,,
604,10/20/19 08:00:00 AM,7.280,107.6,,,,,
605,10/20/19 12:00:00 PM,10.651,3272.2,,,,,
606,10/20/19 04:00:00 PM,11.625,3788.9,,,,,
607,10/20/19 08:00:00 PM,10.357,0.0,,,,,
608,10/21/19 12:00:00 AM,9.275,0.0,,,,,
609,10/21/19 04:00:00 AM,5.860,0.0,,,,,
610,10/21/19 08:00:00 AM,3.155,430.6,,,,,
611,10/21/19 12:00:00 PM,12.497,2755.6,,,,,
612,10/21/19 04:00:00 PM,16.427,6544.5,,,,,
613,10/21/19 08:00:00 PM,11.819,0.0,,,,,
614,10/22/19 12:00:00 AM,11.139,0.0,,,,,
615,10/22/19 04:00:00 AM,11.236,0.0,,,,,
616,10/22/19 08:00:00 AM,10.944,43.1,,,,,
617,10/22/19 12:00:00 PM,11.722,667.4,,,,,
618,10/22/19 04:00:00 PM,11.722,1894.5,,,,,
619,10/22/19 08:00:00 PM,7.782,0.0,,,,,
620,10/23/19 12:00:00 AM,5.347,0.0,,,,,
621,10/23/19 04:00:00 AM,4.727,0.0,,,,,
622,10/23/19 08:00:00 AM,4.102,301.4,,,,,
623,10/23/19 12:00:00 PM,10.553,10677.8,,,,,
624,10/23/19 04:00:00 PM,12.207,6544.5,,,,,
625,10/23/19 08:00:00 PM,4.831,0.0,,,,,
626,10/24/19 12:00:00 AM,0.893,0.0,,,,,
627,10/24/19 04:00:00 AM,-0.325,0.0,,,,,
628,10/24/19 08:00:00 AM,-0.774,269.1,,,,,
629,10/24/19 12:00:00 PM,14.996,10333.4,,,,,
630,10/24/19 04:00:00 PM,18.140,6544.5,,,,,
631,10/24/19 08:00:00 PM,7.782,0.0,,,,,
632,10/25/19 12:00:00 AM,3.367,0.0,,,,,
633,10/25/19 04:00:00 AM,0.784,0.0,,,,,
634,10/25/19 08:00:00 AM,1.003,462.9,,,,,
635,10/25/19 12:00:00 PM,12.207,5511.1,,,,,
636,10/25/19 04:00:00 PM,14.996,3100.0,,,,,
637,10/25/19 08:00:00 PM,10.455,0.0,,,,,
638,10/26/19 12:00:00 AM,8.779,0.0,,,,,
639,10/26/19 04:00:00 AM,5.450,0.0,,,,,
640,10/26/19 08:00:00 AM,5.962,96.9,,,,,
641,10/26/19 12:00:00 PM,9.965,4305.6,,,,,
642,10/26/19 04:00:00 PM,10.259,1001.0,,,,,
643,10/26/19 08:00:00 PM,8.978,0.0,,,,,
644,10/27/19 12:00:00 AM,9.571,0.0,,,,,
645,10/27/19 04:00:00 AM,11.334,0.0,,,,,
646,10/27/19 08:00:00 AM,12.013,139.9,,,,,
647,10/27/19 12:00:00 PM,16.427,5338.9,,,,,
648,10/27/19 04:00:00 PM,17.094,7233.4,,,,,
649,10/27/19 08:00:00 PM,10.944,0.0,,,,,
650,10/28/19 12:00:00 AM,9.669,0.0,,,,,
651,10/28/19 04:00:00 AM,6.370,0.0,,,,,
652,10/28/19 08:00:00 AM,2.943,290.6,,,,,
653,10/28/19 12:00:00 PM,16.237,11711.2,,,,,
654,10/28/19 04:00:00 PM,18.711,8611.2,,,,,
655,10/28/19 08:00:00 PM,10.651,0.0,,,,,
656,10/29/19 12:00:00 AM,7.381,0.0,,,,,
657,10/29/19 04:00:00 AM,5.347,0.0,,,,,
658,10/29/19 08:00:00 AM,4.102,333.7,,,,,
659,10/29/19 12:00:00 PM,15.951,5338.9,,,,,
660,10/29/19 04:00:00 PM,18.236,3444.5,,,,,
661,10/29/19 08:00:00 PM,13.076,0.0,,,,,
662,10/30/19 12:00:00 AM,9.373,0.0,,,,,
663,10/30/19 04:00:00 AM,9.571,0.0,,,,,
664,10/30/19 08:00:00 AM,10.944,473.6,,,,,
665,10/30/19 12:00:00 PM,12.787,2325.0,,,,,
666,10/30/19 04:00:00 PM,13.461,570.5,,,,,
667,10/30/19 08:00:00 PM,12.980,0.0,,,,,
668,10/31/19 12:00:00 AM,13.461,0.0,,,,,
669,10/31/19 04:00:00 AM,14.134,0.0,,,,,
670,10/31/19 08:00:00 AM,13.846,333.7,,,,,
671,10/31/19 12:00:00 PM,18.426,2497.2,,,,,
672,10/31/19 04:00:00 PM,18.996,161.5,,,,,
673,10/31/19 08:00:00 PM,10.161,0.0,,,,,
674,11/01/19 12:00:00 AM,1.439,0.0,,,,,
675,11/01/19 04:00:00 AM,0.343,0.0,,,,,
676,11/01/19 08:00:00 AM,-0.213,53.8,,,,,
677,11/01/19 12:00:00 PM,3.261,12400.1,,,,,
678,11/01/19 04:00:00 PM,16.141,0.0,,,,,
679,11/01/19 08:00:00 PM,21.664,0.0,,,,,
680,11/02/19 12:00:00 AM,21.282,0.0,,,,,
681,11/02/19 04:00:00 AM,21.091,0.0,,,,,
682,11/02/19 08:00:00 AM,20.805,0.0,,,,,
683,11/02/19 12:00:00 PM,21.282,0.0,,,,,
684,11/02/19 04:00:00 PM,21.091,0.0,,,,,
685,11/02/19 08:00:00 PM,20.996,0.0,,,,,
686,11/03/19 12:00:00 AM,20.901,0.0,,,,,
687,11/03/19 04:00:00 AM,20.901,0.0,,,,,
688,11/03/19 08:00:00 AM,20.805,0.0,,,,,
689,11/03/19 12:00:00 PM,20.996,0.0,,,,,
690,11/03/19 04:00:00 PM,21.664,0.0,,,,,
691,11/03/19 08:00:00 PM,21.282,0.0,,,,,
692,11/04/19 12:00:00 AM,21.091,0.0,,,,,
693,11/04/19 04:00:00 AM,20.901,0.0,,,,,
694,11/04/19 08:00:00 AM,20.805,0.0,,,,,
695,11/04/19 12:00:00 PM,21.664,0.0,,,,,
696,11/04/19 04:00:00 PM,22.717,21.5,,,,,
697,11/04/19 08:00:00 PM,23.004,0.0,,,,,
698,11/05/19 12:00:00 AM,21.760,0.0,,,,,
699,11/05/19 04:00:00 AM,21.569,0.0,,,,,
700,11/05/19 08:00:00 AM,21.187,0.0,,,,,
701,11/05/19 12:00:00 PM,21.187,0.0,,,,,
702,11/05/19 04:00:00 PM,21.855,0.0,,,,,
703,11/05/19 08:00:00 PM,22.046,0.0,,,,,
704,11/06/19 12:00:00 AM,21.760,0.0,,,,,
705,11/06/19 04:00:00 AM,21.664,0.0,,,,,
706,11/06/19 08:00:00 AM,21.664,0.0,,,,,
707,11/06/19 12:00:00 PM,21.855,0.0,,,,,
708,11/06/19 04:00:00 PM,22.525,10.8,,,,,
709,11/06/19 08:00:00 PM,22.333,0.0,,,,,
710,11/07/19 12:00:00 AM,21.760,0.0,,,,,
711,11/07/19 04:00:00 AM,21.473,0.0,,,,,
712,11/07/19 08:00:00 AM,21.282,0.0,,,,,
713,11/07/19 12:00:00 PM,21.473,0.0,,,,,
714,11/07/19 04:00:00 PM,21.664,0.0,,,,,
715,11/07/19 08:00:00 PM,22.333,0.0,,,,,
716,11/08/19 12:00:00 AM,21.951,0.0,,,,,
717,11/08/19 04:00:00 AM,21.569,0.0,,,,,
718,11/08/19 08:00:00 AM,21.091,0.0,,,,,
719,11/08/19 12:00:00 PM,20.996,0.0,,,,,
720,11/08/19 04:00:00 PM,21.187,0.0,,,,,
721,11/08/19 08:00:00 PM,21.091,0.0,,,,,
722,11/09/19 12:00:00 AM,20.805,0.0,,,,,
723,11/09/19 04:00:00 AM,20.615,0.0,,,,,
724,11/09/19 08:00:00 AM,20.424,0.0,,,,,
725,11/09/19 12:00:00 PM,20.805,0.0,,,,,
726,11/09/19 04:00:00 PM,20.901,0.0,,,,,
727,11/09/19 08:00:00 PM,20.901,0.0,,,,,
728,11/10/19 12:00:00 AM,20.901,0.0,,,,,
729,11/10/19 04:00:00 AM,20.901,0.0,,,,,
730,11/10/19 08:00:00 AM,20.901,0.0,,,,,
731,11/10/19 12:00:00 PM,21.282,0.0,,,,,
732,11/10/19 04:00:00 PM,21.187,0.0,,,,,
733,11/10/19 08:00:00 PM,21.282,0.0,,,,,
734,11/11/19 12:00:00 AM,21.473,0.0,,,,,
735,11/11/19 04:00:00 AM,21.569,0.0,,,,,
736,11/11/19 08:00:00 AM,21.473,0.0,,,,,
737,11/11/19 12:00:00 PM,21.664,0.0,,,,,
738,11/11/19 04:00:00 PM,22.142,0.0,,,,,
739,11/11/19 08:00:00 PM,22.333,0.0,,,,,
740,11/12/19 12:00:00 AM,22.142,0.0,,,,,
741,11/12/19 04:00:00 AM,22.046,0.0,,,,,
742,11/12/19 08:00:00 AM,22.046,0.0,,,,,
743,11/12/19 12:00:00 PM,21.855,0.0,,,,,
744,11/12/19 04:00:00 PM,22.717,495.1,,,,,
745,11/12/19 08:00:00 PM,20.519,0.0,,,,,
746,11/13/19 12:00:00 AM,21.282,0.0,,,,,
747,11/13/19 04:00:00 AM,20.424,0.0,,,,,
748,11/13/19 08:00:00 AM,19.377,0.0,,,,,
749,11/13/19 12:00:00 PM,19.948,0.0,,,,,
750,11/13/19 04:00:00 PM,22.525,0.0,,,,,
751,11/13/19 08:00:00 PM,19.282,0.0,,,,,
752,11/14/19 12:00:00 AM,20.615,0.0,,,,,
753,11/14/19 04:00:00 AM,19.187,0.0,,,,,
754,11/14/19 08:00:00 AM,17.950,0.0,,,,,
755,11/14/19 12:00:00 PM,21.473,0.0,,,,,
756,11/14/19 04:00:00 PM,21.091,0.0,,,,,
757,11/14/19 08:00:00 PM,22.238,0.0,,,,,
758,11/15/19 12:00:00 AM,22.333,0.0,,,,,
759,11/15/19 04:00:00 AM,19.567,0.0,,,,,
760,11/15/19 08:00:00 AM,18.426,0.0,,,,,
761,11/15/19 12:00:00 PM,22.621,0.0,,,,,
762,11/15/19 04:00:00 PM,23.773,0.0,,,,,
763,11/15/19 08:00:00 PM,23.100,0.0,,,,,
764,11/16/19 12:00:00 AM,22.238,0.0,,,,,
765,11/16/19 04:00:00 AM,21.091,0.0,,,,,
766,11/16/19 08:00:00 AM,19.377,0.0,,,,,
767,11/16/19 12:00:00 PM,20.519,0.0,,,,,
768,11/16/19 04:00:00 PM,22.717,0.0,,,,,
769,11/16/19 08:00:00 PM,23.292,0.0,,,,,
770,11/17/19 12:00:00 AM,22.812,0.0,,,,,
771,11/17/19 04:00:00 AM,20.138,0.0,,,,,
772,11/17/19 08:00:00 AM,19.092,0.0,,,,,
773,11/17/19 12:00:00 PM,18.996,32.3,,,,,
774,11/17/19 02:04:56 PM,,,Logged,Logged,,,
775,11/17/19 02:07:52 PM,,,,,Logged,,
776,11/17/19 02:08:46 PM,,,Logged,Logged,,,
777,11/17/19 02:11:57 PM,,,,,Logged,,
778,11/17/19 02:50:07 PM,,,Logged,,,,
779,11/17/19 02:50:16 PM,,,,Logged,,,
780,11/17/19 02:50:25 PM,,,,,,Logged,Logged
