Plot Title: 5,,,,,,,,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20153874, SEN S/N: 20153874, LBL: Temp)","Intensity, Lux (LGR S/N: 20153874, SEN S/N: 20153874, LBL: Light)",Bad Battery (LGR S/N: 20153874),Good Battery (LGR S/N: 20153874),Coupler Attached (LGR S/N: 20153874),Host Connected (LGR S/N: 20153874),Stopped (LGR S/N: 20153874),End Of File (LGR S/N: 20153874)
139,1/8/18 20:00,0.343,0,,,,,,
140,1/9/18 0:00,0.01,0,,,,,,
141,1/9/18 4:00,-0.887,0,,,,,,
142,1/9/18 8:00,-1.114,118.4,,,,,,
143,1/9/18 12:00,1.656,2927.8,,,,,,
144,1/9/18 16:00,1.003,1980.6,,,,,,
145,1/9/18 20:00,-2.145,0,,,,,,
146,1/10/18 0:00,-4.272,0,,,,,,
147,1/10/18 4:00,-6.12,0,,,,,,
148,1/10/18 8:00,-4.272,96.9,,,,,,
149,1/10/18 12:00,3.472,5511.1,,,,,,
150,1/10/18 16:00,3.788,1011.8,,,,,,
151,1/10/18 20:00,-0.102,0,,,,,,
152,1/11/18 0:00,-0.887,0,,,,,,
153,1/11/18 4:00,-1.341,0,,,,,,
154,1/11/18 8:00,-0.325,355.2,,,,,,
155,1/11/18 12:00,8.481,4477.8,,,,,,
156,1/11/18 16:00,7.682,1270.1,,,,,,
157,1/11/18 20:00,9.571,0,,,,,,
158,1/12/18 0:00,9.866,0,,,,,,
159,1/12/18 4:00,9.866,0,,,,,,
160,1/12/18 8:00,12.594,366,,,,,,
161,1/12/18 12:00,13.076,1722.2,,,,,,
162,1/12/18 16:00,12.98,204.5,,,,,,
163,1/12/18 20:00,6.674,0,,,,,,
164,1/13/18 0:00,1.003,0,,,,,,
165,1/13/18 4:00,-5.496,0,,,,,,
166,1/13/18 8:00,-8.182,139.9,,,,,,
167,1/13/18 12:00,-7.527,3961.1,,,,,,
168,1/13/18 16:00,-9.117,3616.7,,,,,,
169,1/13/18 20:00,-11.487,0,,,,,,
170,1/14/18 0:00,-12.509,0,,,,,,
171,1/14/18 4:00,-13.715,0,,,,,,
172,1/14/18 8:00,-15.934,441.3,,,,,,
173,1/14/18 12:00,-10.075,7577.8,,,,,,
174,1/14/18 16:00,-9.252,1894.5,,,,,,
175,1/14/18 20:00,-12.509,0,,,,,,
176,1/15/18 0:00,-13.715,0,,,,,,
177,1/15/18 4:00,-14.965,0,,,,,,
178,1/15/18 8:00,-14.334,979.5,,,,,,
179,1/15/18 12:00,-9.662,3788.9,,,,,,
180,1/15/18 16:00,-6.499,2583.4,,,,,,
181,1/15/18 20:00,-8.182,0,,,,,,
182,1/16/18 0:00,-7.267,0,,,,,,
183,1/16/18 4:00,-7.138,0,,,,,,
184,1/16/18 8:00,-6.12,366,,,,,,
185,1/16/18 12:00,-2.03,4305.6,,,,,,
186,1/16/18 16:00,-2.377,473.6,,,,,,
187,1/16/18 20:00,-5.745,0,,,,,,
188,1/17/18 0:00,-9.252,0,,,,,,
189,1/17/18 4:00,-12.509,0,,,,,,
190,1/17/18 8:00,-15.77,215.3,,,,,,
191,1/17/18 12:00,-10.214,9300.1,,,,,,
192,1/17/18 16:00,-11.487,2927.8,,,,,,
193,1/17/18 20:00,-13.715,0,,,,,,
194,1/18/18 0:00,-14.023,0,,,,,,
195,1/18/18 4:00,-13.868,0,,,,,,
196,1/18/18 8:00,-12.807,452.1,,,,,,
197,1/18/18 12:00,-4.758,9300.1,,,,,,
198,1/18/18 16:00,-3.911,2755.6,,,,,,
199,1/18/18 20:00,-5.62,0,,,,,,
200,1/19/18 0:00,-6.12,0,,,,,,
201,1/19/18 4:00,-5.745,0,,,,,,
202,1/19/18 8:00,-5.249,538.2,,,,,,
203,1/19/18 12:00,2.088,8266.7,,,,,,
204,1/19/18 16:00,1.33,3100,,,,,,
205,1/19/18 20:00,-1.114,0,,,,,,
206,1/20/18 0:00,0.121,0,,,,,,
207,1/20/18 4:00,0.563,0,,,,,,
208,1/20/18 8:00,1.548,247.6,,,,,,
209,1/20/18 12:00,5.244,5511.1,,,,,,
210,1/20/18 16:00,5.141,2238.9,,,,,,
211,1/20/18 20:00,2.088,0,,,,,,
212,1/21/18 0:00,3.788,0,,,,,,
213,1/21/18 4:00,4.207,0,,,,,,
214,1/21/18 8:00,4.623,183,,,,,,
215,1/21/18 12:00,6.978,1808.3,,,,,,
216,1/21/18 16:00,6.674,398.3,,,,,,
217,1/21/18 20:00,4.102,0,,,,,,
218,1/22/18 0:00,3.683,0,,,,,,
219,1/22/18 4:00,5.037,0,,,,,,
220,1/22/18 8:00,5.037,172.2,,,,,,
221,1/22/18 12:00,11.139,3616.7,,,,,,
222,1/22/18 16:00,12.497,1463.9,,,,,,
223,1/22/18 20:00,9.571,0,,,,,,
224,1/23/18 0:00,9.571,0,,,,,,
225,1/23/18 4:00,9.669,0,,,,,,
226,1/23/18 8:00,6.37,549,,,,,,
227,1/23/18 12:00,4.415,2669.5,,,,,,
228,1/23/18 16:00,3.578,1097.9,,,,,,
229,1/23/18 20:00,1.872,0,,,,,,
230,1/24/18 0:00,1.003,0,,,,,,
231,1/24/18 4:00,-0.549,0,,,,,,
232,1/24/18 8:00,-2.03,86.1,,,,,,
233,1/24/18 12:00,-2.494,979.5,,,,,,
234,1/24/18 16:00,-3.672,495.1,,,,,,
235,1/24/18 20:00,-3.911,0,,,,,,
236,1/25/18 0:00,-4.393,0,,,,,,
237,1/25/18 4:00,-5.249,0,,,,,,
238,1/25/18 8:00,-5.87,452.1,,,,,,
239,1/25/18 12:00,-3.792,2755.6,,,,,,
240,1/25/18 16:00,-3.197,1022.6,,,,,,
241,1/25/18 20:00,-6.373,0,,,,,,
242,1/26/18 0:00,-8.05,0,,,,,,
243,1/26/18 4:00,-9.252,0,,,,,,
244,1/26/18 8:00,-9.525,495.1,,,,,,
245,1/26/18 12:00,5.244,5166.7,,,,,,
246,1/26/18 16:00,6.978,2325,,,,,,
247,1/26/18 20:00,-1.456,0,,,,,,
248,1/27/18 0:00,-2.61,0,,,,,,
249,1/27/18 4:00,-4.031,0,,,,,,
250,1/27/18 8:00,-3.553,914.9,,,,,,
251,1/27/18 12:00,9.768,3961.1,,,,,,
252,1/27/18 16:00,8.481,1550,,,,,,
253,1/27/18 20:00,6.471,0,,,,,,
254,1/28/18 0:00,3.893,0,,,,,,
255,1/28/18 4:00,3.683,0,,,,,,
256,1/28/18 8:00,3.683,161.5,,,,,,
257,1/28/18 12:00,4.207,731.9,,,,,,
258,1/28/18 16:00,3.788,850.4,,,,,,
259,1/28/18 20:00,0.01,0,,,,,,
260,1/29/18 0:00,-1.57,0,,,,,,
261,1/29/18 4:00,-4.152,0,,,,,,
262,1/29/18 8:00,-5.125,807.3,,,,,,
263,1/29/18 12:00,1.98,4477.8,,,,,,
264,1/29/18 16:00,2.088,1463.9,,,,,,
265,1/29/18 20:00,-0.437,0,,,,,,
266,1/30/18 0:00,-1.001,0,,,,,,
267,1/30/18 4:00,-5.249,0,,,,,,
268,1/30/18 8:00,-8.182,570.5,,,,,,
269,1/30/18 12:00,-6.754,9300.1,,,,,,
270,1/30/18 16:00,-8.713,2497.2,,,,,,
271,1/30/18 20:00,-10.353,0,,,,,,
272,1/31/18 0:00,-12.068,0,,,,,,
273,1/31/18 4:00,-14.648,0,,,,,,
274,1/31/18 8:00,-11.344,624.3,,,,,,
275,1/31/18 12:00,-3.434,5338.9,,,,,,
276,1/31/18 16:00,0.674,2497.2,,,,,,
277,1/31/18 20:00,-1.456,0,,,,,,
278,2/1/18 0:00,2.73,0,,,,,,
279,2/1/18 4:00,2.837,0,,,,,,
280,2/1/18 8:00,1.764,172.2,,,,,,
281,2/1/18 12:00,7.481,2755.6,,,,,,
282,2/1/18 16:00,3.788,1011.8,,,,,,
283,2/1/18 20:00,0.343,0,,,,,,
284,2/2/18 0:00,-1.228,0,,,,,,
285,2/2/18 4:00,-7.01,0,,,,,,
286,2/2/18 8:00,-11.058,258.3,,,,,,
287,2/2/18 12:00,-10.353,10333.4,,,,,,
288,2/2/18 16:00,-11.631,4305.6,,,,,,
289,2/2/18 20:00,-13.562,0,,,,,,
290,2/3/18 0:00,-13.107,0,,,,,,
291,2/3/18 4:00,-13.409,0,,,,,,
292,2/3/18 8:00,-12.658,624.3,,,,,,
293,2/3/18 12:00,-4.393,9300.1,,,,,,
294,2/3/18 16:00,-2.261,1980.6,,,,,,
295,2/3/18 20:00,-3.911,0,,,,,,
296,2/4/18 0:00,-3.079,0,,,,,,
297,2/4/18 4:00,-2.377,0,,,,,,
298,2/4/18 8:00,-1.799,226,,,,,,
299,2/4/18 12:00,-0.662,2325,,,,,,
300,2/4/18 16:00,0.343,1216.3,,,,,,
301,2/4/18 20:00,0.343,0,,,,,,
302,2/5/18 0:00,-0.213,0,,,,,,
303,2/5/18 4:00,-6.626,0,,,,,,
304,2/5/18 8:00,-9.388,592,,,,,,
305,2/5/18 12:00,-6.626,10677.8,,,,,,
306,2/5/18 16:00,-4.393,5511.1,,,,,,
307,2/5/18 20:00,-7.397,0,,,,,,
308,2/6/18 0:00,-8.182,0,,,,,,
309,2/6/18 4:00,-9.117,0,,,,,,
310,2/6/18 8:00,-7.267,236.8,,,,,,
311,2/6/18 12:00,-4.514,1894.5,,,,,,
312,2/6/18 16:00,-3.792,1367,,,,,,
313,2/6/18 20:00,-4.031,0,,,,,,
314,2/7/18 0:00,-5.003,0,,,,,,
315,2/7/18 4:00,-4.272,0,,,,,,
316,2/7/18 8:00,-2.727,172.2,,,,,,
317,2/7/18 12:00,0.453,2411.1,,,,,,
318,2/7/18 16:00,0.232,1463.9,,,,,,
319,2/7/18 20:00,-4.031,0,,,,,,
320,2/8/18 0:00,-7.657,0,,,,,,
321,2/8/18 4:00,-9.937,0,,,,,,
322,2/8/18 8:00,-9.525,796.5,,,,,,
323,2/8/18 12:00,-4.758,17222.3,,,,,,
324,2/8/18 16:00,-4.272,3616.7,,,,,,
325,2/8/18 20:00,-6.626,0,,,,,,
326,2/9/18 0:00,-8.314,0,,,,,,
327,2/9/18 4:00,-8.58,0,,,,,,
328,2/9/18 8:00,-8.847,1033.3,,,,,,
329,2/9/18 12:00,-1.001,6544.5,,,,,,
330,2/9/18 16:00,1.548,3444.5,,,,,,
331,2/9/18 20:00,-1.001,0,,,,,,
332,2/10/18 0:00,-2.494,0,,,,,,
333,2/10/18 4:00,-2.844,0,,,,,,
334,2/10/18 8:00,-1.57,624.3,,,,,,
335,2/10/18 12:00,2.837,3616.7,,,,,,
336,2/10/18 16:00,3.367,1259.4,,,,,,
337,2/10/18 20:00,2.837,0,,,,,,
338,2/11/18 0:00,2.195,0,,,,,,
339,2/11/18 4:00,1.439,0,,,,,,
340,2/11/18 8:00,1.548,193.8,,,,,,
341,2/11/18 12:00,6.37,4305.6,,,,,,
342,2/11/18 16:00,8.779,1808.3,,,,,,
343,2/11/18 20:00,8.779,0,,,,,,
344,2/12/18 0:00,3.998,0,,,,,,
345,2/12/18 4:00,-0.213,0,,,,,,
346,2/12/18 8:00,-2.145,139.9,,,,,,
347,2/12/18 12:00,-0.102,7233.4,,,,,,
348,2/12/18 16:00,1.003,2927.8,,,,,,
349,2/12/18 20:00,-3.079,0,,,,,,
350,2/13/18 0:00,-5.372,0,,,,,,
351,2/13/18 4:00,-7.397,0,,,,,,
352,2/13/18 8:00,-6.754,1205.6,,,,,,
353,2/13/18 12:00,0.674,7577.8,,,,,,
354,2/13/18 16:00,0.674,1076.4,,,,,,
355,2/13/18 20:00,-0.437,0,,,,,,
356,2/14/18 0:00,-0.102,0,,,,,,
357,2/14/18 4:00,0.232,0,,,,,,
358,2/14/18 8:00,5.45,150.7,,,,,,
359,2/14/18 12:00,7.882,1636.1,,,,,,
360,2/14/18 16:00,8.282,312.2,,,,,,
361,2/14/18 20:00,7.782,0,,,,,,
362,2/15/18 0:00,11.819,0,,,,,,
363,2/15/18 4:00,11.625,0,,,,,,
364,2/15/18 8:00,11.625,979.5,,,,,,
365,2/15/18 12:00,13.558,1270.1,,,,,,
366,2/15/18 16:00,15.664,3616.7,,,,,,
367,2/15/18 20:00,13.942,0,,,,,,
368,2/16/18 0:00,13.461,0,,,,,,
369,2/16/18 4:00,10.455,0,,,,,,
370,2/16/18 8:00,8.978,75.3,,,,,,
371,2/16/18 12:00,5.655,1377.8,,,,,,
372,2/16/18 16:00,1.003,387.5,,,,,,
373,2/16/18 20:00,-1.799,0,,,,,,
374,2/17/18 0:00,-3.079,0,,,,,,
375,2/17/18 4:00,-4.514,0,,,,,,
376,2/17/18 8:00,-4.88,688.9,,,,,,
377,2/17/18 12:00,-2.494,1463.9,,,,,,
378,2/17/18 16:00,-2.494,322.9,,,,,,
379,2/17/18 20:00,-1.914,0,,,,,,
380,2/18/18 0:00,-0.437,0,,,,,,
381,2/18/18 4:00,-0.437,0,,,,,,
382,2/18/18 8:00,-1.228,807.3,,,,,,
383,2/18/18 12:00,-0.102,3616.7,,,,,,
384,2/18/18 16:00,1.548,4477.8,,,,,,
385,2/18/18 20:00,-2.145,0,,,,,,
386,2/19/18 0:00,-1.456,0,,,,,,
387,2/19/18 4:00,-0.213,0,,,,,,
388,2/19/18 8:00,0.893,505.9,,,,,,
389,2/19/18 12:00,4.623,4822.3,,,,,,
390,2/19/18 16:00,7.582,2238.9,,,,,,
391,2/19/18 20:00,1.656,0,,,,,,
392,2/20/18 0:00,0.893,0,,,,,,
393,2/20/18 4:00,1.439,0,,,,,,
394,2/20/18 8:00,3.578,387.5,,,,,,
395,2/20/18 12:00,18.426,6200,,,,,,
396,2/20/18 16:00,20.615,3616.7,,,,,,
397,2/20/18 20:00,11.625,0,,,,,,
398,2/21/18 0:00,6.978,0,,,,,,
399,2/21/18 4:00,6.471,0,,,,,,
400,2/21/18 8:00,7.983,1227.1,,,,,,
401,2/21/18 12:00,21.855,3272.2,,,,,,
402,2/21/18 16:00,17.855,602.8,,,,,,
403,2/21/18 20:00,10.944,0,,,,,,
404,2/22/18 0:00,9.077,0,,Logged,,,,
405,2/22/18 4:00,6.877,0,,,,,,
406,2/22/18 8:00,3.578,430.6,,,,,,
407,2/22/18 12:00,2.73,570.5,,,,,,
408,2/22/18 16:00,2.73,807.3,,,,,,
409,2/22/18 20:00,1.656,0,,,,,,
410,2/23/18 0:00,1.548,0,,,,,,
411,2/23/18 4:00,1.439,0,,,,,,
412,2/23/18 8:00,1.656,204.5,,,,,,
413,2/23/18 12:00,3.998,3100,,,,,,
414,2/23/18 16:00,8.879,2927.8,,,,,,
415,2/23/18 20:00,6.573,0,,,,,,
416,2/24/18 0:00,8.182,0,,,,,,
417,2/24/18 4:00,9.965,0,,,,,,
418,2/24/18 8:00,9.669,172.2,,,,,,
419,2/24/18 12:00,9.275,376.7,,,,,,
420,2/24/18 16:00,7.079,592,,,,,,
421,2/24/18 20:00,5.45,0,,,,,,
422,2/25/18 0:00,4.727,0,,,,,,
423,2/25/18 4:00,4.519,0,,,,,,
424,2/25/18 8:00,5.347,193.8,,,,,,
425,2/25/18 12:00,10.944,947.2,,,,,,
426,2/25/18 16:00,9.768,1636.1,,,,,,
427,2/25/18 20:00,5.757,0,,,,,,
428,2/26/18 0:00,5.347,0,,,,,,
429,2/26/18 4:00,2.624,0,,,,,,
430,2/26/18 8:00,2.41,1194.8,,,,,,
431,2/26/18 12:00,5.037,3788.9,,,,,,
432,2/26/18 16:00,7.983,3788.9,,,,,,
433,2/26/18 20:00,0.121,0,,,,,,
434,2/27/18 0:00,-2.377,0,,,,,,
435,2/27/18 4:00,-4.031,0,,,,,,
436,2/27/18 8:00,-4.152,1011.8,,,,,,
437,2/27/18 12:00,8.978,7577.8,,,,,,
438,2/27/18 16:00,10.748,3272.2,,,,,,
439,2/27/18 20:00,1.112,0,,,,,,
440,2/28/18 0:00,-1.228,0,,,,,,
441,2/28/18 4:00,-1.001,0,,,,,,
442,2/28/18 8:00,0.893,839.6,,,,,,
443,2/28/18 12:00,12.207,2583.4,,,,,,
444,2/28/18 16:00,13.75,2238.9,,,,,,
445,2/28/18 20:00,6.37,0,,,,,,
446,3/1/18 0:00,4.102,0,,,,,,
447,3/1/18 4:00,3.367,0,,,,,,
448,3/1/18 8:00,4.207,236.8,,,,,,
449,3/1/18 12:00,6.877,1377.8,,,,,,
450,3/1/18 16:00,6.775,839.6,,,,,,
451,3/1/18 20:00,6.978,0,,,,,,
452,3/2/18 0:00,0.01,0,,,,,,
453,3/2/18 4:00,-1.914,0,,,,,,
454,3/2/18 8:00,-2.61,505.9,,,,,,
455,3/2/18 12:00,-1.456,9300.1,,,,,,
456,3/2/18 16:00,1.439,8266.7,,,,,,
457,3/2/18 20:00,-2.377,0,,,,,,
458,3/3/18 0:00,-4.272,0,,,,,,
459,3/3/18 4:00,-4.758,0,,,,,,
460,3/3/18 8:00,-5.003,1636.1,,,,,,
461,3/3/18 12:00,2.303,11022.3,,,,,,
462,3/3/18 16:00,2.624,4650,,,,,,
463,3/3/18 20:00,-0.887,0,,,,,,
464,3/4/18 0:00,-3.079,0,,,,,,
465,3/4/18 4:00,-4.152,0,,,,,,
466,3/4/18 8:00,-4.514,1151.7,,,,,,
467,3/4/18 12:00,2.624,8611.2,,,,,,
468,3/4/18 16:00,2.943,4133.4,,,,,,
469,3/4/18 20:00,-1.001,0,,,,,,
470,3/5/18 0:00,-3.672,0,,,,,,
471,3/5/18 4:00,-6.12,0,,,,,,
472,3/5/18 8:00,-7.138,1302.4,,,,,,
473,3/5/18 12:00,1.439,8266.7,,,,,,
474,3/5/18 16:00,2.624,4305.6,,,,,,
475,3/5/18 20:00,-3.553,0,,,,,,
476,3/6/18 0:00,-5.372,0,,,,,,
477,3/6/18 4:00,-3.434,0,,,,,,
478,3/6/18 8:00,-3.079,667.4,,,,,,
479,3/6/18 12:00,-0.774,1227.1,,,,,,
480,3/6/18 16:00,-0.887,1141,,,,,,
481,3/6/18 20:00,-1.57,0,,,,,,
482,3/7/18 0:00,-1.456,0,,,,,,
483,3/7/18 4:00,-1.684,0,,,,,,
484,3/7/18 8:00,-1.001,1808.3,,,,,,
485,3/7/18 12:00,0.01,2497.2,,,,,,
486,3/7/18 16:00,0.674,3444.5,,,,,,
487,3/7/18 20:00,-2.377,0,,,,,,
488,3/8/18 0:00,-3.792,0,,,,,,
489,3/8/18 4:00,-7.397,0,,,,,,
490,3/8/18 8:00,-5.995,3100,,,,,,
491,3/8/18 12:00,-2.61,8611.2,,,,,,
492,3/8/18 16:00,-3.672,2583.4,,,,,,
493,3/8/18 20:00,-5.62,0,,,,,,
494,3/9/18 0:00,-6.12,0,,,,,,
495,3/9/18 4:00,-6.499,0,,,,,,
496,3/9/18 8:00,-5.87,1184,,,,,,
497,3/9/18 12:00,-4.758,2583.4,,,,,,
498,3/9/18 16:00,-3.792,2583.4,,,,,,
499,3/9/18 20:00,-5.62,0,,,,,,
500,3/10/18 0:00,-7.657,0,,,,,,
501,3/10/18 4:00,-11.058,0,,,,,,
502,3/10/18 8:00,-12.214,1894.5,,,,,,
503,3/10/18 12:00,1.872,14466.8,,,,,,
504,3/10/18 16:00,2.41,7233.4,,,,,,
505,3/10/18 20:00,-3.079,0,,,,,,
506,3/11/18 0:00,-6.754,0,,,,,,
507,3/11/18 4:00,-9.799,0,,,,,,
508,3/11/18 8:00,-10.493,1980.6,,,,,,
509,3/11/18 12:00,2.303,13089,,,,,,
510,3/11/18 16:00,3.788,6200,,,,,,
511,3/11/18 20:00,-1.914,0,,,,,,
512,3/12/18 0:00,-5.003,0,,,,,,
513,3/12/18 4:00,-3.792,0,,,,,,
514,3/12/18 8:00,-3.197,1894.5,,,,,,
515,3/12/18 12:00,-2.377,2583.4,,,,,,
516,3/12/18 16:00,-0.774,4477.8,,,,,,
517,3/12/18 20:00,-3.434,0,,,,,,
518,3/13/18 0:00,-4.272,0,,,,,,
519,3/13/18 4:00,-5.496,0,,,,,,
520,3/13/18 8:00,-5.372,2152.8,,,,,,
521,3/13/18 12:00,1.112,20666.8,,,,,,
522,3/13/18 16:00,-1.799,3100,,,,,,
523,3/13/18 20:00,-4.393,0,,,,,,
524,3/14/18 0:00,-5.249,0,,,,,,
