Plot Title: 3,,,,,,,,,
#,"Date Time, GMT-05:00","Temp, °C (LGR S/N: 20153875, SEN S/N: 20153875, LBL: Temp)","Intensity, Lux (LGR S/N: 20153875, SEN S/N: 20153875, LBL: Light)",Bad Battery (LGR S/N: 20153875),Good Battery (LGR S/N: 20153875),Coupler Attached (LGR S/N: 20153875),Host Connected (LGR S/N: 20153875),Stopped (LGR S/N: 20153875),End Of File (LGR S/N: 20153875)
40,12/23/17 8:00,8.182,204.5,,,,,,
41,12/23/17 12:00,8.282,322.9,,,,,,
42,12/23/17 16:00,5.347,150.7,,,,,,
43,12/23/17 20:00,1.003,0,,,,,,
44,12/24/17 0:00,-0.549,0,,,,,,
45,12/24/17 4:00,-1.001,0,,,,,,
46,12/24/17 8:00,-1.684,53.8,,,,,,
47,12/24/17 12:00,-0.437,2669.5,,,,,,
48,12/24/17 16:00,-0.662,312.2,,,,,,
49,12/24/17 20:00,-1.228,0,,,,,,
50,12/25/17 0:00,-0.549,0,,,,,,
51,12/25/17 4:00,-4.393,0,,,,,,
52,12/25/17 8:00,-7.267,484.4,,,,,,
53,12/25/17 12:00,-7.397,4650,,,,,,
54,12/25/17 16:00,-7.01,4994.5,,,,,,
55,12/25/17 20:00,-8.314,0,,,,,,
56,12/26/17 0:00,-9.799,0,,,,,,
57,12/26/17 4:00,-10.075,0,,,,,,
58,12/26/17 8:00,-10.493,1011.8,,,,,,
59,12/26/17 12:00,-6.626,9300.1,,,,,,
60,12/26/17 16:00,-7.01,1054.9,,,,,,
61,12/26/17 20:00,-8.182,0,,,,,,
62,12/27/17 0:00,-8.182,0,,,,,,
63,12/27/17 4:00,-9.117,0,,,,,,
64,12/27/17 8:00,-11.2,172.2,,,,,,
65,12/27/17 12:00,-9.525,6544.5,,,,,,
66,12/27/17 16:00,-11.058,2238.9,,,,,,
67,12/27/17 20:00,-14.49,0,,,,,,
68,12/28/17 0:00,-16.43,0,Logged,,,,,
69,12/28/17 4:00,-19.584,0,,,,,,
70,12/28/17 8:00,-19.956,570.5,,,,,,
71,12/28/17 12:00,-11.922,8611.2,,,,,,
72,12/28/17 16:00,-11.631,1636.1,,,,,,
73,12/28/17 20:00,-16.264,0,,,,,,
74,12/29/17 0:00,-17.446,0,,,,,,
75,12/29/17 4:00,-14.49,0,,,,,,
76,12/29/17 8:00,-14.178,172.2,,,,,,
77,12/29/17 12:00,-8.713,8611.2,,,,,,
78,12/29/17 16:00,-9.252,818.1,,,,,,
79,12/29/17 20:00,-11.922,0,,,,,,
80,12/30/17 0:00,-10.214,0,,,,,,
81,12/30/17 4:00,-8.847,0,,,,,,
82,12/30/17 8:00,-7.787,53.8,,,,,,
83,12/30/17 12:00,-6.882,4650,,,,,,
84,12/30/17 16:00,-9.388,667.4,,,,,,
85,12/30/17 20:00,-12.214,0,,,,,,
86,12/31/17 0:00,-14.965,0,,,,,,
87,12/31/17 4:00,-15.285,0,,,,,,
88,12/31/17 8:00,-17.446,613.5,,,,,,
89,12/31/17 12:00,-13.107,3961.1,,,,,,
90,12/31/17 16:00,-12.509,3961.1,,,,,,
91,12/31/17 20:00,-15.446,0,,,,,,
92,1/1/18 0:00,-14.806,0,,,,,,
93,1/1/18 4:00,-17.274,0,,,,,,
94,1/1/18 8:00,-19.035,1087.2,,,,,,
95,1/1/18 12:00,-12.658,9300.1,,,,,,
96,1/1/18 16:00,-13.715,1980.6,,,,,,
97,1/1/18 20:00,-16.264,0,,,,,,
98,1/2/18 0:00,-16.765,0,,,,,,
99,1/2/18 4:00,-17.446,0,,,,,,
100,1/2/18 8:00,-17.966,721.2,,,,,,
101,1/2/18 12:00,-12.214,8611.2,,,,,,
102,1/2/18 16:00,-11.344,2497.2,,,,,,
103,1/2/18 20:00,-15.124,0,,,,,,
104,1/3/18 0:00,-16.264,0,,,,,,
105,1/3/18 4:00,-20.144,0,,,,,,
106,1/3/18 8:00,-22.704,527.4,,,,,,
107,1/3/18 12:00,-5.995,8266.7,,,,,,
108,1/3/18 16:00,-5.496,2152.8,,,,,,
109,1/3/18 20:00,-9.117,0,,,,,,
110,1/4/18 0:00,-11.058,0,,,,,,
111,1/4/18 4:00,-11.2,0,,,,,,
112,1/4/18 8:00,-11.922,64.6,,,,,,
113,1/4/18 12:00,-10.634,5166.7,,,,,,
114,1/4/18 16:00,-12.956,1980.6,,,,,,
115,1/4/18 20:00,-15.608,0,,,,,,
116,1/5/18 0:00,-17.103,0,,,,,,
117,1/5/18 4:00,-18.496,0,,,,,,
118,1/5/18 8:00,-19.77,785.8,,,,,,
119,1/5/18 12:00,-15.608,9300.1,,,,,,
120,1/5/18 16:00,-15.608,2927.8,,,,,,
121,1/5/18 20:00,-16.765,0,,,,,,
122,1/6/18 0:00,-18.496,0,,,,,,
123,1/6/18 4:00,-19.217,0,,,,,,
124,1/6/18 8:00,-19.035,721.2,,,,,,
125,1/6/18 12:00,-15.124,10677.8,,,,,,
126,1/6/18 16:00,-14.806,3100,,,,,,
127,1/6/18 20:00,-16.597,0,,,,,,
128,1/7/18 0:00,-19.217,0,,,,,,
129,1/7/18 4:00,-23.119,0,,,,,,
130,1/7/18 8:00,-24.187,376.7,,,,,,
131,1/7/18 12:00,-8.182,9300.1,,,,,,
132,1/7/18 16:00,-5.496,3100,,,,,,
133,1/7/18 20:00,-9.525,0,,,,,,
134,1/8/18 0:00,-8.982,0,,,,,,
135,1/8/18 4:00,-6.373,0,,,,,,
136,1/8/18 8:00,-0.102,430.6,,,,,,
137,1/8/18 12:00,1.439,3616.7,,,,,,
138,1/8/18 16:00,1.33,979.5,,,,,,
139,1/8/18 20:00,0.343,0,,,,,,
140,1/9/18 0:00,-0.102,0,,,,,,
141,1/9/18 4:00,-0.887,0,,,,,,
142,1/9/18 8:00,-1.228,129.2,,,,,,
143,1/9/18 12:00,1.439,4133.4,,,,,,
144,1/9/18 16:00,1.112,2238.9,,,,,,
145,1/9/18 20:00,-2.261,0,,,,,,
146,1/10/18 0:00,-4.272,0,,,,,,
147,1/10/18 4:00,-5.995,0,,,,,,
148,1/10/18 8:00,-4.152,107.6,,,,,,
149,1/10/18 12:00,3.472,6200,,,,,,
150,1/10/18 16:00,4.207,1119.5,,,,,,
151,1/10/18 20:00,-0.325,0,,,,,,
152,1/11/18 0:00,-1.001,0,,,,,,
153,1/11/18 4:00,-1.456,0,,,,,,
154,1/11/18 8:00,-0.662,366,,,,,,
155,1/11/18 12:00,9.176,4650,,,,,,
156,1/11/18 16:00,9.176,1270.1,,,,,,
157,1/11/18 20:00,10.161,0,,,,,,
158,1/12/18 0:00,10.357,0,,,,,,
159,1/12/18 4:00,10.259,0,,,,,,
160,1/12/18 8:00,12.304,376.7,,,,,,
161,1/12/18 12:00,12.594,1808.3,,,,,,
162,1/12/18 16:00,13.076,226,,,,,,
163,1/12/18 20:00,6.573,0,,,,,,
164,1/13/18 0:00,1.003,0,,,,,,
165,1/13/18 4:00,-5.125,0,,,,,,
166,1/13/18 8:00,-7.657,172.2,,,,,,
167,1/13/18 12:00,-7.01,4650,,,,,,
168,1/13/18 16:00,-8.713,4305.6,,,,,,
169,1/13/18 20:00,-11.344,0,,,,,,
170,1/14/18 0:00,-12.068,0,,,,,,
171,1/14/18 4:00,-12.807,0,,,,,,
172,1/14/18 8:00,-14.334,376.7,,,,,,
173,1/14/18 12:00,-10.075,7233.4,,,,,,
174,1/14/18 16:00,-8.982,2238.9,,,,,,
175,1/14/18 20:00,-12.361,0,,,,,,
176,1/15/18 0:00,-13.868,0,,,,,,
177,1/15/18 4:00,-14.965,0,,,,,,
178,1/15/18 8:00,-14.334,1001,,,,,,
179,1/15/18 12:00,-9.937,4477.8,,,,,,
180,1/15/18 16:00,-6.882,2927.8,,,,,,
181,1/15/18 20:00,-8.447,0,,,,,,
182,1/16/18 0:00,-7.397,0,,,,,,
183,1/16/18 4:00,-7.397,0,,,,,,
184,1/16/18 8:00,-6.246,419.8,,,,,,
185,1/16/18 12:00,-2.261,4822.3,,,,,,
186,1/16/18 16:00,-2.494,527.4,,,,,,
187,1/16/18 20:00,-5.62,0,,,,,,
188,1/17/18 0:00,-8.982,0,,,,,,
189,1/17/18 4:00,-12.068,0,,,,,,
190,1/17/18 8:00,-15.285,258.3,,,,,,
191,1/17/18 12:00,-10.634,9300.1,,,,,,
192,1/17/18 16:00,-11.631,3272.2,,,,,,
193,1/17/18 20:00,-13.868,0,,,,,,
194,1/18/18 0:00,-14.023,0,,,,,,
195,1/18/18 4:00,-13.868,0,,,,,,
196,1/18/18 8:00,-12.956,430.6,,,,,,
197,1/18/18 12:00,-5.496,9300.1,,,,,,
198,1/18/18 16:00,-4.152,3100,,,,,,
199,1/18/18 20:00,-5.745,0,,,,,,
200,1/19/18 0:00,-5.87,0,,,,,,
201,1/19/18 4:00,-5.62,0,,,,,,
202,1/19/18 8:00,-5.62,581.3,,,,,,
203,1/19/18 12:00,1.439,8266.7,,,,,,
204,1/19/18 16:00,1.33,3444.5,,,,,,
205,1/19/18 20:00,-1.114,0,,,,,,
206,1/20/18 0:00,0.563,0,,,,,,
207,1/20/18 4:00,0.784,0,,,,,,
208,1/20/18 8:00,1.656,269.1,,,,,,
209,1/20/18 12:00,5.244,6200,,,,,,
210,1/20/18 16:00,5.552,2325,,,,,,
211,1/20/18 20:00,2.41,0,,,,,,
212,1/21/18 0:00,3.578,0,,,,,,
213,1/21/18 4:00,3.788,0,,,,,,
214,1/21/18 8:00,4.207,236.8,,,,,,
215,1/21/18 12:00,6.877,2066.7,,,,,,
216,1/21/18 16:00,6.674,452.1,,,,,,
217,1/21/18 20:00,3.998,0,,,,,,
218,1/22/18 0:00,3.578,0,,,,,,
219,1/22/18 4:00,4.727,0,,,,,,
220,1/22/18 8:00,4.623,193.8,,,,,,
221,1/22/18 12:00,10.748,3961.1,,,,,,
222,1/22/18 16:00,12.401,1550,,,,,,
223,1/22/18 20:00,9.866,0,,,,,,
224,1/23/18 0:00,9.373,0,,,,,,
225,1/23/18 4:00,9.571,0,,,,,,
226,1/23/18 8:00,6.37,624.3,,,,,,
227,1/23/18 12:00,4.519,3100,,,,,,
228,1/23/18 16:00,3.578,1291.7,,,,,,
229,1/23/18 20:00,1.764,0,,,,,,
230,1/24/18 0:00,1.003,0,,,,,,
231,1/24/18 4:00,-0.549,0,,,,,,
232,1/24/18 8:00,-2.145,107.6,,,,,,
233,1/24/18 12:00,-2.494,1130.2,,,,,,
234,1/24/18 16:00,-3.553,559.7,,,,,,
235,1/24/18 20:00,-3.792,0,,,,,,
236,1/25/18 0:00,-4.272,0,,,,,,
237,1/25/18 4:00,-5.249,0,,,,,,
238,1/25/18 8:00,-5.87,441.3,,,,,,
239,1/25/18 12:00,-3.792,3100,,,,,,
240,1/25/18 16:00,-3.197,1108.7,,,,,,
241,1/25/18 20:00,-5.995,0,,,,,,
242,1/26/18 0:00,-7.787,0,,,,,,
243,1/26/18 4:00,-8.847,0,,,,,,
244,1/26/18 8:00,-9.388,409,,,,,,
245,1/26/18 12:00,5.552,5166.7,,,,,,
246,1/26/18 16:00,7.481,2411.1,,,,,,
247,1/26/18 20:00,-1.57,0,,,,,,
248,1/27/18 0:00,-2.727,0,,,,,,
249,1/27/18 4:00,-4.031,0,,,,,,
250,1/27/18 8:00,-3.553,871.9,,,,,,
251,1/27/18 12:00,9.768,4305.6,,,,,,
252,1/27/18 16:00,8.779,1722.2,,,,,,
253,1/27/18 20:00,6.877,0,,,,,,
254,1/28/18 0:00,3.683,0,,,,,,
255,1/28/18 4:00,3.472,0,,,,,,
256,1/28/18 8:00,3.367,193.8,,,,,,
257,1/28/18 12:00,3.998,807.3,,,,,,
258,1/28/18 16:00,3.788,936.5,,,,,,
259,1/28/18 20:00,-0.102,0,,,,,,
260,1/29/18 0:00,-1.341,0,,,,,,
261,1/29/18 4:00,-3.672,0,,,,,,
262,1/29/18 8:00,-4.636,775,,,,,,
263,1/29/18 12:00,1.764,4994.5,,,,,,
264,1/29/18 16:00,1.98,1636.1,,,,,,
265,1/29/18 20:00,-0.662,0,,,,,,
266,1/30/18 0:00,-0.774,0,,,,,,
267,1/30/18 4:00,-5.249,0,,,,,,
268,1/30/18 8:00,-8.05,656.6,,,,,,
269,1/30/18 12:00,-6.882,9644.5,,,,,,
270,1/30/18 16:00,-8.58,2583.4,,,,,,
271,1/30/18 20:00,-10.214,0,,,,,,
272,1/31/18 0:00,-11.631,0,,,,,,
273,1/31/18 4:00,-14.023,0,,,,,,
274,1/31/18 8:00,-10.774,721.2,,,,,,
275,1/31/18 12:00,-3.197,5511.1,,,,,,
276,1/31/18 16:00,0.453,2497.2,,,,,,
277,1/31/18 20:00,-1.57,0,,,,,,
278,2/1/18 0:00,3.578,0,,,,,,
279,2/1/18 4:00,3.683,0,,,,,,
280,2/1/18 8:00,2.943,172.2,,,,,,
281,2/1/18 12:00,7.582,3272.2,,,,,,
282,2/1/18 16:00,3.893,1108.7,,,,,,
283,2/1/18 20:00,0.232,0,,,,,,
284,2/2/18 0:00,-1.228,0,,,,,,
285,2/2/18 4:00,-6.882,0,,,,,,
286,2/2/18 8:00,-10.916,344.4,,,,,,
287,2/2/18 12:00,-10.353,8266.7,,,,,,
288,2/2/18 16:00,-11.2,4994.5,,,,,,
289,2/2/18 20:00,-13.258,0,,,,,,
290,2/3/18 0:00,-12.956,0,,,,,,
291,2/3/18 4:00,-13.409,0,,,,,,
292,2/3/18 8:00,-12.807,581.3,,,,,,
293,2/3/18 12:00,-5.003,10333.4,,,,,,
294,2/3/18 16:00,-2.494,2238.9,,,,,,
295,2/3/18 20:00,-3.792,0,,,,,,
296,2/4/18 0:00,-3.079,0,,,,,,
297,2/4/18 4:00,-2.377,0,,,,,,
298,2/4/18 8:00,-1.799,258.3,,,,,,
299,2/4/18 12:00,-0.774,2669.5,,,,,,
300,2/4/18 16:00,0.232,1463.9,,,,,,
301,2/4/18 20:00,0.121,0,,,,,,
302,2/5/18 0:00,-0.213,0,,,,,,
303,2/5/18 4:00,-6.499,0,,,,,,
304,2/5/18 8:00,-9.117,688.9,,,,,,
305,2/5/18 12:00,-6.626,11711.2,,,,,,
306,2/5/18 16:00,-4.758,4133.4,,,,,,
307,2/5/18 20:00,-7.397,0,,,,,,
308,2/6/18 0:00,-8.182,0,,,,,,
309,2/6/18 4:00,-9.117,0,,,,,,
310,2/6/18 8:00,-7.397,279.9,,,,,,
311,2/6/18 12:00,-4.636,2152.8,,,,,,
312,2/6/18 16:00,-3.911,1550,,,,,,
313,2/6/18 20:00,-4.152,0,,,,,,
314,2/7/18 0:00,-5.125,0,,,,,,
315,2/7/18 4:00,-4.393,0,,,,,,
316,2/7/18 8:00,-2.844,215.3,,,,,,
317,2/7/18 12:00,0.563,2927.8,,,,,,
318,2/7/18 16:00,0.121,1722.2,,,,,,
319,2/7/18 20:00,-3.911,0,,,,,,
320,2/8/18 0:00,-7.527,0,,,,,,
321,2/8/18 4:00,-9.662,0,,,,,,
322,2/8/18 8:00,-9.388,936.5,,,,,,
323,2/8/18 12:00,-5.003,18600.1,,,,,,
324,2/8/18 16:00,-4.514,4133.4,,,,,,
325,2/8/18 20:00,-6.626,0,,,,,,
326,2/9/18 0:00,-8.314,0,,,,,,
327,2/9/18 4:00,-8.58,0,,,,,,
328,2/9/18 8:00,-8.713,1194.8,,,,,,
329,2/9/18 12:00,-1.114,7577.8,,,,,,
330,2/9/18 16:00,1.439,3616.7,,,,,,
331,2/9/18 20:00,-1.341,0,,,,,,
332,2/10/18 0:00,-2.844,0,,,,,,
333,2/10/18 4:00,-3.079,0,,,,,,
334,2/10/18 8:00,-1.799,731.9,,,,,,
335,2/10/18 12:00,3.049,4133.4,,,,,,
336,2/10/18 16:00,3.578,1377.8,,,,,,
337,2/10/18 20:00,2.624,0,,,,,,
338,2/11/18 0:00,2.195,0,,,,,,
339,2/11/18 4:00,1.439,0,,,,,,
340,2/11/18 8:00,1.656,236.8,,,,,,
341,2/11/18 12:00,6.471,4994.5,,,,,,
342,2/11/18 16:00,9.768,2066.7,,,,,,
343,2/11/18 20:00,9.275,0,,,,,,
344,2/12/18 0:00,3.788,0,,,,,,
345,2/12/18 4:00,-0.213,0,,,,,,
346,2/12/18 8:00,-2.145,172.2,,,,,,
347,2/12/18 12:00,-0.325,7233.4,,,,,,
348,2/12/18 16:00,0.674,2755.6,,,,,,
349,2/12/18 20:00,-2.962,0,,,,,,
350,2/13/18 0:00,-4.88,0,,,,,,
351,2/13/18 4:00,-6.754,0,,,,,,
352,2/13/18 8:00,-6.626,1162.5,,,,,,
353,2/13/18 12:00,0.121,7577.8,,,,,,
354,2/13/18 16:00,0.453,1237.9,,,,,,
355,2/13/18 20:00,-0.662,0,,,,,,
356,2/14/18 0:00,-0.213,0,,,,,,
357,2/14/18 4:00,0.121,0,,,,,,
358,2/14/18 8:00,5.037,172.2,,,,,,
359,2/14/18 12:00,7.682,1894.5,,,,,,
360,2/14/18 16:00,8.481,344.4,,,,,,
361,2/14/18 20:00,7.481,0,,,,,,
362,2/15/18 0:00,11.819,0,,,,,,
363,2/15/18 4:00,11.722,0,,,,,,
364,2/15/18 8:00,11.625,1130.2,,,,,,
365,2/15/18 12:00,13.461,1334.7,,,,,,
366,2/15/18 16:00,15.569,2927.8,,,,,,
367,2/15/18 20:00,13.75,0,,,,,,
368,2/16/18 0:00,13.558,0,,,,,,
369,2/16/18 4:00,10.455,0,,,,,,
370,2/16/18 8:00,8.978,86.1,,,,,,
371,2/16/18 12:00,5.757,1550,,,,,,
372,2/16/18 16:00,1.112,409,,,,,,
373,2/16/18 20:00,-1.684,0,,,,,,
374,2/17/18 0:00,-3.079,0,,,,,,
375,2/17/18 4:00,-4.272,0,,,,,,
376,2/17/18 8:00,-5.003,592,,,,,,
377,2/17/18 12:00,-2.61,1722.2,,,,,,
378,2/17/18 16:00,-2.61,366,,,,,,
379,2/17/18 20:00,-2.03,0,,,,,,
380,2/18/18 0:00,-0.549,0,,,,,,
381,2/18/18 4:00,-0.549,0,,,,,,
382,2/18/18 8:00,-1.341,1011.8,,,,,,
383,2/18/18 12:00,0.01,4477.8,,,,,,
384,2/18/18 16:00,1.439,4822.3,,,,,,
385,2/18/18 20:00,-1.684,0,,,,,,
386,2/19/18 0:00,-0.887,0,,,,,,
387,2/19/18 4:00,0.343,0,,,,,,
388,2/19/18 8:00,1.221,624.3,,,,,,
389,2/19/18 12:00,4.727,5166.7,,,,,,
390,2/19/18 16:00,8.68,2583.4,,,,,,
391,2/19/18 20:00,1.548,0,,,,,,
392,2/20/18 0:00,0.674,0,,,,,,
393,2/20/18 4:00,1.221,0,,,,,,
394,2/20/18 8:00,3.367,387.5,,,,,,
395,2/20/18 12:00,18.521,6544.5,,,,,,
396,2/20/18 16:00,20.138,3444.5,,,,,,
397,2/20/18 20:00,10.846,0,,,,,,
398,2/21/18 0:00,6.775,0,,,,,,
399,2/21/18 4:00,6.268,0,,,,,,
400,2/21/18 8:00,7.782,1130.2,,,,,,
401,2/21/18 12:00,21.664,3444.5,,,,,,
402,2/21/18 16:00,17.855,581.3,,,,,,
403,2/21/18 20:00,10.846,0,,,,,,
404,2/22/18 0:00,9.077,0,,,,,,
405,2/22/18 4:00,6.978,0,,,,,,
406,2/22/18 8:00,3.578,495.1,,,,,,
407,2/22/18 12:00,2.837,656.6,,,,,,
408,2/22/18 16:00,2.624,936.5,,,,,,
409,2/22/18 20:00,1.656,0,,,,,,
410,2/23/18 0:00,1.439,0,,,,,,
411,2/23/18 4:00,1.33,0,,,,,,
412,2/23/18 8:00,1.656,215.3,,,,,,
413,2/23/18 12:00,3.893,3272.2,,,,,,
414,2/23/18 16:00,8.581,2755.6,,,,,,
415,2/23/18 20:00,6.471,0,,,,,,
416,2/24/18 0:00,7.381,0,,,,,,
417,2/24/18 4:00,9.176,0,,,,,,
418,2/24/18 8:00,9.373,193.8,,,,,,
419,2/24/18 12:00,9.275,409,,,,,,
420,2/24/18 16:00,6.877,731.9,,,,,,
421,2/24/18 20:00,5.45,0,,,,,,
422,2/25/18 0:00,4.623,0,,,,,,
423,2/25/18 4:00,4.519,0,,,,,,
424,2/25/18 8:00,5.244,226,,,,,,
425,2/25/18 12:00,10.944,1237.9,,,,,,
426,2/25/18 16:00,9.965,1808.3,,,,,,
427,2/25/18 20:00,6.268,0,,,,,,
428,2/26/18 0:00,5.244,0,,,,,,
429,2/26/18 4:00,2.41,0,,,,,,
430,2/26/18 8:00,2.303,1345.5,,,,,,
431,2/26/18 12:00,4.934,4133.4,,,,,,
432,2/26/18 16:00,7.682,3444.5,,,,,,
433,2/26/18 20:00,-0.662,0,,,,,,
434,2/27/18 0:00,-2.377,0,,,,,,
435,2/27/18 4:00,-4.152,0,,,,,,
436,2/27/18 8:00,-4.031,861.1,,,,,,
437,2/27/18 12:00,8.581,7233.4,,,,,,
438,2/27/18 16:00,10.553,3100,,,,,,
439,2/27/18 20:00,0.893,0,,,,,,
440,2/28/18 0:00,-1.228,0,,,,,,
441,2/28/18 4:00,-1.114,0,,,,,,
442,2/28/18 8:00,0.563,990.3,,,,,,
443,2/28/18 12:00,12.207,2755.6,,,,,,
444,2/28/18 16:00,13.558,2411.1,,,,,,
445,2/28/18 20:00,6.471,0,,,,,,
446,3/1/18 0:00,3.893,0,,,,,,
447,3/1/18 4:00,3.367,0,,,,,,
448,3/1/18 8:00,4.102,269.1,,,,,,
449,3/1/18 12:00,6.877,1722.2,,,,,,
450,3/1/18 16:00,6.674,958,,,,,,
451,3/1/18 20:00,6.877,0,,,,,,
452,3/2/18 0:00,-0.213,0,,,,,,
453,3/2/18 4:00,-1.914,0,,,,,,
454,3/2/18 8:00,-2.61,581.3,,,,,,
455,3/2/18 12:00,-1.57,10333.4,,,,,,
456,3/2/18 16:00,1.112,8266.7,,,,,,
457,3/2/18 20:00,-2.494,0,,,,,,
458,3/3/18 0:00,-4.393,0,,,,,,
459,3/3/18 4:00,-4.758,0,,,,,,
460,3/3/18 8:00,-5.125,1463.9,,,,,,
461,3/3/18 12:00,1.764,11022.3,,,,,,
462,3/3/18 16:00,2.624,5166.7,,,,,,
463,3/3/18 20:00,-1.001,0,,,,,,
464,3/4/18 0:00,-3.197,0,,,,,,
465,3/4/18 4:00,-4.393,0,,,,,,
466,3/4/18 8:00,-4.758,1001,,,,,,
467,3/4/18 12:00,2.837,8266.7,,,,,,
468,3/4/18 16:00,3.155,4133.4,,,,,,
469,3/4/18 20:00,-1.114,0,,,,,,
470,3/5/18 0:00,-3.672,0,,,,,,
471,3/5/18 4:00,-5.62,0,,,,,,
472,3/5/18 8:00,-6.882,1108.7,,,,,,
473,3/5/18 12:00,1.764,8266.7,,,,,,
474,3/5/18 16:00,2.624,4477.8,,,,,,
475,3/5/18 20:00,-2.727,0,,,,,,
476,3/6/18 0:00,-5.003,0,,,,,,
477,3/6/18 4:00,-3.434,0,,,,,,
478,3/6/18 8:00,-3.197,731.9,,,,,,
479,3/6/18 12:00,-0.887,1377.8,,,,,,
480,3/6/18 16:00,-1.001,1227.1,,,,,,
481,3/6/18 20:00,-1.456,0,,,,,,
482,3/7/18 0:00,-1.456,0,,,,,,
483,3/7/18 4:00,-1.684,0,,,,,,
484,3/7/18 8:00,-1.114,2066.7,,,,,,
485,3/7/18 12:00,-0.102,2755.6,,,,,,
486,3/7/18 16:00,0.453,3788.9,,,,,,
487,3/7/18 20:00,-2.377,0,,,,,,
488,3/8/18 0:00,-3.911,0,,,,,,
489,3/8/18 4:00,-7.527,0,,,,,,
490,3/8/18 8:00,-5.62,3616.7,,,,,,
491,3/8/18 12:00,-2.61,10333.4,,,,,,
492,3/8/18 16:00,-3.553,2927.8,,,,,,
493,3/8/18 20:00,-5.496,0,,,,,,
494,3/9/18 0:00,-5.995,0,,,,,,
495,3/9/18 4:00,-6.373,0,,,,,,
496,3/9/18 8:00,-5.745,1980.6,,,,,,
497,3/9/18 12:00,-4.636,4133.4,,,,,,
498,3/9/18 16:00,-3.792,3100,,,,,,
499,3/9/18 20:00,-5.62,0,,,,,,
500,3/10/18 0:00,-7.01,0,,,,,,
501,3/10/18 4:00,-11.776,0,,,,,,
502,3/10/18 8:00,-12.068,1894.5,,,,,,
503,3/10/18 12:00,1.33,15155.7,,,,,,
504,3/10/18 16:00,1.872,6200,,,,,,
505,3/10/18 20:00,-2.962,0,,,,,,
506,3/11/18 0:00,-6.12,0,,,,,,
507,3/11/18 4:00,-9.799,0,,,,,,
508,3/11/18 8:00,-10.214,1894.5,,,,,,
509,3/11/18 12:00,1.872,13777.9,,,,,,
510,3/11/18 16:00,3.367,5338.9,,,,,,
511,3/11/18 20:00,-2.145,0,,,,,,
512,3/12/18 0:00,-4.88,0,,,,,,
513,3/12/18 4:00,-3.911,0,,,,,,
514,3/12/18 8:00,-3.197,2066.7,,,,,,
515,3/12/18 12:00,-2.261,2927.8,,,,,,
516,3/12/18 16:00,-0.774,4994.5,,,,,,
517,3/12/18 20:00,-3.316,0,,,,,,
518,3/13/18 0:00,-4.272,0,,,,,,
519,3/13/18 4:00,-5.62,0,,,,,,
520,3/13/18 8:00,-5.372,2411.1,,,,,,
521,3/13/18 12:00,0.453,22044.6,,,,,,
522,3/13/18 16:00,-1.799,3444.5,,,,,,
523,3/13/18 20:00,-4.393,0,,,,,,
524,3/14/18 0:00,-5.249,0,,,,,,
525,3/14/18 4:00,-6.499,0,,,,,,
